k1 k2
6.431049511353270631e-02 -7.944661303419059406e-03
6.385253027623236100e-02 -7.634364251381114963e-03
6.307154918671650790e-02 -7.770174034658156037e-03
6.288038580438268244e-02 -9.647753673845765876e-03
6.355807874054317241e-02 -8.635107628917476630e-03
6.159006180157217125e-02 -9.913036900663127482e-03
6.457148225825831700e-02 -8.457623826204879736e-03
6.215409098688470801e-02 -9.366879745678624580e-03
6.487962169824471048e-02 -8.423145469497420046e-03
6.282327008269236734e-02 -9.571432893672085496e-03
6.314598596436518663e-02 -1.014341902241845672e-02
6.447684964850849965e-02 -8.548298015278329998e-03
6.402320806306396883e-02 -8.639959421388565541e-03
6.232611044086366903e-02 -9.215002267039654194e-03
6.433516700271943445e-02 -7.878536419009360414e-03
6.320004311619201176e-02 -7.959484764260449374e-03
6.305641768860453800e-02 -9.103131493648136674e-03
6.337554373980056055e-02 -9.785792347416583103e-03
6.411668846445348069e-02 -7.941936750178388293e-03
6.322187708957077712e-02 -9.435109899131224886e-03
6.357993288668614684e-02 -9.611975414873338841e-03
6.354336471715291146e-02 -8.223565516079667237e-03
6.369846069554746526e-02 -8.471720736952320641e-03
6.475413385815417810e-02 -8.893811417459318580e-03
6.280381270555174256e-02 -9.117509651702410123e-03
6.391998608969420848e-02 -7.800021607326443340e-03
6.381359330651201200e-02 -1.054718307100513397e-02
6.438721253528922883e-02 -8.297598520841303893e-03
6.435835982323323545e-02 -8.223573627518396267e-03
6.347099993302726673e-02 -9.426752892790518645e-03
6.141205591478446357e-02 -8.783443141262475828e-03
6.336000707489683470e-02 -7.608515185358308286e-03
6.359259209432999160e-02 -8.380612041205368068e-03
6.427807300701682269e-02 -8.146330245013683191e-03
6.373493259959583934e-02 -8.927062035548813390e-03
6.374269154119699410e-02 -9.411986890052653765e-03
6.443020925459747028e-02 -8.894109141990305667e-03
6.375397673252838904e-02 -8.278769660491097637e-03
6.247792679059899212e-02 -9.632247924568362873e-03
6.293490330680806544e-02 -9.398158215594823450e-03
6.266439503643314590e-02 -1.003527081747522531e-02
6.375855964382545760e-02 -8.605994059353250236e-03
6.338235712797943289e-02 -8.462085121813081590e-03
6.387384829056927393e-02 -9.005445690166036243e-03
6.348829319087104239e-02 -8.689640426826877873e-03
6.434268805826301452e-02 -7.802720539866914162e-03
6.237236819879413141e-02 -7.468496001871119394e-03
6.331824865891089171e-02 -9.636410474205811538e-03
6.460832577474953653e-02 -8.345149861409134617e-03
6.432959756309639121e-02 -8.940256518131795005e-03
6.492835118623638269e-02 -9.205012973171819435e-03
6.318549026210076858e-02 -9.072386365703746791e-03
6.328897628020435651e-02 -9.401405876028653963e-03
6.545383395287168726e-02 -7.804148131273211386e-03
6.367107600106999832e-02 -8.382252327778338952e-03
6.283987030076418345e-02 -9.046036261112361254e-03
6.266334741737475400e-02 -9.176260743928008057e-03
6.441367693109142922e-02 -9.061377806958897940e-03
