"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.985030919306343455e-02,-1.570989134372296689e-02,8.585316487372088605e-04,8.724412911722067383e-04,7.987238738683868911e-02,-1.570205804844410080e-02,7.897567650776135539e-02,-1.659328595114192839e-02,8.068950794930182524e-02,-1.485028178068372416e-02
