"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
6.271352876558250466e-02,-7.206879563015717617e-03,1.621515157086389491e-03,-2.710383559581485118e-04,-9.997914190197573283e-08,5.334898379505382225e-04,5.382561260588116956e-04,5.623809998653517750e-04,5.638656597713837763e-04,5.477067540137607344e-04,6.272473945552220487e-02,-7.215214220534865719e-03,1.633060995697793727e-03,-2.753594386299407226e-04,6.133834483668110238e-06,6.219719137420984256e-02,-7.749187974398108469e-03,1.042174680918050989e-03,-8.468825315699340939e-04,-5.470736450829544184e-04,6.324820400721306579e-02,-6.680009634516420949e-03,2.172994700017236158e-03,2.908797358184556092e-04,5.543747334848525554e-04
