weight logl k1 k2 k3
0.000000000000000000e+00 -1.823647393651284277e+07 7.102108207570316800e-01 8.300930512053605881e-03 7.537934546003989267e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.705933192606956528e-01 6.747341981543675260e-02 4.574957757560478289e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.177956996069859930e-01 1.730505224402375530e-01 1.130289486430311463e-01
0.000000000000000000e+00 -1.823647393651284277e+07 5.441523159849925850e-02 1.646195214799797135e-01 4.533828280465181937e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.475004639548527230e-01 9.098549329677898534e-01 9.458373046247223748e-01
0.000000000000000000e+00 -1.823647393651284277e+07 8.207903269676708469e-02 6.955554680597664241e-02 1.652351771063177432e-01
0.000000000000000000e+00 -1.823647393651284277e+07 8.852161410905993177e-01 3.930798828408285095e-01 9.130561113820392372e-01
0.000000000000000000e+00 -1.823647393651284277e+07 3.213512660831807644e-01 2.600117616964172651e-01 4.501572292000877162e-02
0.000000000000000000e+00 -1.823647393651284277e+07 3.768565139418785792e-01 2.392984522369812073e-02 1.910930430478730013e-01
0.000000000000000000e+00 -1.823647393651284277e+07 2.866536800309243960e-01 1.030144200554896639e-01 1.197396421596889082e-01
0.000000000000000000e+00 -1.823647393651284277e+07 7.928785392212023275e-01 9.078645285208452043e-01 1.093392493865219528e-02
0.000000000000000000e+00 -1.823647393651284277e+07 7.265634126010243055e-01 3.149278331103001483e-01 9.520909871768172827e-01
0.000000000000000000e+00 -1.823647393651284277e+07 8.493653359269290881e-01 7.654006338813967858e-02 8.657864072481522566e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.342493414941545726e-01 1.128869380448540571e-01 5.021000808632702928e-02
0.000000000000000000e+00 -1.823647393651284277e+07 8.721726405450207498e-01 7.727161029404450154e-02 6.749313693531038272e-01
0.000000000000000000e+00 -1.823647393651284277e+07 8.136404460432529184e-01 2.028969794377200042e-02 7.837298971296297045e-01
