"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.359041454793118442e-02,-8.407740143133571320e-03,1.730060594971001130e-03,1.028208670762866331e-03,1.075156695430714172e-03,1.020590668801084865e-03,6.358263320506998828e-02,-8.441802222027491864e-03,1.745156130871922118e-03,6.253881202950034579e-02,-9.483587221007061530e-03,7.103201850831852848e-04,6.463493100739953201e-02,-7.331784282221281979e-03,2.739688055988870330e-03
