,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31
0,-0.07823367450285965,-2.208174154727152,-1.9017044101115281,-2.8998630786273396,0.48983651526051025,-1.7131512372228774,2.3196981495416074,2.553250711508566,0.5729958911506645,2.9020287628714274,-0.42928007891739245,-1.5532845695610034,0.2502598726383229,1.1811976624979177,-2.4773706465398413,0.8714959697848619,1.7596604951803698,2.720319736460154,2.745290761653188,-0.25805831601675056,1.4559929598715424,1.6110242424089345,2.0204414081614823,-0.7938771030060419,-3.0911337278346123,0.9949072011120161,-1.0857303750233338,0.10163371740222162,-2.712483285657909,-0.8995427153996899,-1.4107598334422387,-2.005856725721101
1,-2.6886348844386387,1.4628935945890476,1.711798349855164,0.8265103247058321,-2.0893434421044237,1.9424124994278926,-0.3987418197707365,-0.16250760456620625,-1.8488477079720884,0.31924621666584363,-3.1210925951238817,2.1618140923427167,-2.4233895299248447,-1.3610662137438216,1.2502970681244123,-1.6929732630052479,-0.818517433196837,0.0994032755795108,0.16341669407556647,-2.86116738927295,-1.2963701535668206,-1.0321720612409953,-0.5907015364060174,2.7698836218312977,0.6038226998657188,-1.4640934065943731,2.523995344767177,-2.4546303862621435,1.0227872856786566,2.7228463586211555,2.3569131237994756,1.6526207466243257
2,0.36892653986549173,-1.8818908707367008,-1.3356392232991576,-2.322048973469709,1.0828044499411094,-1.2252862260389108,2.7147163213789987,2.871492505537616,1.2645292037860545,-2.693841648997334,-0.04925163188754644,-0.9986924373456645,0.7066820446840391,1.8414400492503167,-1.9350050518112918,1.4475199711377678,2.2689322391049767,-3.070581616329932,-3.001803626059792,0.22240650511604798,2.015671372059431,2.1461185459784655,2.4286538077665423,-0.25393864111808256,-2.4152644951641653,1.529762354178597,-0.5521895108293279,0.5158774637512692,-2.1636840640037467,-0.3108453821760948,-0.8061830016881614,-1.5040019104782396
3,0.7526893214641892,-1.5064747783627492,-1.0250824342458535,-2.039299331514413,1.229797404346111,-0.9163237674788972,-3.10597498619213,-2.9843968435883657,1.4654827953013563,-2.4959423834021566,0.325650285103966,-0.7316856945792674,1.1066289546435035,1.9879818096846067,-1.7338977755925062,1.6125272246784943,2.632937359482925,-2.8175078802890825,-2.636229450569761,0.42219046527156395,2.136033918779201,2.4092318907344588,2.9291553643854704,0.08697505287078479,-2.301259433331072,1.8891359028984824,-0.3208196345774674,0.9233472101108566,-1.8604522615371315,-0.10851391147325132,-0.34042695871068007,-1.2615534436162699
4,1.273418352236551,-0.8287470082072027,-0.47175681173144074,-1.4346668512156442,1.9076420309503002,-0.36852420956450815,-2.6666557223687413,-2.445939703698736,2.078716157279609,-1.883087390979405,0.9001430091438257,-0.1528894726183233,1.6965198267170922,2.7052240804637737,-0.9877587833786646,2.250408939323242,-3.101984216850676,-2.337447373951037,-2.091713701227833,1.0108091590982462,2.908642975071911,2.9438206912979723,-2.81168669583211,0.6041215779454537,-1.6649289543317771,2.500541216233437,0.2683713153044968,1.5224781395940292,-1.1382308754512298,0.4764205500840952,0.11227337723544462,-0.6322125155183053
5,1.8531465690771645,-0.2542099584720398,0.014698052246171388,-0.8152891003755112,2.5218815235626266,0.18054426363666068,-2.012423312275679,-1.9190957226139773,2.618957805504526,-1.331371261540669,1.4291488039358093,0.41598042133726015,2.2320387440589045,-3.052659068446075,-0.39754858367113277,2.84830885889146,-2.3838886269383255,-1.6256913553017822,-1.4587144145665052,1.5967015754621445,-2.959446249223165,-2.6650247443293567,-2.2747525436821063,1.310313406181298,-1.0971583495185062,3.0225153993002603,0.9880661787064501,2.1010694885556944,-0.698219742709448,1.1171587513080101,0.6456550084684345,-0.10488940615033608
6,2.7792101443893005,0.587823391735435,1.1165320415636697,0.063369937216753,-2.8576928567392152,1.4341816331726638,-0.9417795568261986,-0.855290246828454,-2.723742567936302,-0.289600977017013,2.455871098440372,1.5637767814019088,-3.073879738291352,-2.0017683215533517,0.49921576388938294,-2.3435616923422,-1.4117743697977292,-0.6634818301580866,-0.5173496887084175,2.6574630971690305,-1.8039167421653968,-1.6222626194255938,-1.3337605275808462,2.2625702701462704,-0.17745931651275787,-2.2666260774628224,1.9041702884895464,3.043408492335909,0.4193003246014278,2.0344965088838185,1.7664107034509355,0.7450523141971819
7,-1.7799243056112481,2.2078328903237856,2.5827283854953733,1.6675769763576815,-1.3313563529949428,2.814685638753359,0.5167910461029793,0.5793050846683545,-1.0662850691208527,1.3638803031290632,-2.1235786198579225,3.087721195866071,-1.4948982156192456,-0.3780462492324713,2.1047397744131606,-0.9235647590864188,0.058080736004831164,0.9944928051433155,1.1119695156235363,-2.062731838268207,-0.21787404227867366,-0.12159087487789808,0.28220252828959097,-2.3669761775571296,1.4990593702176815,-0.6203273860811787,-2.791222699727565,-1.6374191127671036,1.8934836609821317,-2.68792173086867,-3.098045037382593,2.5474309425438793
8,1.555336993167104,-0.6289606568397165,-0.34359835009686934,-1.1821638385016766,2.150977702418548,-0.1292117430788441,-2.3574532866219986,-2.2776241466470033,2.229453574346169,-1.6929433603474588,1.1808395019825586,0.09114814328409956,1.8853611272426645,2.740464133335423,-0.7854030438187952,2.50674068462201,-2.8493366257458868,-2.1326871017480507,-1.801016917196607,1.3500122530853187,3.093608668761631,-2.9802893430004502,-2.6507323806218546,0.7965782763268453,-1.3833526735285568,2.6021157429622215,0.4223113195767537,1.6941416193985321,-1.0391874940540384,0.7325151779982824,0.3020334989553455,-0.48710287829133403
9,1.8943411886930153,-0.2170029305458992,0.2790976525279634,-0.8575990701070927,2.4839096054368577,0.40156573658208883,-2.0660571561266323,-1.787792765097273,2.67556278860129,-1.2615669937115155,1.5444565793952445,0.6679704094086396,2.385602223826272,-2.8148499428968523,-0.30995596014236243,2.997048307889448,-2.2882712245555625,-1.5105359277725026,-1.4412504271298237,1.7299866455276287,-2.730097049226104,-2.5311929031707767,-2.170112611447794,1.2336877927478154,-1.0292374646013895,-3.126862183483012,1.018031676587881,2.256808963438702,-0.5048707530965822,1.0913138030165441,0.7536237560402083,0.05240784517574116
10,-0.5725639140689502,-2.6759257902523332,-2.417838808124531,2.872557689128455,-0.03887164289180641,-2.0603721387091483,1.8089555386699467,1.8940488346798467,0.12125942647306236,2.443094134197073,-0.9492765721233181,-1.8142073614740066,-0.23142337913422192,0.8070782247460783,-2.9490582455446006,0.40246341367563565,1.5522322193780325,2.142458736965026,2.2908142750389815,-0.8642565506338337,1.0685461023562741,1.2480438818605246,1.7477121063996377,-1.1896187717914595,2.7424667903182907,0.6440691822895482,-1.5061639083496292,-0.38560503791543665,-3.084607586922987,-1.270120947291006,-1.719078328494044,-2.4828791407868156
11,-0.9575064326644427,-3.02469594823046,-2.589428318983211,2.645010997121203,-0.41952684982867794,-2.412064290072277,1.5081773437026005,1.6071781319546818,-0.08900675325404862,2.144063151626031,-1.3268145859640266,-2.1983382415012986,-0.46238130893655965,0.46380943772615446,2.9881115273414567,0.13611598203041075,1.0692403740717,1.7435558319831375,2.0483002439589306,-1.2349241474173613,0.7041845550357747,0.9775039641849254,1.2943344396865792,-1.5093963555359005,2.4066583335916363,0.34146991321108905,-1.8243758189803456,-0.7458935135268081,2.716874942194913,-1.6575844397857513,-1.9708701251447578,-2.83456024732327
12,0.5911236603016371,-1.512773946012403,-1.0673377435569313,-2.1912202744727582,1.228052190802773,-0.8425610446178472,3.010077668297058,-3.0327399455099897,1.4875991095876713,-2.4404630204920608,0.35190754108806394,-0.6423288802466603,1.1356567920505698,2.000714703180792,-1.6352536482867797,1.526146030515859,2.688881371017536,-2.9313306352243265,-2.5731118224291447,0.5351955706477457,2.365279773205184,2.547223743237776,2.8523753608854046,0.20765956678979,-2.2882517958827147,1.7194580951347584,-0.3947844977140875,0.9936039240084095,-1.7271561536176192,-0.23230237620021896,-0.4738225564025565,-1.318386898330304
13,-1.0009300880811831,3.1346263910558134,-2.6891818554933016,2.5899782009603176,-0.19743365038807809,-2.466254081596373,1.3467510922569474,1.6611199418070017,-0.11515355636103097,2.0966149306549804,-1.3576127989581817,-2.209952770086415,-0.5846040222027863,0.45329971974827493,2.969995639783504,0.10920552650197103,1.0072276001645906,1.828947265937722,1.8983811786539058,-1.2743370475342597,0.7539894158010955,0.8132083156433926,1.2186266281948313,-1.5761652599323714,2.3963818621861153,0.2629484079756198,-1.8249908834804478,-0.8545703192394517,2.827937289773742,-1.7358751536986998,-2.1053106448857255,-2.765523595006173
14,1.5426192970466859,-0.5541349703810245,-0.22387772827615435,-1.1163051944015259,2.213016065812117,-0.12668579444510053,-2.4143401016843624,-2.1627025088185077,2.399149858245379,-1.4822770879379927,1.172232360438885,0.12726524724763547,2.021374685231181,2.924145769531494,-0.615822411564483,2.614273392654758,-2.7001328795401753,-1.9678025832515114,-1.7088694562406186,1.404021117178819,3.113623422972967,-2.9165890774551695,-2.576589299356124,1.0667912079266397,-1.3199252062642095,2.70912589938079,0.6638436162450764,1.8588819387040012,-0.8958308082474917,0.8144049619790154,0.2867954764116456,-0.35625097058044686
