,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,1.0,0.0,0.2705251272782334,0.0037423903998762835,0.0,24.20287233248902,0.025583367178320156,1.0,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,0.5,
1,2.0,0.0,0.8848640824871836,0.0037423903998762835,0.0,24.20287233248902,0.025583367178320156,0.5,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,1.0,0.5
2,3.0,0.0,0.6320903441082919,0.0037423903998762835,0.0,24.20287233248902,0.025583367178320156,0.3333333333333333,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,1.5,0.5
3,4.0,0.0,0.45074822106107604,0.0037423903998762835,0.0,24.20287233248902,0.025583367178320156,0.25,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,2.0,0.5
4,5.0,0.0,-0.01244310997572029,0.005405456614513685,0.0,24.19630246814208,0.032063487441871846,0.4,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,2.5,0.5
5,6.0,0.0,-0.2948947127442807,0.005418007317828916,0.0,24.14495033864803,0.030311737820590715,0.5,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,3.0,0.5
6,7.0,0.0,0.8781471862603212,0.005418007317828916,0.0,24.14495033864803,0.030311737820590726,0.42857142857142855,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,3.5,0.5
7,8.0,0.0,1.0873516969004413,0.005418007317828916,0.0,24.14495033864803,0.030311737820590722,0.375,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,4.0,0.5
8,9.0,0.0,0.3227439540423802,0.0036652798886262243,0.0,23.84340043844596,0.020832483767667807,0.4444444444444444,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,4.5,0.5
9,10.0,0.0,-0.22862555348547176,0.003441625743674654,0.0,24.085873766438677,0.022055533034184296,0.5,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,5.0,0.5
10,11.0,0.0,0.5859018665869371,0.003441625743674654,0.0,24.085873766438677,0.022055533034184296,0.45454545454545453,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,5.5,0.5
11,12.0,0.0,0.8523293918624404,0.003441625743674654,0.0,24.085873766438677,0.022055533034184296,0.4166666666666667,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,6.0,0.5
12,13.0,0.0,0.3630202313797781,0.003441625743674654,0.0,24.085873766438677,0.0220555330341843,0.38461538461538464,32,32,16,100,0.005,0.0025,0.29,0.0,0.005,0.005,10000000.0,0.5,0.25,6.5,0.5
