weight logl k1 k2 k3
0.000000000000000000e+00 -2.578895304153330997e+07 7.114677777438316308e-02 -8.355380092923569979e-02 7.459096817013524672e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.926000312827452654e-02 -7.000034554135713127e-02 -4.318685331601519739e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.929500043980351742e-02 -5.452967176342813499e-02 -6.379022937422301753e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.968431320212918112e-02 -6.055750284061578448e-02 7.667282595117472233e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.121796332099810223e-02 6.261113469797102704e-03 -8.729996989265481622e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.222196946942238183e-02 6.344443910140082354e-02 9.743054155406954964e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.776675566106457105e-02 -4.806759285490274508e-02 -5.368588632245085979e-02
0.000000000000000000e+00 -2.578895304153330997e+07 5.912386274082212512e-02 -6.534000979286333499e-02 5.932444177779358507e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -3.915070683904758181e-02 -3.623048663530110958e-02 -9.915945833934242115e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.273036246118778414e-02 -2.651821729907220815e-02 7.687588887259935722e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.693690787799204789e-02 -9.887447380960617815e-02 2.384202290861364704e-03
0.000000000000000000e+00 -2.578895304153330997e+07 -9.673593641635902518e-02 -1.250900206203249543e-02 -8.302929187190855043e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.381544460222794701e-02 8.534030629885355768e-02 9.970039857800103156e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.792538726592362908e-02 -8.989208534219526869e-02 -7.021672370256321072e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.665901690336004493e-02 -3.158472931062293598e-02 -7.202288403621144586e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.653271739740103691e-02 -9.400033267773821866e-02 -6.089492591292138685e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.946308542659759944e-02 -9.509541698693130263e-02 8.357656571386076760e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.829741340407798456e-02 -5.239310805880503796e-02 -5.714733350142436191e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.846098274823658625e-02 7.820569546113784187e-02 -7.166911780888048089e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.632508633276186005e-02 8.088769634557835264e-02 9.507935119791485756e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.687926524790763105e-02 -4.491253627191112152e-02 9.805630828852410219e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.174437059706294750e-02 -4.266111971510305051e-02 -6.604672084252399822e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.744020394743333924e-02 4.157936606132214830e-03 -9.821189331556799684e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.142615853733772835e-02 -1.610349084958759280e-02 9.498190716088827923e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -3.296663788824515107e-02 -8.295852831911461334e-02 -7.590243120506821872e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.955654455294183802e-03 -9.692775555951985145e-02 8.245308121240890742e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.955912108007987371e-02 -9.296092571907113578e-02 2.471013830050786120e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -2.529635655091110047e-02 9.537433820115151506e-02 9.854993031411993232e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.371261270169326085e-02 -1.901537515849066606e-03 -9.713520802149329392e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -1.908633336788193025e-02 -5.237109760297764538e-02 -9.347728584484522873e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.494496679283594642e-02 -7.128875966931065566e-02 -3.799164212014143754e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.020063915914245833e-02 -7.062939669528861542e-02 8.718906782522858889e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.109477020943799630e-02 -6.531598514298320168e-02 -6.162114721726200117e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.669498953064698088e-02 -8.051261822686235636e-02 -9.796380656008181476e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.871413786578020710e-02 -4.445932371143390682e-02 7.787152721237247666e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -5.928043152578051089e-02 -6.498235396483725834e-02 -6.635985623920399867e-02
0.000000000000000000e+00 -2.578895304153330997e+07 4.040290326752407624e-02 -6.513040192522800975e-02 8.751365774196886993e-02
0.000000000000000000e+00 -2.578895304153330997e+07 4.856696149506609106e-02 -8.158389216555034240e-02 3.522958581902552178e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.026785721410688801e-02 -1.218113299729053911e-02 -9.738520249679288865e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.030490628642934281e-02 -8.644444442461540756e-02 -5.637284498123609766e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.396365416808607152e-02 -2.740634395950225510e-02 6.397223199033799657e-02
