15:36:40 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N32/S24/M32/T030/P025/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
15:36:40 [ultranest] [INFO] Sampling 400 live points from prior ...
15:36:42 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
15:36:42 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
15:36:42 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] Plateau detected at L=-2.177324e+07, not replacing live point.
15:36:42 [ultranest] [DEBUG] iteration=10, ncalls=401, regioncalls=40, ndraw=40, logz=-21773248.33, remainder_fraction=100.0000%, Lmin=-21773244.64, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=33, ncalls=424, regioncalls=960, ndraw=40, logz=-198888.43, remainder_fraction=100.0000%, Lmin=-198613.58, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=40, ncalls=432, regioncalls=1280, ndraw=40, logz=-198152.44, remainder_fraction=100.0000%, Lmin=-198100.73, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=62, ncalls=455, regioncalls=2200, ndraw=40, logz=-194508.20, remainder_fraction=100.0000%, Lmin=-194237.58, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=80, ncalls=473, regioncalls=2920, ndraw=40, logz=-192058.33, remainder_fraction=100.0000%, Lmin=-192020.14, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=98, ncalls=495, regioncalls=3800, ndraw=40, logz=-190165.79, remainder_fraction=100.0000%, Lmin=-189932.33, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=118, ncalls=519, regioncalls=4760, ndraw=40, logz=-187910.51, remainder_fraction=100.0000%, Lmin=-187886.07, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=120, ncalls=523, regioncalls=4920, ndraw=40, logz=-187852.59, remainder_fraction=100.0000%, Lmin=-187715.51, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=136, ncalls=547, regioncalls=5880, ndraw=40, logz=-186175.03, remainder_fraction=100.0000%, Lmin=-186150.78, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=157, ncalls=570, regioncalls=6800, ndraw=40, logz=-184263.06, remainder_fraction=100.0000%, Lmin=-184161.10, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=160, ncalls=573, regioncalls=6920, ndraw=40, logz=-184003.28, remainder_fraction=100.0000%, Lmin=-183948.62, Lmax=-166997.90
15:36:42 [ultranest] [DEBUG] iteration=183, ncalls=596, regioncalls=7840, ndraw=40, logz=-182354.32, remainder_fraction=100.0000%, Lmin=-182310.91, Lmax=-166997.90
