weight logl k1 k2 k3
0.000000000000000000e+00 -3.625189970409826189e+07 5.694986925837106084e-02 -6.343643708574711604e-02 5.813994158729116069e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -6.539561137142566039e-02 -9.290030531735696262e-02 -2.527957204517948531e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -6.070413454771655254e-02 -8.140509160342707107e-02 -5.807397817911146704e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.629490286571334989e-02 9.172072683110504832e-02 -8.135955557695295770e-02
0.000000000000000000e+00 -3.625189970409826189e+07 5.434422002557770526e-02 -2.847074922231158933e-02 9.224840216148375016e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.439924807971743215e-02 -9.713661411902237142e-02 -2.271756732590805850e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -5.021692609493255688e-03 -7.532057682415929656e-02 -9.448372746753430640e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.086365761300929655e-02 -8.314891696632079054e-02 -3.175768530828847191e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.059478116101138401e-02 -6.272699538983927958e-02 -2.153963147546196499e-02
0.000000000000000000e+00 -3.625189970409826189e+07 5.148306805946542553e-02 -6.365438151612941298e-02 9.248974270573126488e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -4.843690686097226750e-02 -8.210419875186376892e-02 -3.408953755706096989e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.943986118467483537e-02 -6.611243245487415099e-02 -3.910173454507126500e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.148866894132439365e-03 -8.283030914052687266e-02 7.690682587777269985e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.069475833509345830e-02 -8.088263801313991253e-02 2.787088512928859174e-04
0.000000000000000000e+00 -3.625189970409826189e+07 -8.791583816800195572e-02 -7.607983421731541462e-02 1.495884407957531748e-03
0.000000000000000000e+00 -3.625189970409826189e+07 -9.110747851939082764e-02 8.772980894180348876e-02 6.822068186709598359e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.082956166733915926e-02 -9.556884869388304615e-02 1.180379164262670977e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.921422213740344054e-03 -8.755591559326691975e-02 9.813539861761325089e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.243410861336328277e-02 -3.567486388117949159e-02 6.554624333654374135e-02
0.000000000000000000e+00 -3.625189970409826189e+07 3.749128651438488058e-02 -9.076707541069908847e-02 4.408749326873756536e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.749871415343413172e-02 -2.971257837406320046e-02 -6.015273474274765442e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.101225856175797713e-02 9.079714780981304467e-02 -7.653049766879681248e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -5.102596026213455233e-02 -9.818602144147420274e-02 -3.763399456279543920e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.878760574056294985e-02 -3.974195619960552150e-02 -5.847011073346186638e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -5.640645384084306407e-02 -9.663372536235077803e-02 -3.811655007813623958e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.580582461953974172e-02 -5.903254357556304843e-02 -4.309666150111271521e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.287930141965075603e-02 -8.522448664512571881e-02 3.824499758262173144e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.505035839908322626e-02 -5.896737534318644003e-02 -7.859479220353589313e-02
0.000000000000000000e+00 -3.625189970409826189e+07 4.933611985149646828e-02 -6.629527202149174125e-02 8.548774134045511452e-02
0.000000000000000000e+00 -3.625189970409826189e+07 7.565654777113531293e-02 -9.037462953407474076e-02 8.824853248108463499e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.824049012782859469e-03 -7.800888112067412561e-02 -7.843805651997598494e-02
0.000000000000000000e+00 -3.625189970409826189e+07 4.932123512342734273e-03 -7.757780244333048469e-02 -9.777434405608016743e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.221029576378408033e-03 -9.264369822234388985e-02 9.772611088572011329e-02
