weight logl k1 k2
0.000000000000000000e+00 -2.763102111592854559e+07 7.250141747877458798e-02 2.545137060435798126e-03
0.000000000000000000e+00 -2.763102111592854559e+07 6.490153745132198893e-02 1.313814995107589478e-01
0.000000000000000000e+00 -2.763102111592854559e+07 1.120412756262105791e-01 1.556076550287355253e-02
0.000000000000000000e+00 -2.763102111592854559e+07 2.389918996888096281e-02 9.518780507219992693e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.265516530894759573e-01 1.221962104695739626e-01
0.000000000000000000e+00 -2.763102111592854559e+07 8.974526345399150840e-01 9.939625808481633573e-02
0.000000000000000000e+00 -2.763102111592854559e+07 5.005638069671980439e-02 1.197171721129316468e-01
0.000000000000000000e+00 -2.763102111592854559e+07 9.452260983163779384e-01 1.590508003403112713e-02
0.000000000000000000e+00 -2.763102111592854559e+07 3.293297437747799705e-02 3.827965731461047127e-04
0.000000000000000000e+00 -2.763102111592854559e+07 9.083754877605054734e-01 8.607969224135658681e-02
0.000000000000000000e+00 -2.763102111592854559e+07 8.812690145967295718e-01 7.486793210476017091e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.195340445732002044e-01 1.154952431737265028e-01
0.000000000000000000e+00 -2.763102111592854559e+07 9.761439147432293684e-02 7.806285793202438761e-02
0.000000000000000000e+00 -2.763102111592854559e+07 8.912851602291951281e-01 1.529885490597138187e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.069672934580296220e-01 2.819354095807335980e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.290379145639442449e-01 3.560718461436229720e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.622772350464582347e-01 7.220236662643952918e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.956306499612388450e-01 7.502676679630337908e-02
0.000000000000000000e+00 -2.763102111592854559e+07 1.091997274623455194e-01 6.200851854181210765e-02
0.000000000000000000e+00 -2.763102111592854559e+07 1.179907903297123806e-01 6.198739594139424103e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.719283661919174699e-01 1.028804088352966994e-01
0.000000000000000000e+00 -2.763102111592854559e+07 2.507229499113450277e-02 1.962195870493177452e-03
0.000000000000000000e+00 -2.763102111592854559e+07 6.469772200429135811e-02 8.548734354117448753e-02
0.000000000000000000e+00 -2.989294282190222875e+05 3.779196140319540653e-02 1.696982630607081211e-01
0.000000000000000000e+00 -2.803190850032225135e+05 8.136204968806970417e-02 1.494157892802047138e-01
0.000000000000000000e+00 -2.732024210538145271e+05 4.554221358010834830e-02 2.201825975038502747e-01
0.000000000000000000e+00 -2.702626021201612893e+05 5.145595038321015835e-03 2.947899619106607583e-01
0.000000000000000000e+00 -2.661017304947185912e+05 3.475605802756498441e-02 2.780059385566429064e-01
0.000000000000000000e+00 -2.631213273649899638e+05 1.675187578794691268e-01 1.072591608055374346e-01
0.000000000000000000e+00 -2.628124531950068776e+05 6.864422033973482939e-02 2.501600006633144524e-01
0.000000000000000000e+00 -2.621568690563027048e+05 2.292186566729903507e-01 3.339293277740651433e-02
0.000000000000000000e+00 -2.601075109541601851e+05 4.489238967060116270e-02 9.788765975087942994e-01
0.000000000000000000e+00 -2.587758541484980378e+05 1.805405488775796430e-01 1.158106602189143963e-01
0.000000000000000000e+00 -2.584855128843970015e+05 5.786997666953730413e-02 9.698407437782398111e-01
0.000000000000000000e+00 -2.572353658857879636e+05 2.908783523071734045e-02 3.818547133473242372e-01
0.000000000000000000e+00 -2.571671501296269416e+05 3.325668234383227784e-02 3.739278041016308451e-01
0.000000000000000000e+00 -2.570701430579878506e+05 5.564542720128418107e-02 9.466127691389613075e-01
0.000000000000000000e+00 -2.552341650053265621e+05 7.129027287517797351e-02 3.236872629552068892e-01
0.000000000000000000e+00 -2.551363076134625589e+05 1.224864788389287140e-01 9.849219539022805447e-01
0.000000000000000000e+00 -2.545340812320049736e+05 9.482765283426175529e-03 8.195105997399255715e-01
0.000000000000000000e+00 -2.527729727858902770e+05 1.312200494578411591e-01 2.444805852201373808e-01
0.000000000000000000e+00 -2.524438357441801927e+05 5.710891133156237309e-02 8.620689868843431913e-01
0.000000000000000000e+00 -2.518318901020955236e+05 7.818195761041524250e-02 3.618938431978129255e-01
0.000000000000000000e+00 -2.517293428468625061e+05 1.396521602325961897e-02 5.839381045815846827e-01
0.000000000000000000e+00 -2.516659186910483695e+05 1.104291446507118524e-01 2.971161890620253043e-01
0.000000000000000000e+00 -2.516183801823094836e+05 7.312943398826987629e-02 8.697480355154522114e-01
0.000000000000000000e+00 -2.515041987451867317e+05 8.730736632814373177e-02 8.883687711596921499e-01
0.000000000000000000e+00 -2.511425161199679424e+05 2.558531946895534759e-01 6.906690263731740664e-02
0.000000000000000000e+00 -2.511013224142226682e+05 1.684451866835423584e-01 2.007781331602811470e-01
0.000000000000000000e+00 -2.507901085379036667e+05 1.075965814061063952e-01 3.160850247339824781e-01
0.000000000000000000e+00 -2.507397608396611176e+05 5.317275782801322848e-02 4.512580657144029672e-01
0.000000000000000000e+00 -2.504227898981201579e+05 1.976368164225699164e-01 1.612740390994958917e-01
0.000000000000000000e+00 -2.503561341212925036e+05 7.838705131181522567e-02 3.901624290558312058e-01
0.000000000000000000e+00 -2.500952388333847048e+05 3.730019947843854489e-02 5.375846850161156709e-01
0.000000000000000000e+00 -2.499481691696374619e+05 3.106975111908407694e-01 5.485645847827069765e-03
0.000000000000000000e+00 -2.498266058677881956e+05 5.460250204387795403e-02 4.742686557219144561e-01
0.000000000000000000e+00 -2.496720496960372548e+05 1.541296948389049293e-01 9.339412947433849421e-01
0.000000000000000000e+00 -2.496078122084345669e+05 3.533097608528690259e-02 5.869116057554152333e-01
0.000000000000000000e+00 -2.495059374308638799e+05 3.407843658737419457e-02 6.310997937386721990e-01
0.000000000000000000e+00 -2.493421743771571491e+05 3.864756061528129560e-02 6.863443898045686886e-01
0.000000000000000000e+00 -2.490764546356425562e+05 3.109160339716032784e-01 1.222724036732003583e-02
0.000000000000000000e+00 -2.489800550747983507e+05 4.139837509935606619e-02 6.706497922652681076e-01
0.000000000000000000e+00 -2.489151392209109617e+05 4.067870789243921426e-02 6.383033634671163581e-01
0.000000000000000000e+00 -2.487413899645315832e+05 1.746809245650373654e-01 9.388627461181051626e-01
0.000000000000000000e+00 -2.486366702951752522e+05 4.390604733335556897e-02 6.195466973695378243e-01
0.000000000000000000e+00 -2.482235745404523332e+05 1.331602443413540948e-01 8.838804483760035469e-01
0.000000000000000000e+00 -2.481537746411662374e+05 1.912314104921856162e-01 9.447790475875657012e-01
0.000000000000000000e+00 -2.481341304319255869e+05 1.372142079218096056e-01 2.987817721577439301e-01
0.000000000000000000e+00 -2.479480613424794865e+05 1.968796542941754213e-01 9.465838665199224344e-01
0.000000000000000000e+00 -2.479346418927948398e+05 7.226846440869860722e-02 7.613356020675678959e-01
0.000000000000000000e+00 -2.479115582808970648e+05 2.348134028646809979e-01 1.306786529221547477e-01
0.000000000000000000e+00 -2.477262057940345258e+05 3.135374925168065152e-01 2.034692494105616589e-02
0.000000000000000000e+00 -2.477121777310869948e+05 1.159592337949102436e-01 3.537647689253645700e-01
0.000000000000000000e+00 -2.477111688286904828e+05 5.700672243316051713e-02 6.761552604759099028e-01
0.000000000000000000e+00 -2.473344254288115771e+05 1.264516210570805210e-01 3.369159389347901046e-01
0.000000000000000000e+00 -2.473224648577147163e+05 9.968569976423158341e-02 4.052166233136754725e-01
0.000000000000000000e+00 -2.472381484189631301e+05 6.153934648965897480e-02 6.639558745380027549e-01
0.000000000000000000e+00 -2.471975872047908779e+05 1.061965582963383392e-01 3.903245533939522227e-01
0.000000000000000000e+00 -2.471736034154627123e+05 2.493934568905961102e-01 9.767761007994768541e-01
0.000000000000000000e+00 -2.471594652065607952e+05 1.062936467633446291e-01 8.168234625566653806e-01
0.000000000000000000e+00 -2.471076559030358621e+05 7.721347010905954544e-02 4.893767337866133937e-01
0.000000000000000000e+00 -2.468961423849019047e+05 1.695751741323405781e-01 9.017854945284583534e-01
0.000000000000000000e+00 -2.468808866318100481e+05 6.449584739377856035e-02 5.958766128038651688e-01
0.000000000000000000e+00 -2.467217666312127840e+05 1.572573073818404055e-01 8.840064845492709988e-01
0.000000000000000000e+00 -2.464306734937616275e+05 1.046216626271270211e-01 7.914527905949481079e-01
0.000000000000000000e+00 -2.464044751165926864e+05 2.103963535112860495e-01 9.340433271131208803e-01
0.000000000000000000e+00 -2.464009586496404954e+05 2.288942723482881858e-01 1.576768376266496352e-01
0.000000000000000000e+00 -2.463385765649084933e+05 2.712103578136085824e-01 9.804272021327825604e-01
0.000000000000000000e+00 -2.462260070150937245e+05 9.131582088281875453e-02 7.488422388332007795e-01
0.000000000000000000e+00 -2.461662732013445348e+05 2.262272825926746611e-01 1.649926446686105219e-01
0.000000000000000000e+00 -2.461211551474875305e+05 1.725621179701883889e-01 2.614576675943207640e-01
0.000000000000000000e+00 -2.459130959497049917e+05 1.799362329912167491e-01 2.505504615353950637e-01
0.000000000000000000e+00 -2.455375712654514646e+05 1.102195657642907056e-01 4.254616500311122484e-01
0.000000000000000000e+00 -2.453894738733133709e+05 2.659412876084338295e-01 9.633523242923933694e-01
0.000000000000000000e+00 -2.450131039352720836e+05 1.710532975642947706e-01 2.839910489010367689e-01
