logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102710739309341e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102641424591467e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102600878080726e+07 3.766299073893554228e-01 -7.528266420791573932e-03 3.970000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102572109873593e+07 3.959367327520842417e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102549795518443e+07 3.160579322732633423e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102531563362852e+07 2.044762009107802814e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102516148294881e+07 2.020217306185735640e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102502795155719e+07 2.287719724609226513e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102491016852111e+07 1.938761370075839374e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102480480800569e+07 1.876343145280467140e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102470949782431e+07 1.717776807089101410e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102462248644605e+07 1.697346294821660551e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102454244373739e+07 1.448616081693262225e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102446833576635e+07 1.153925396846076507e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102439934289455e+07 1.056248649472118634e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102433480437472e+07 1.136348098460195633e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102427417975292e+07 1.168445455038346348e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102421702133864e+07 1.110623021839529795e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102416295411810e+07 9.370761750096655296e-02 -4.866517198128102878e-02 3.810000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102411166082323e+07 1.130037114232229217e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102406287065893e+07 1.173293989494881145e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -2.763102111592854559e+07 -2.763102710739309341e+07 nan
-2.763102401635064185e+07 1.269942040225143232e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -2.763102111592854559e+07 -2.763102710871555284e+07 1.719576719576719537e+00
-2.763102710871555284e+07 1.367233308022582250e+00 -5.921585413389694741e-02 3.780000000000000000e+02 -2.989294282190222875e+05 -2.989354236515317461e+05 1.915343915343915349e+00
-2.989354236515317461e+05 1.183514167983506061e+07 -6.186135677939959276e-02 3.780000000000000000e+02 -2.803190850032225135e+05 -2.803250830812345957e+05 1.216931216931216975e+00
-2.803250830812345957e+05 1.019231190217416920e+07 -6.450685942490223812e-02 3.780000000000000000e+02 -2.732024210538145271e+05 -2.732084217773292912e+05 5.026455026455026731e-01
-2.732084217773292912e+05 7.560300225017248653e+06 -6.715236207040488348e-02 3.780000000000000000e+02 -2.702626021201612893e+05 -2.702686054891786771e+05 1.947089947089946982e+00
-2.702686054891786771e+05 7.561713412324678153e+06 -6.979786471590752883e-02 3.780000000000000000e+02 -2.661017304947185912e+05 -2.661077365092386608e+05 4.761904761904761640e-02
-2.661077365092386608e+05 2.451079664363374377e+03 -7.244336736141017419e-02 3.780000000000000000e+02 -2.631213273649899638e+05 -2.631273360250126570e+05 4.021164021164020941e-01
-2.631273360250126570e+05 3.003620921189548881e+03 -7.508887000691281954e-02 3.780000000000000000e+02 -2.628124531950068776e+05 -2.628184645005321945e+05 1.931216931216931165e+00
-2.628184645005321945e+05 9.094250500169051747e+02 -7.773437265241546490e-02 3.780000000000000000e+02 -2.621568690563027048e+05 -2.621628830073307035e+05 3.915343915343915127e-01
-2.621628830073307035e+05 3.233957350255246865e+02 -8.037987529791811026e-02 3.780000000000000000e+02 -2.601075109541601851e+05 -2.601135275506908074e+05 2.116402116402116285e-01
-2.601135275506908074e+05 1.056769891541319112e+03 -8.302537794342075561e-02 3.780000000000000000e+02 -2.587758541484980378e+05 -2.587818733905313129e+05 1.391534391534391624e+00
-2.587818733905313129e+05 1.293871033044216119e+03 -8.567088058892340097e-02 3.780000000000000000e+02 -2.584855128843970015e+05 -2.584915347719329293e+05 1.449735449735449766e+00
-2.584915347719329293e+05 1.493027983103837414e+03 -8.831638323442604632e-02 3.780000000000000000e+02 -2.572353658857879636e+05 -2.572413904188265151e+05 3.809523809523809312e-01
-2.572413904188265151e+05 9.016785290073581791e+02 -9.096188587992869168e-02 3.780000000000000000e+02 -2.571671501296269416e+05 -2.571731773081681458e+05 5.396825396825396526e-01
-2.571731773081681458e+05 9.088493662930941355e+02 -9.360738852543133703e-02 3.780000000000000000e+02 -2.570701430579878506e+05 -2.570761728820317076e+05 1.968253968253968145e+00
-2.570761728820317076e+05 5.647201308803074653e+02 -9.625289117093398239e-02 3.780000000000000000e+02 -2.552341650053265621e+05 -2.552401974748730718e+05 1.269841269841269771e+00
-2.552401974748730718e+05 9.089307101945327076e+02 -9.889839381643662775e-02 3.780000000000000000e+02 -2.551363076134625589e+05 -2.551423427285116923e+05 1.375661375661375585e+00
-2.551423427285116923e+05 7.362081471026718873e+02 -1.015438964619392731e-01 3.780000000000000000e+02 -2.545340812320049736e+05 -2.545401189925567596e+05 1.359788359788359768e+00
-2.545401189925567596e+05 7.143589568634446323e+02 -1.041893991074419185e-01 3.780000000000000000e+02 -2.527729727858902770e+05 -2.527790131919447158e+05 1.407407407407407440e+00
-2.527790131919447158e+05 9.633956080510758966e+02 -1.068349017529445638e-01 3.780000000000000000e+02 -2.524438357441801927e+05 -2.524498787957372842e+05 1.063492063492063489e+00
-2.524498787957372842e+05 1.422687615995891122e+02 -1.094804043984472092e-01 3.780000000000000000e+02 -2.518318901020955236e+05 -2.518379357991552388e+05 7.777777777777777901e-01
-2.518379357991552388e+05 3.681177515246037046e+02 -1.121259070439498545e-01 3.780000000000000000e+02 -2.517293428468625061e+05 -2.517353911894248740e+05 1.613756613756613723e+00
-2.517353911894248740e+05 3.191566951074897247e+02 -1.147714096894524999e-01 3.780000000000000000e+02 -2.516659186910483695e+05 -2.516719696791133902e+05 7.936507936507936067e-02
-2.516719696791133902e+05 1.711859694636880391e+01 -1.174169123349551452e-01 3.780000000000000000e+02 -2.516183801823094836e+05 -2.516244338158771570e+05 3.386243386243386055e-01
-2.516244338158771570e+05 2.274602233886481173e+01 -1.200624149804577906e-01 3.780000000000000000e+02 -2.515041987451867317e+05 -2.515102550242570287e+05 3.174603174603174427e-02
-2.515102550242570287e+05 5.713126473136625805e+01 -1.227079176259604359e-01 3.780000000000000000e+02 -2.511425161199679424e+05 -2.511485750445408921e+05 1.264550264550264647e+00
-2.511485750445408921e+05 1.565665603739804794e+02 -1.253534202714630674e-01 3.780000000000000000e+02 -2.511013224142226682e+05 -2.511073839842982707e+05 5.291005291005290712e-02
-2.511073839842982707e+05 1.450668184376983447e+02 -1.279989229169657128e-01 3.780000000000000000e+02 -2.507901085379036667e+05 -2.507961727534819220e+05 1.338624338624338606e+00
-2.507961727534819220e+05 2.081306029429923399e+02 -1.306444255624683581e-01 3.780000000000000000e+02 -2.507397608396611176e+05 -2.507458277007419965e+05 2.592592592592592449e-01
-2.507458277007419965e+05 2.335207334223141018e+01 -1.332899282079710035e-01 3.780000000000000000e+02 -2.504227898981201579e+05 -2.504288594047036895e+05 8.994708994708994210e-01
-2.504288594047036895e+05 1.560203588814924558e+02 -1.359354308534736488e-01 3.780000000000000000e+02 -2.503561341212925036e+05 -2.503622062733786879e+05 5.978835978835979059e-01
-2.503622062733786879e+05 1.052382072002128126e+02 -1.385809334989762942e-01 3.780000000000000000e+02 -2.500952388333847048e+05 -2.501013136309735419e+05 1.851851851851851749e-01
-2.501013136309735419e+05 7.206109453323945502e+01 -1.412264361444789396e-01 3.780000000000000000e+02 -2.499481691696374619e+05 -2.499542466127289226e+05 6.190476190476190688e-01
-2.499542466127289226e+05 1.171578807043168382e+02 -1.438719387899815849e-01 3.780000000000000000e+02 -2.498266058677881956e+05 -2.498326859563823091e+05 1.962962962962963021e+00
-2.498326859563823091e+05 1.628981155190032268e+02 -1.465174414354842303e-01 3.780000000000000000e+02 -2.496720496960372548e+05 -2.496781324301340210e+05 6.402116402116402316e-01
-2.496781324301340210e+05 1.564763061937590294e+02 -1.491629440809868756e-01 3.780000000000000000e+02 -2.496078122084345669e+05 -2.496138975880339858e+05 7.301587301587301182e-01
-2.496138975880339858e+05 1.361727178668115812e+02 -1.518084467264895210e-01 3.780000000000000000e+02 -2.495059374308638799e+05 -2.495120254559659224e+05 9.947089947089946538e-01
-2.495120254559659224e+05 4.632638386297298894e+01 -1.544539493719921663e-01 3.780000000000000000e+02 -2.493421743771571491e+05 -2.493482650477618445e+05 1.058201058201058142e-01
-2.493482650477618445e+05 1.033157830408353419e+02 -1.570994520174948117e-01 3.780000000000000000e+02 -2.490764546356425562e+05 -2.490825479517499043e+05 1.428571428571428603e+00
-2.490825479517499043e+05 1.840385292140281308e+02 -1.597449546629974571e-01 3.780000000000000000e+02 -2.489800550747983507e+05 -2.489861510364083515e+05 7.566137566137566273e-01
-2.489861510364083515e+05 1.008161184637973236e+02 -1.623904573085001024e-01 3.780000000000000000e+02 -2.489151392209109617e+05 -2.489212378280236153e+05 1.465608465608465583e+00
-2.489212378280236153e+05 1.183527540765068267e+02 -1.650359599540027478e-01 3.780000000000000000e+02 -2.487413899645315832e+05 -2.487474912171468604e+05 1.137566137566137670e+00
-2.487474912171468604e+05 1.796114820259800808e+02 -1.676814625995053931e-01 3.780000000000000000e+02 -2.486366702951752522e+05 -2.486427741932931822e+05 1.174603174603174649e+00
-2.486427741932931822e+05 2.165816812207307862e+02 -1.703269652450080385e-01 3.780000000000000000e+02 -2.482235745404523332e+05 -2.482296810840729158e+05 1.507936507936507908e+00
-2.482296810840729158e+05 2.214067403801859655e+02 -1.729724678905106838e-01 3.780000000000000000e+02 -2.481537746411662374e+05 -2.481598838302894728e+05 1.968253968253968145e+00
-2.481598838302894728e+05 1.724147004340690614e+02 -1.756179705360133292e-01 3.780000000000000000e+02 -2.481341304319255869e+05 -2.481402422665514459e+05 5.925925925925925597e-01
-2.481402422665485064e+05 1.370800052620418796e+02 -1.782634731815159745e-01 3.780000000000000000e+02 -2.479480613424794865e+05 -2.479541758226079983e+05 1.338624338624338606e+00
-2.479541758226079983e+05 1.004838181249213562e+02 -1.809089758270186199e-01 3.780000000000000000e+02 -2.479346418927948398e+05 -2.479407590184260043e+05 1.798941798941798842e+00
-2.479407590169361210e+05 9.241834134683588786e+01 -1.835544784725212653e-01 3.780000000000000000e+02 -2.479115582808970648e+05 -2.479176780520308821e+05 1.216931216931216975e+00
-2.479176780520307948e+05 1.338388845993150866e+01 -1.861999811180239106e-01 3.780000000000000000e+02 -2.477262057940345258e+05 -2.477323282106709667e+05 3.703703703703703498e-01
-2.477323282106709667e+05 9.008856240069931687e+01 -1.888454837635265560e-01 3.780000000000000000e+02 -2.477121777310869948e+05 -2.477183027932260884e+05 1.317460317460317443e+00
-2.477183027924154303e+05 5.310911749448448660e+01 -1.914909864090292013e-01 3.780000000000000000e+02 -2.477111688286904828e+05 -2.477172965363322292e+05 1.873015873015873023e+00
-2.477169849533207598e+05 5.411423282142824576e+01 -1.941364890545318467e-01 3.780000000000000000e+02 -2.473344254288115771e+05 -2.473405557819559763e+05 1.359788359788359768e+00
-2.473405557819559763e+05 1.658320673452988956e+02 -1.967819917000344920e-01 3.780000000000000000e+02 -2.473224648577147163e+05 -2.473285978563617391e+05 8.783068783068782581e-01
-2.473285978499535122e+05 1.057909951792020848e+02 -1.994274943455371374e-01 3.780000000000000000e+02 -2.472381484189631301e+05 -2.472442840631128056e+05 5.291005291005290712e-03
-2.472442840631128056e+05 4.177876435815758782e+01 -2.020729969910397827e-01 3.780000000000000000e+02 -2.471975872047908779e+05 -2.472037254944432061e+05 2.539682539682539542e-01
-2.472037254944432061e+05 5.513676165899668291e+01 -2.047184996365424281e-01 3.780000000000000000e+02 -2.471736034154627123e+05 -2.471797443506176933e+05 4.285714285714285476e-01
-2.471797443506176642e+05 5.517281171233715753e+01 -2.073640022820450735e-01 3.780000000000000000e+02 -2.471594652065607952e+05 -2.471656087872183998e+05 1.629629629629629539e+00
-2.471656087864922883e+05 1.121729209657399551e+01 -2.100095049275477188e-01 3.780000000000000000e+02 -2.471076559030358621e+05 -2.471138021291961195e+05 1.317460317460317443e+00
-2.471138021291961195e+05 3.057996354024003693e+01 -2.126550075730503642e-01 3.780000000000000000e+02 -2.468961423849019047e+05 -2.469022912565648148e+05 3.015873015873015706e-01
-2.469022912565648148e+05 1.127174628351803278e+02 -2.153005102185530095e-01 3.780000000000000000e+02 -2.468808866318100481e+05 -2.468870381489756110e+05 6.560846560846560482e-01
-2.468870381487381237e+05 6.233917205676421247e+01 -2.179460128640556549e-01 3.780000000000000000e+02 -2.467217666312127840e+05 -2.467279207938809705e+05 6.296296296296296502e-01
-2.467279207938809705e+05 7.871607041996583121e+01 -2.205915155095583002e-01 3.780000000000000000e+02 -2.464306734937616275e+05 -2.464368303019324667e+05 1.428571428571428603e+00
-2.464368303019324667e+05 1.640170210130087582e+02 -2.232370181550609456e-01 3.780000000000000000e+02 -2.464044751165926864e+05 -2.464106345702661783e+05 1.904761904761904656e+00
-2.464106345702661783e+05 9.635785966238689326e+00 -2.258825208005635909e-01 3.780000000000000000e+02 -2.464009586496404954e+05 -2.464071207488166401e+05 1.142857142857142794e+00
-2.464070914008299005e+05 7.923729223649718101e+00 -2.285280234460662363e-01 3.780000000000000000e+02 -2.463385765649084933e+05 -2.463447413095872616e+05 1.862433862433862330e+00
-2.463447413095872616e+05 3.537345576484305099e+01 -2.311735260915688817e-01 3.780000000000000000e+02 -2.462260070150937245e+05 -2.462321744052751455e+05 1.904761904761904656e+00
-2.462321744052751455e+05 7.026925434877770726e+01 -2.338190287370715270e-01 3.780000000000000000e+02 -2.461662732013445348e+05 -2.461724432370286086e+05 1.317460317460317443e+00
-2.461724432370286086e+05 2.271885011879471250e+01 -2.364645313825741724e-01 3.780000000000000000e+02 -2.461211551474875305e+05 -2.461273278286742570e+05 8.994708994708994210e-02
-2.461273278286742570e+05 3.137140420156722698e+01 -2.391100340280768177e-01 3.780000000000000000e+02 -2.459130959497049917e+05 -2.459192712763943418e+05 1.312169312169312096e+00
-2.459192712763943418e+05 9.025372114328928319e+01 -2.417555366735794631e-01 3.780000000000000000e+02 -2.455375712654514646e+05 -2.455437492376434675e+05 1.195767195767195812e+00
-2.455437492376434675e+05 2.361978018976047338e+02 -2.444010393190821084e-01 3.780000000000000000e+02 -2.453894738733133709e+05 -2.453956544910080265e+05 1.534391534391534417e+00
-2.453956544910080265e+05 1.481734469996965800e+02 -2.470465419645847538e-01 3.780000000000000000e+02 -2.450131039352720836e+05 -2.450192871984693920e+05 1.058201058201058142e+00
