k1 k2
7.953278853218800903e-02 -1.760355904279731210e-02
8.021144395292437168e-02 -1.678436423672664823e-02
7.993947815900306897e-02 -1.665859588466624130e-02
7.951041955584436938e-02 -1.700500104178362393e-02
8.152210306570470411e-02 -1.653746106594626564e-02
7.995280194354154046e-02 -1.699863027669615279e-02
7.939823689314504107e-02 -1.765092841708457150e-02
7.913492353399873003e-02 -1.837565349208956922e-02
7.998440486327632049e-02 -1.646104313428162214e-02
8.006668109167636160e-02 -1.735791972171858710e-02
8.059010772193697658e-02 -1.771452995036310041e-02
8.025381858961452841e-02 -1.735736515239384714e-02
8.041376807299002727e-02 -1.783901166732612675e-02
7.998416952590461926e-02 -1.776468528944727399e-02
8.022199737086530003e-02 -1.624255503740794360e-02
8.008433515957577575e-02 -1.712099287827910377e-02
7.858377739158967090e-02 -1.759953033149312673e-02
8.057899623579545256e-02 -1.740341993538353782e-02
7.995629194216111180e-02 -1.825925545305820408e-02
7.875599675853109383e-02 -1.818397657126315237e-02
8.022992730551856133e-02 -1.715681759034307086e-02
7.938981871471548213e-02 -1.783949601148078490e-02
7.956109048998791233e-02 -1.748259330352822105e-02
7.969539617319681968e-02 -1.792825181212315266e-02
7.964427789905401123e-02 -1.754026263620192538e-02
8.042200781099703710e-02 -1.799177437167402693e-02
7.896938544251258518e-02 -1.758410839323096275e-02
7.983567193949234198e-02 -1.734967358690954475e-02
7.945420994698085271e-02 -1.693253057299831665e-02
7.910404264166878696e-02 -1.733421303313190109e-02
7.998887987356106954e-02 -1.727143752824497613e-02
8.014617154392894571e-02 -1.717335355330053270e-02
7.950678363612856403e-02 -1.795986711044646189e-02
7.925408812461090524e-02 -1.806476443076000804e-02
8.047834023036629092e-02 -1.684729001768769940e-02
8.050376678383733275e-02 -1.686412134215270475e-02
8.001987088215661847e-02 -1.705600424707544305e-02
8.077046631813536437e-02 -1.737639972680177225e-02
8.021873560659173452e-02 -1.750533327458944632e-02
7.896916412026303012e-02 -1.689148744003036995e-02
8.047282965713786762e-02 -1.775044620065793777e-02
8.088048328222222083e-02 -1.618975550318206558e-02
8.035864655672808610e-02 -1.625111482251645478e-02
7.992515333918584486e-02 -1.690386190887840923e-02
7.984986303807617425e-02 -1.720126350973039120e-02
8.049455354108747684e-02 -1.722423728993145720e-02
8.006179772844354559e-02 -1.651223286880285079e-02
7.915833069336208894e-02 -1.680314458458673221e-02
8.002059165953379072e-02 -1.693700966905767324e-02
7.971291063501692586e-02 -1.772517179620670957e-02
7.958693862620622173e-02 -1.710078454601852982e-02
8.065460024621695645e-02 -1.658884897479047382e-02
8.000441947659553410e-02 -1.777002367124400073e-02
7.879502879586672281e-02 -1.819616105137385198e-02
7.941651882784117600e-02 -1.791584728431140638e-02
7.943844060269114604e-02 -1.666290403384509955e-02
7.893965219376547493e-02 -1.820990890739085377e-02
8.013504144869215695e-02 -1.691810172402288814e-02
8.004627016077903168e-02 -1.649153478481199531e-02
8.029521910403672469e-02 -1.667640421355037761e-02
8.033033200051925560e-02 -1.690108564435451044e-02
7.981954384276504499e-02 -1.789111346219898757e-02
7.937379482320372492e-02 -1.724621848375842981e-02
7.919167929512949122e-02 -1.770916793752017049e-02
8.075369751349736891e-02 -1.781194669127844632e-02
7.974843191365596495e-02 -1.711772355599606998e-02
8.041332291846089997e-02 -1.697306453849009578e-02
8.063684225778364190e-02 -1.599249826005127995e-02
8.049455354108747684e-02 -1.722423728993145720e-02
8.062353373289057878e-02 -1.731509711598569479e-02
7.955403641320207830e-02 -1.744762630374292744e-02
8.022199737086530003e-02 -1.624255503740794360e-02
7.825483629576715505e-02 -1.743210625671813563e-02
7.870552266047659007e-02 -1.735806018417147822e-02
7.956604856731067099e-02 -1.826708670164897685e-02
8.044176270121913830e-02 -1.719633915585214168e-02
8.062974922044371939e-02 -1.694140997409358806e-02
8.013123603824065522e-02 -1.770398820962358621e-02
7.997784921489703436e-02 -1.683021526545576407e-02
7.924778086432768265e-02 -1.721555918632608484e-02
7.912602682629046869e-02 -1.823925161523223815e-02
7.915399212012094732e-02 -1.734262877058712071e-02
7.847982614426524117e-02 -1.815381229048337874e-02
7.937847743758108532e-02 -1.676091760258104080e-02
7.981042255921755313e-02 -1.715981383394263315e-02
7.996116182132864680e-02 -1.791101495086684647e-02
7.962399144901716186e-02 -1.620663694698522284e-02
7.979547640703996136e-02 -1.886900599892257779e-02
7.944897999401365207e-02 -1.654893184336796164e-02
7.990425475399318134e-02 -1.746602324096518943e-02
8.028109037327862962e-02 -1.723866448929292639e-02
8.047904046824280733e-02 -1.783174667037770722e-02
7.898340453805596795e-02 -1.660236321735968079e-02
8.054202397865803387e-02 -1.680815548368094769e-02
8.049453226699296304e-02 -1.686406841068033291e-02
7.925760218839700277e-02 -1.768568297725484073e-02
8.014558612944647220e-02 -1.666620097350890450e-02
7.929158909301703417e-02 -1.787233066889289124e-02
8.061052771871113354e-02 -1.643700802040784503e-02
8.093955654192785953e-02 -1.677173861567589352e-02
7.960780093440875116e-02 -1.872477953779136395e-02
8.124455047078879555e-02 -1.682113280016528378e-02
7.993947815900306897e-02 -1.665859588466624130e-02
7.981133029117998268e-02 -1.722238067284748153e-02
7.922855526512478930e-02 -1.765751852971594871e-02
7.967841214354742796e-02 -1.645109717309148345e-02
7.980951741293823565e-02 -1.753470295269318746e-02
7.975582679976286893e-02 -1.797986267527035276e-02
8.014872977537287890e-02 -1.747943823721835599e-02
7.944070313615106405e-02 -1.674377737773394270e-02
7.929604787891839091e-02 -1.801987877954319694e-02
7.977543293927683021e-02 -1.801291961904867567e-02
7.921636021953259998e-02 -1.794853387587977411e-02
7.993642917903778788e-02 -1.735790778040410820e-02
7.825357749514294525e-02 -1.804002155964817833e-02
7.975977857160837514e-02 -1.782868774515097843e-02
7.944897999401365207e-02 -1.654893184336796164e-02
7.997799094414870247e-02 -1.702644906681596848e-02
8.152491412596857279e-02 -1.604141374567838452e-02
7.957734034352575980e-02 -1.826801542468445283e-02
8.039106274875160163e-02 -1.672076036405206745e-02
7.967274152058442804e-02 -1.817895047696489741e-02
8.001583022570449288e-02 -1.693054179403295778e-02
7.940405100428182816e-02 -1.737294245174145213e-02
7.976042218028581154e-02 -1.761614517674722769e-02
7.925408812461090524e-02 -1.806476443076000804e-02
7.925760218839700277e-02 -1.768568297725484073e-02
8.024173492501990301e-02 -1.648915174932177874e-02
7.984406967048349180e-02 -1.648286836965436042e-02
8.082206821587853418e-02 -1.625012376384073198e-02
7.989623101676743278e-02 -1.777262585791583582e-02
7.973052992092363733e-02 -1.699961018834525439e-02
7.966412284537863209e-02 -1.797635635394326248e-02
8.137257191944091694e-02 -1.610970924224003342e-02
7.971065920475492450e-02 -1.785838246480922487e-02
8.000538444363652912e-02 -1.673799588841232144e-02
7.941898201617356157e-02 -1.703673839415119351e-02
7.936224630688065718e-02 -1.829093039990775660e-02
7.963733478628984286e-02 -1.675439030046380062e-02
7.900916549270184386e-02 -1.755538203471637693e-02
8.014104746223277287e-02 -1.695213403404230434e-02
7.932153358494850592e-02 -1.656775178507706447e-02
7.861182123758206353e-02 -1.899317670373493194e-02
8.003242599128160273e-02 -1.714494365045837743e-02
7.938370434754951632e-02 -1.715231364016661653e-02
7.929319864421618957e-02 -1.605880623209979263e-02
7.962076605863030454e-02 -1.749108049894464167e-02
8.052733227150846163e-02 -1.574165959690272676e-02
8.026939688168605036e-02 -1.581872396253207469e-02
7.980969797592019077e-02 -1.741643395612529899e-02
8.004296850939823793e-02 -1.774210799533941507e-02
7.946601535986347331e-02 -1.763063812720583323e-02
7.894487348289089268e-02 -1.802955439197315157e-02
7.956109048998791233e-02 -1.748259330352822105e-02
7.937006410176958293e-02 -1.727070953121609409e-02
7.939155740174194675e-02 -1.773441779022995324e-02
8.046038454041284926e-02 -1.714033513695931155e-02
8.068592661567178248e-02 -1.749345580554059754e-02
8.047345605857622597e-02 -1.797351008016825902e-02
8.015094768299454997e-02 -1.769738989260928597e-02
8.000361616728740577e-02 -1.700930736382938457e-02
8.002981660562333288e-02 -1.696763456938106540e-02
8.069330998402979294e-02 -1.645225402699637685e-02
7.932362965268716093e-02 -1.598102432863961198e-02
8.006025766026789170e-02 -1.581846913448818615e-02
8.120495225398660644e-02 -1.594166554293838245e-02
7.907917572926934091e-02 -1.606730333544068023e-02
8.032590989291812922e-02 -1.678558080433187327e-02
8.001574204269881752e-02 -1.689403874080058765e-02
8.083465966915112655e-02 -1.890405218174359692e-02
7.952906493764153040e-02 -1.680945628022681437e-02
7.839989914107062252e-02 -1.780349384092065612e-02
