weight logl k1 k2
0.000000000000000000e+00 -3.617821698112244904e+07 9.650081329488852111e-01 1.595875990235413600e-01
0.000000000000000000e+00 -3.617821698112244904e+07 1.640535865855183850e-01 1.729474820871845786e-02
0.000000000000000000e+00 -3.617821698112244904e+07 1.597862307723243447e-01 2.101307186047840503e-03
0.000000000000000000e+00 -3.617821698112244904e+07 9.717344906819969097e-02 9.207824881482584711e-02
0.000000000000000000e+00 -3.617821698112244904e+07 9.943811423769700619e-01 1.343667473754723840e-01
0.000000000000000000e+00 -3.617821698112244904e+07 1.747063505411613482e-01 2.827785894393364252e-02
0.000000000000000000e+00 -3.617821698112244904e+07 7.914674077165806398e-02 6.121195175972704572e-02
0.000000000000000000e+00 -3.617821698112244904e+07 9.850851824372370835e-01 1.023424056624409051e-01
0.000000000000000000e+00 -3.617821698112244904e+07 8.802458468415357284e-01 6.654796661580719697e-02
0.000000000000000000e+00 -3.617821698112244904e+07 1.136268386188343804e-01 6.580000723757717385e-02
0.000000000000000000e+00 -3.617821698112244904e+07 9.475199504584319588e-02 4.952122693105009965e-02
0.000000000000000000e+00 -3.617821698112244904e+07 9.637068617141792970e-01 1.090974211279704953e-02
0.000000000000000000e+00 -3.617821698112244904e+07 5.682459823359153894e-02 6.525512765027641215e-02
0.000000000000000000e+00 -3.617821698112244904e+07 9.678492588606466551e-01 9.781988840602873214e-02
0.000000000000000000e+00 -3.617821698112244904e+07 8.308226411814503276e-01 2.229432363604444411e-02
0.000000000000000000e+00 -3.617821698112244904e+07 9.943237069352468538e-01 1.442121770671489500e-02
0.000000000000000000e+00 -3.621554113988009049e+05 1.488394101799372926e-02 2.293120890906876763e-01
0.000000000000000000e+00 -3.562603447246658034e+05 1.114457737350218469e-01 1.266064132530366759e-01
0.000000000000000000e+00 -3.536796962445330573e+05 2.024070653293480460e-01 2.761936739673609420e-02
0.000000000000000000e+00 -3.465910969245656743e+05 1.006243098738546227e-02 2.967596744746127113e-01
0.000000000000000000e+00 -3.463583513106032624e+05 1.074282055084266885e-01 1.628418684274290928e-01
0.000000000000000000e+00 -3.433274274774934165e+05 8.218554714604309197e-03 3.193559286708372857e-01
0.000000000000000000e+00 -3.419002545375592890e+05 4.889843069281152310e-02 2.654093376184091246e-01
