k1 k2
6.303761095424284533e-02 -7.346516181397921841e-03
6.376759580314275699e-02 -7.249652043812671032e-03
6.279331956771735945e-02 -6.954784984819661897e-03
6.328706992600793835e-02 -6.949331527505653305e-03
6.297376281014274713e-02 -7.146213682731758499e-03
6.361344099006219222e-02 -8.658882049993488206e-03
6.248348804794442990e-02 -7.941038787515480868e-03
6.391735293492831205e-02 -7.862169677347083385e-03
6.412498405072242225e-02 -7.676802155472464695e-03
6.273598489961554336e-02 -7.212960925947781154e-03
6.320402016087242614e-02 -8.081258683719033664e-03
6.378646907269247546e-02 -6.042269845973918807e-03
6.240022021869209845e-02 -7.439163764010534030e-03
6.346900887739534425e-02 -7.523765850049851656e-03
6.305698129816345032e-02 -7.650944240711901601e-03
6.240693754794765513e-02 -7.740468268024172649e-03
6.242503715784022966e-02 -7.933053597849820671e-03
6.302907842211666334e-02 -9.160652807498920192e-03
6.266507670020896037e-02 -7.286638750701818212e-03
6.435367358409299632e-02 -7.286522073870510541e-03
6.358676748038069593e-02 -7.882868664839837169e-03
6.323029287975212576e-02 -6.951931352940213249e-03
6.271919975609518971e-02 -7.537492353275804247e-03
6.345894215264388794e-02 -7.295270252133528865e-03
6.387067526364731407e-02 -8.045337538188743198e-03
6.347625887883800999e-02 -8.360013386887243936e-03
6.189894477613641643e-02 -7.945248227816101294e-03
6.329296037789364227e-02 -7.501514725395660999e-03
6.415454206389262226e-02 -6.977015909111983216e-03
6.385107965466738089e-02 -7.256464672193749244e-03
6.313828831605705627e-02 -7.662887096962806011e-03
6.290564753679117604e-02 -7.933935372450628964e-03
6.340489274046642865e-02 -7.980071382570244620e-03
6.438307426588882332e-02 -7.381305174719535178e-03
6.250413665998730273e-02 -8.024797303435055040e-03
6.308952130598258212e-02 -7.575051219062683971e-03
6.325313356555400945e-02 -8.002526033000612049e-03
6.285725187848104079e-02 -7.531934634150111441e-03
6.272771145461128461e-02 -7.566502299823932298e-03
6.355362816199081055e-02 -8.450778566024913507e-03
6.305455281243407817e-02 -7.799691484842455336e-03
6.416567548660376263e-02 -7.731392819411514461e-03
6.292419016500214179e-02 -7.952302169528885356e-03
6.269741767786085607e-02 -8.037320939506514827e-03
6.379374812947835593e-02 -7.821880395626867877e-03
6.279150934314120525e-02 -7.885510728460706775e-03
6.271215708330576954e-02 -8.086655417495244857e-03
6.351547898988293972e-02 -8.106244806417667315e-03
6.370085293527669168e-02 -7.691702225687116479e-03
6.360685332507995393e-02 -7.304108732490072198e-03
6.381037272814585326e-02 -7.782752393882361175e-03
6.291814415255200799e-02 -7.373145590444413200e-03
6.386501462776592031e-02 -7.316606770278094585e-03
6.294005096785859621e-02 -7.450147379383126323e-03
6.329787171533460266e-02 -7.963435861965212359e-03
6.351263912810792278e-02 -8.094041830772322199e-03
6.244424918467203489e-02 -6.684272313710395985e-03
6.407644406120940883e-02 -8.193131342001003237e-03
6.251061533202872944e-02 -8.051525022546177079e-03
6.353758709653933856e-02 -7.253332175692212003e-03
6.284398501675955706e-02 -8.668513389768664479e-03
6.335933892281808699e-02 -9.095300776753356686e-03
