k1 k2 k3 k4
6.336681161546947605e-02 -1.257891536887204009e-02 1.521657064216738742e-03 -1.324262408026161131e-03
6.194012705153190135e-02 -1.134674583775488466e-02 2.544116944135185743e-03 -2.155573978614669373e-03
6.410844260199971556e-02 -1.185894889579894307e-02 -9.823274583270480420e-05 -3.081379555878255294e-03
6.311232315810272331e-02 -1.155574590400143542e-02 3.123058048085325389e-03 -2.079046022789451942e-03
6.299184724748216335e-02 -1.067679305290143710e-02 2.763785459779538600e-03 -2.899461039370970772e-03
6.399478619687817837e-02 -1.070528484284637150e-02 3.331592062061239368e-03 -1.842530027128683190e-03
6.348828840631889903e-02 -7.476747841312511578e-03 3.013170948586704756e-03 -1.132124661762795581e-03
6.305107576297072636e-02 -1.228692716602190760e-02 4.050016513243728800e-03 1.624764641157655509e-03
6.425999822918615489e-02 -1.011705295518135206e-02 2.873471277576908345e-03 4.196910190093217086e-04
6.249525286079635200e-02 -1.096879672929508553e-02 5.005762864497304010e-03 -8.356067958981000521e-04
6.300011670373792394e-02 -1.121560886276778968e-02 2.376981457009041954e-03 -1.314607585384749977e-03
6.512575400728487507e-02 -9.579127208374033087e-03 2.443259756676113836e-03 -1.848877426750508701e-03
6.264691876423125749e-02 -1.197916731899403842e-02 1.692827329493190591e-04 -2.756670196189220379e-03
6.523475509380682880e-02 -1.057607089908313425e-02 2.509166848116167747e-03 1.819235615183573129e-03
6.396190331816442587e-02 -9.496598070480491427e-03 3.613733885893394282e-03 -1.085852982863344529e-03
6.316694101585901278e-02 -1.006808930030128613e-02 3.694808793272108538e-03 -5.805388123202720463e-04
6.426333442647577665e-02 -1.002189305407771847e-02 4.585931242469268310e-03 -1.173877167752954143e-03
6.600615752435218253e-02 -1.225779081945894966e-02 4.496022265574745047e-04 -1.636049156252372683e-03
6.312387467208024905e-02 -1.359264644317473292e-02 2.339060389525221550e-03 -2.249922573196103115e-03
6.325666035957444588e-02 -1.006304093802161403e-02 7.361017573792594249e-05 -2.215875641720391198e-03
6.580159551929129491e-02 -1.074205433218769490e-02 1.076270756689812202e-03 -1.103403445176523445e-03
6.513795265577881910e-02 -1.060829232198481908e-02 3.242381966532453808e-03 -2.160377605881586005e-03
6.282746352471610396e-02 -1.194378484833255594e-02 3.079064630302649763e-03 -5.546232476206502948e-04
6.273835294926119466e-02 -1.045701870182905169e-02 3.751422187189976110e-03 -2.374859288627920173e-03
6.415514119536799842e-02 -8.236118582561485768e-03 4.520379485769332462e-03 -1.164074569801692993e-03
6.181318773180471959e-02 -1.100923195412122080e-02 1.398580748447453281e-03 -1.481818683950836268e-03
6.436779944340098591e-02 -9.569921031974709669e-03 4.238590004680117818e-03 -1.624113355353687393e-03
6.363072823557577862e-02 -1.080826098082172948e-02 2.261023077045926089e-03 -7.370267534408114773e-05
6.301470613187828973e-02 -1.148636374358254220e-02 1.618835627449882741e-03 -2.295877202026022634e-03
6.412293201164082079e-02 -1.113473023077961310e-02 1.653777895874661286e-03 -1.613510665820355738e-03
6.442536927783240608e-02 -9.582567150273654799e-03 2.578991074236910985e-03 -1.796568519473532022e-03
6.364418149297978999e-02 -1.025540151098006114e-02 2.317209681524712295e-03 1.137137188534226295e-03
6.367371177421962680e-02 -8.693277095951162936e-03 2.471237300755158017e-03 -1.710102671972843491e-03
6.304194573179561223e-02 -9.566723212157596246e-03 4.610260616990255467e-03 -1.611373242345309764e-03
6.327111366472434884e-02 -1.237645259789563190e-02 2.768478954659217561e-03 9.048776426593685418e-04
6.323143713088796858e-02 -9.074958447003053652e-03 2.933368331055646872e-03 -8.206295982792766175e-04
6.473054718642234917e-02 -1.017041331376070112e-02 1.103252900653856061e-03 -3.073278783712579676e-03
6.296770334532503233e-02 -9.477745803475892683e-03 1.351003074225004541e-03 -1.477337534036254896e-03
6.369280311118946658e-02 -1.225498551296225203e-02 -7.103066335390761932e-04 -1.929941129994491855e-03
6.457919762445768486e-02 -9.977710590197572116e-03 2.426793162470103349e-03 -3.373021290293362617e-03
6.513785481849179715e-02 -1.145590073397777242e-02 1.711719288320340260e-03 -1.058664764095579303e-03
6.334171750704561954e-02 -1.025288015396572106e-02 2.458118705859366204e-03 -1.578066551286699815e-03
6.244175167028107043e-02 -1.177732364928703312e-02 5.406523757740810954e-05 -2.890031828603645270e-03
6.436601819271228764e-02 -1.042596413869018024e-02 2.292458893168022871e-03 -7.717287865649097300e-04
6.311309570247577994e-02 -1.121568265806985321e-02 2.108952046998194274e-03 -1.801205172945657962e-03
6.453261417993627624e-02 -1.066376266925112004e-02 2.325271421290839302e-03 -1.146371010770336207e-03
6.266776513417857131e-02 -1.001561733671739451e-02 1.171599778556631222e-03 -9.475917586960758143e-04
6.299319435128564182e-02 -1.247091288231884365e-02 1.511567665445134878e-03 -1.978648556285295124e-03
6.404204606487065576e-02 -1.025045576600751296e-02 3.693047785345654477e-03 -8.979481158931379436e-04
6.322011480648992432e-02 -9.066528278148758280e-03 3.577217095065685082e-03 -1.795648734860294526e-03
6.315783466693511428e-02 -1.034070507283044171e-02 3.384648900979642105e-03 -5.902201683428975887e-05
6.324598705868997306e-02 -1.317846091584136403e-02 3.011294012567056200e-05 3.122021430598809211e-05
6.427211509230815190e-02 -8.831166467801465636e-03 5.792581330458942968e-03 -8.611061536697162122e-04
6.212156832765178271e-02 -9.086052397886693055e-03 1.951217725368797895e-03 -1.937017818765582322e-03
6.237745852519932521e-02 -8.802225571336891319e-03 1.295690306774191503e-03 -1.817329984987889335e-03
6.322011480648992432e-02 -9.066528278148758280e-03 3.577217095065685082e-03 -1.795648734860294526e-03
6.482105498871590377e-02 -1.164165351573059892e-02 9.391496338054527993e-04 -2.932145124772342348e-03
6.356072673626975145e-02 -8.278566595299657882e-03 8.865111313991064224e-04 -2.253233509147023472e-03
6.497203302856080498e-02 -1.093202855722111289e-02 2.675179385942416666e-03 -1.058391125022997703e-03
6.507810357028767645e-02 -9.860717854402220595e-03 3.862565888598970543e-03 -1.690882416823080714e-03
6.448044992560708621e-02 -1.110659583029569020e-02 3.992153678099394365e-03 -9.031412483793688217e-04
6.437402976584039038e-02 -1.025146571092093450e-02 2.620179364637903463e-03 -3.193048103995593801e-04
6.301172912709898655e-02 -1.025166504444006976e-02 2.139106739908885890e-03 -1.943175698581670052e-03
6.395143877626341400e-02 -1.057758002939371278e-02 1.473658764383128927e-03 -1.252551765256654237e-03
6.297434286466377373e-02 -1.110149265597483448e-02 1.024759620523757464e-03 -2.479598438010349737e-03
6.458420029707598320e-02 -1.146873561328164148e-02 1.628623191581274332e-03 -1.112812055136330747e-03
6.507399829929916280e-02 -9.249404221054344233e-03 1.852792223032209695e-03 -1.817225143597889225e-03
6.412776069695366732e-02 -1.088101420060970381e-02 1.411846319235854352e-03 5.990087424367490643e-04
6.279503981656406331e-02 -1.094000193506075580e-02 1.990795151941143759e-03 -1.833165803187014609e-03
6.510852708943007383e-02 -1.000355864327161226e-02 1.420868392496332788e-03 -3.397483052828845218e-03
6.376447058668077705e-02 -1.044868881144420114e-02 2.448256495732964444e-03 -1.526852599475686523e-03
6.287067734901513605e-02 -1.110079917090253665e-02 3.113065490549057901e-03 -2.080669078665706162e-03
6.434227986023383083e-02 -1.038301260288933270e-02 3.019053791071396597e-03 -1.916578827759141124e-03
6.367939274315434495e-02 -1.098637066944886664e-02 2.231589381041815257e-03 -1.824892282919071684e-04
6.169277170817666356e-02 -1.120101187028851863e-02 2.068160417439374177e-03 7.708178175599988968e-05
6.208205450759596289e-02 -1.171529029894528839e-02 1.618334453864361810e-03 -2.127410936823254106e-03
6.322232935493285466e-02 -9.349399322453363914e-03 3.647384391309765883e-03 -4.004415370493091819e-04
6.290792343777998341e-02 -1.033732682047436291e-02 2.080108906225522358e-03 -3.440694796377083420e-03
6.280740914671414932e-02 -1.095647361117309260e-02 1.603737304532226737e-03 -1.767288086908180844e-03
6.348990552739627868e-02 -1.165575940236063257e-02 5.175991088191417289e-04 6.669314599019593448e-04
6.216227917660954727e-02 -1.087074618476879806e-02 2.856697274594838243e-03 -2.457685946866794424e-03
6.302336024986354701e-02 -1.064002303962272022e-02 3.808093238554646764e-03 -8.720278958721239260e-04
6.208205450759596289e-02 -1.171529029894528839e-02 1.618334453864361810e-03 -2.127410936823254106e-03
6.564504316450034405e-02 -8.920543188528223810e-03 2.373238869693164443e-03 -5.360174770241699083e-04
6.617657496952061846e-02 -9.392593629223150442e-03 3.128141678415977123e-03 -2.670827310924661635e-04
6.380210900170812938e-02 -9.956413015916917852e-03 1.647341186273298952e-03 -3.737493149207168908e-03
6.512139842105693632e-02 -1.063200560745569678e-02 2.902902865378004238e-03 -1.157143320227857486e-03
6.322041251953600116e-02 -1.042574480077228249e-02 2.532157430577525181e-03 -2.611926711346537755e-03
6.413510992962487278e-02 -1.229323110879884662e-02 5.927054628961647698e-04 -1.064980452356908969e-03
6.470643994331057303e-02 -1.139309719047784664e-02 2.462195743669820525e-03 -3.308255168067833485e-03
6.252685646486266791e-02 -1.043005977264670203e-02 4.054474202115437853e-03 -1.383934014851373462e-04
6.285369578878807761e-02 -1.078814529209146111e-02 3.133184064313537798e-03 -7.714003934946311869e-04
6.378505243831203431e-02 -1.208424414990309781e-02 2.011926234016983561e-03 -1.625657806465410915e-03
6.604238302478970812e-02 -1.025586037596305788e-02 1.291228670303512516e-03 -1.290283372622422209e-03
6.327438798340520587e-02 -1.096216116435486110e-02 2.640668434176471346e-03 3.251061716539743740e-04
6.288869176552783213e-02 -1.110541915309817829e-02 1.685981330025149161e-03 -1.772230020551851526e-03
6.340717597081513279e-02 -1.214580048036500992e-02 1.744456655743992224e-03 -1.783412891355168339e-03
6.284052193381645113e-02 -1.102920502985713092e-02 1.718016756573167991e-03 -1.649457855559866015e-03
6.306432907110046115e-02 -9.400441885459395741e-03 2.297529286097971246e-03 -5.950822230591790163e-04
6.439195445879955515e-02 -1.154981139431467130e-02 2.402118568684372124e-03 -1.048451174526246477e-03
6.446237942175137015e-02 -1.164575056726131763e-02 1.895827649999487496e-03 -5.197633714819765993e-04
6.393379795166964641e-02 -9.449605629733487389e-03 3.134449829306079627e-03 -2.816676815155516600e-04
6.180069820925304658e-02 -1.284831271408257147e-02 2.032621503417486597e-04 -1.916542089728828779e-03
6.505908854485201176e-02 -9.479603910717004922e-03 2.618800231281942503e-03 -1.108032920511980990e-03
6.401613709803846697e-02 -1.045190364547998740e-02 3.710090936479087942e-03 -2.064043096701551061e-03
