k1 k2
7.963566853550793634e-02 -1.983688076535246314e-02
7.984051491010837887e-02 -2.140624653783639031e-02
8.061404759156062805e-02 -1.992349229147176437e-02
8.023895687740903448e-02 -1.849999418347537949e-02
7.788696251299417894e-02 -2.079920210642002831e-02
7.971303324067535723e-02 -1.923019257028488194e-02
8.105576393442862071e-02 -2.012741382674707036e-02
7.998520841654541136e-02 -1.953761845263768393e-02
7.976049696168521774e-02 -2.051501101541669536e-02
8.066479630673870083e-02 -2.049708764998836585e-02
8.024450439755712039e-02 -2.070055556952031528e-02
7.958182084461809525e-02 -2.004073058373898042e-02
8.003993432438993860e-02 -1.990754165506966600e-02
7.997967875007344629e-02 -1.955780463703624128e-02
7.992032913866592425e-02 -2.099988318489894035e-02
8.011133790257582432e-02 -1.939107188643156288e-02
7.989299773089061918e-02 -1.912257001079360752e-02
7.981059022052253149e-02 -2.083637537639286552e-02
8.001562979858409252e-02 -2.025799462703023468e-02
7.981872436046041908e-02 -1.995358931968554961e-02
7.947969219042633204e-02 -2.157111757629662230e-02
8.014230927251839165e-02 -2.059785715327390465e-02
8.011996944549262811e-02 -1.975970019871767236e-02
8.045983792282718206e-02 -2.035160839692154444e-02
8.034680719900735846e-02 -1.967526779980841023e-02
8.037664020785409424e-02 -2.119162687646750087e-02
7.997170377340256930e-02 -1.953420893992921514e-02
7.995756622354355247e-02 -2.036375478667144800e-02
8.023892058991119458e-02 -2.065727064721535611e-02
8.097787346744964032e-02 -1.977304430951024039e-02
7.944884808670091281e-02 -2.058027959091911219e-02
8.042478223574167639e-02 -2.032686802041541729e-02
7.920338127967707642e-02 -1.958445016458834620e-02
7.946108665874448973e-02 -2.006228558877416746e-02
8.072913024249722680e-02 -2.043238482153610092e-02
8.013223532575738939e-02 -2.032325620139410760e-02
7.983160304438127741e-02 -1.928560923949254602e-02
7.961697179419663373e-02 -2.060597841900965732e-02
7.996855804435479276e-02 -2.078065718307164911e-02
8.117193702918965026e-02 -2.106911622100966774e-02
8.063101663848004641e-02 -1.989406405111551757e-02
8.112835727329120727e-02 -1.998496646359539108e-02
8.026477134388715351e-02 -1.961627068288043785e-02
8.075301102646498252e-02 -2.082776381902294582e-02
8.096937708586451898e-02 -2.010635351513621882e-02
7.924739915768461151e-02 -2.098623173463927405e-02
7.994736815495082083e-02 -2.066244403449263300e-02
7.982567731763276497e-02 -1.984694252742122411e-02
7.955030755494976735e-02 -2.038640259153337575e-02
7.914840448803736606e-02 -2.040353755334065045e-02
7.952232809466591723e-02 -2.097627628028719826e-02
7.944990855292347054e-02 -2.156785411507181061e-02
7.989812401711071654e-02 -2.157411153482965971e-02
7.947541502606286778e-02 -1.999094952507203538e-02
7.990850588485617911e-02 -1.914299429807510278e-02
7.941534950710965601e-02 -2.063475624955674048e-02
8.024450439755712039e-02 -2.070055556952031528e-02
8.002469170669718190e-02 -2.151850454397399859e-02
8.148670184182579823e-02 -2.087334908746216189e-02
7.983456164936986177e-02 -2.056563997244856279e-02
7.918816361244510049e-02 -2.169071967520604105e-02
8.017012875293036411e-02 -1.945948476516148884e-02
7.988726748231431141e-02 -1.979664651986048907e-02
8.117925626280300677e-02 -1.930198086013525105e-02
7.981908341431617759e-02 -2.036683047255545553e-02
7.963405381306806752e-02 -1.946553340943116273e-02
8.078566014460661360e-02 -2.139631608027388332e-02
8.024291820857781810e-02 -1.910481690995938231e-02
8.042615839484842932e-02 -2.126849394847529773e-02
8.073421868439278892e-02 -1.998103760245485694e-02
7.967314118016230462e-02 -1.988454909616907407e-02
8.039649725596192953e-02 -2.130275122299987722e-02
7.827276820925210821e-02 -1.961290813500563002e-02
8.065518110907476945e-02 -1.932685316390989061e-02
7.913488648493183231e-02 -2.187774913691395429e-02
8.089093809178513061e-02 -2.033745609606574245e-02
8.129733707032285595e-02 -2.012770900650537320e-02
8.008938080812269544e-02 -2.069403500613653524e-02
8.028989890898136084e-02 -2.023398621067509784e-02
8.044314302005731165e-02 -2.068494312867016904e-02
8.093632507321799063e-02 -1.937845993390399646e-02
7.960809913005240102e-02 -2.113827919866366478e-02
7.992929151663794030e-02 -2.086323979143536733e-02
8.058991184658309548e-02 -1.955866847611044401e-02
8.030517815686144534e-02 -2.096573494224086842e-02
8.082416825816804429e-02 -1.976054134231625126e-02
8.052518622429907791e-02 -2.016209524856334145e-02
8.120568489916343835e-02 -1.891512643147445771e-02
8.018652506297530014e-02 -1.951060513815831843e-02
8.017012875293036411e-02 -1.945948476516148884e-02
8.042004870940802630e-02 -1.974075458308668929e-02
7.856616996025181376e-02 -1.993791204079126134e-02
8.041118731127436248e-02 -1.922311743433229025e-02
7.922425094885091057e-02 -2.075669536205931864e-02
8.024494317458549797e-02 -2.019217663893553560e-02
7.984964669805469373e-02 -2.007289269070479387e-02
8.090716184266064093e-02 -1.860392583883305195e-02
7.966101190132232612e-02 -2.053136710844259694e-02
7.996236267133330355e-02 -2.073758151206522848e-02
8.055774239178481455e-02 -1.907408779587302372e-02
8.080754259289055219e-02 -1.968190393034188745e-02
