13:41:54 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N32/S32/M32/T029/P025/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:41:54 [ultranest] [INFO] Sampling 400 live points from prior ...
13:41:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
13:41:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
13:41:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] Plateau detected at L=-1.842068e+07, not replacing live point.
13:41:55 [ultranest] [DEBUG] iteration=15, ncalls=401, regioncalls=40, ndraw=40, logz=-18420684.03, remainder_fraction=100.0000%, Lmin=-18420680.74, Lmax=-141355.84
13:41:56 [ultranest] [DEBUG] iteration=38, ncalls=428, regioncalls=1120, ndraw=40, logz=-170442.94, remainder_fraction=100.0000%, Lmin=-170362.68, Lmax=-141355.84
13:41:56 [ultranest] [DEBUG] iteration=40, ncalls=430, regioncalls=1200, ndraw=40, logz=-170360.29, remainder_fraction=100.0000%, Lmin=-169959.46, Lmax=-141355.84
13:41:56 [ultranest] [DEBUG] iteration=65, ncalls=457, regioncalls=2280, ndraw=40, logz=-165310.75, remainder_fraction=100.0000%, Lmin=-165046.77, Lmax=-141355.84
13:41:56 [ultranest] [DEBUG] iteration=80, ncalls=475, regioncalls=3000, ndraw=40, logz=-162901.45, remainder_fraction=100.0000%, Lmin=-162795.46, Lmax=-141355.84
13:41:56 [ultranest] [DEBUG] iteration=101, ncalls=499, regioncalls=3960, ndraw=40, logz=-161013.84, remainder_fraction=100.0000%, Lmin=-161006.87, Lmax=-141355.84
13:41:56 [ultranest] [DEBUG] iteration=120, ncalls=519, regioncalls=4760, ndraw=40, logz=-159661.93, remainder_fraction=100.0000%, Lmin=-159641.22, Lmax=-141355.84
