,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,2.02114753814385,0.397521870027248,0.002753719763446356,48.2984937769558,0.05178352748187543,0.9,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,10.0,
1,20.0,0.0,0.02383853522405843,0.402890288531993,0.0001585757106170414,47.7551455645129,0.05802694720185272,0.95,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,20.0,10.0
2,30.0,0.0,0.06603897101740586,0.404543537353467,0.002466805110578554,47.3543551076221,0.08157396800714166,0.9,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,30.0,10.0
3,40.0,0.0,0.0587255125210504,0.402500443180875,0.004795261385246994,47.577365615085,0.09393345707819774,0.9,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,40.0,10.0
4,50.0,1.0,0.697389878725517,0.398677469441337,0.002854883918127065,47.7915380379579,0.08625407698238004,0.88,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,50.0,10.0
5,60.0,1.0,-0.02017651660207775,0.401728902104639,0.004544676724521415,47.5794273904232,0.07602770743817734,0.85,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,60.0,10.0
6,70.0,1.0,1.22703135806296,0.402365825164126,0.00467336514031315,47.6127466515381,0.06550636290654048,0.857142857142857,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,70.0,10.0
7,80.0,1.0,-0.02433780824139831,0.397496361875238,0.000595794635370287,47.426502297208,0.04451176935868554,0.85,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,80.0,10.0
8,90.0,1.0,2.12969292966955,0.399293083263559,0.004229882593840854,47.0954900491235,0.09143219539676058,0.855555555555556,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,90.0,10.0
9,100.0,1.0,0.122903559149563,0.402547700162039,0.003692256459295845,47.8329683882563,0.07928889705404812,0.85,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,100.0,10.0
10,10.0,0.0,-0.03508116090233671,0.395863036043776,0.001791901182879178,47.4826965355188,0.07027750829344569,0.8,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,10.0,
11,20.0,0.0,0.485547267726361,0.403952800510542,0.002182937102478009,48.1368245170863,0.0815556466621351,0.8,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,20.0,10.0
12,30.0,0.0,1.00696208479712,0.403549060247146,0.004714606785980845,47.8337911841724,0.06250518874161942,0.733333333333333,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,30.0,10.0
13,40.0,0.0,0.343236886899831,0.403209151892537,0.003720397303014172,48.2157323335507,0.08550565386018372,0.75,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,40.0,10.0
14,50.0,0.0,0.160106406750856,0.395387001060566,0.0003619432048632455,47.671632420771,0.08412446604286374,0.78,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,50.0,10.0
15,60.0,0.0,-0.237025809063198,0.395065294421464,0.0010610583642698,47.6812102183641,0.07744102767529736,0.8,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,60.0,10.0
16,70.0,0.0,-0.005825793214171426,0.404170823848433,0.003610420600300042,47.459862135254,0.07721196305936429,0.828571428571429,16,10,32,400,0.0025,0.001,0.29,0.4,0.005,0.005,10000000.0,1.0,0.4,70.0,10.0
