12:39:42 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N32/S32/M32/T029/P02/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
12:39:42 [ultranest] [INFO] Sampling 400 live points from prior ...
12:39:43 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
12:39:43 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
12:39:43 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] Plateau detected at L=-1.808911e+07, not replacing live point.
12:39:43 [ultranest] [DEBUG] iteration=16, ncalls=401, regioncalls=40, ndraw=40, logz=-18089111.71, remainder_fraction=100.0000%, Lmin=-18089108.49, Lmax=-141041.33
12:39:43 [ultranest] [DEBUG] iteration=40, ncalls=425, regioncalls=1000, ndraw=40, logz=-164590.55, remainder_fraction=100.0000%, Lmin=-164527.54, Lmax=-141041.33
12:39:43 [ultranest] [DEBUG] iteration=67, ncalls=453, regioncalls=2120, ndraw=40, logz=-160785.11, remainder_fraction=100.0000%, Lmin=-160689.82, Lmax=-141041.33
12:39:43 [ultranest] [DEBUG] iteration=80, ncalls=468, regioncalls=2720, ndraw=40, logz=-159269.99, remainder_fraction=100.0000%, Lmin=-159242.15, Lmax=-141041.33
12:39:44 [ultranest] [DEBUG] iteration=102, ncalls=494, regioncalls=3760, ndraw=40, logz=-157575.23, remainder_fraction=100.0000%, Lmin=-157566.31, Lmax=-141036.98
12:39:44 [ultranest] [DEBUG] iteration=120, ncalls=516, regioncalls=4640, ndraw=40, logz=-155428.06, remainder_fraction=100.0000%, Lmin=-155396.52, Lmax=-141036.98
12:39:44 [ultranest] [DEBUG] iteration=147, ncalls=544, regioncalls=5760, ndraw=40, logz=-153361.57, remainder_fraction=100.0000%, Lmin=-153350.05, Lmax=-141030.38
12:39:44 [ultranest] [DEBUG] iteration=160, ncalls=561, regioncalls=6440, ndraw=40, logz=-152309.11, remainder_fraction=100.0000%, Lmin=-152290.24, Lmax=-141030.38
