,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,5.0,0.0,0.0008539313275832683,0.04868757326856404,0.0,35.8726803981883,0.02080411040777475,1.0,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,5.0,
1,10.0,0.0,-0.574629151204135,0.04716780441585083,0.0,36.0102561946631,0.03398910205256519,0.9,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,10.0,5.0
2,15.0,0.0,-0.439414058375405,0.0169882657476625,0.0,36.1049051643021,0.02538270287794307,0.933333333333333,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,15.0,5.0
3,20.0,0.0,0.402749805885833,0.02826731888739407,0.0,36.0175070206573,0.02515141451997681,0.95,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,20.0,5.0
4,25.0,0.0,0.0631767351878807,0.07579701760759926,0.0,35.9075284871407,0.02088206802824944,0.96,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,25.0,5.0
5,30.0,0.0,-0.135394468845334,0.02347971303714138,0.0,36.0701921718421,0.01579941874298675,0.933333333333333,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,30.0,5.0
6,35.0,0.0,-0.250435013120295,0.0451093613322754,0.0,36.1745376876173,0.02077892009727057,0.942857142857143,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,35.0,5.0
7,40.0,0.0,0.382740741712041,0.02009569378266345,0.0,35.8241222080646,0.01679226377292944,0.95,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,40.0,5.0
8,45.0,0.0,0.009390998544404283,0.006887214136569176,0.0,36.0060298511952,0.0251679251973672,0.933333333333333,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,45.0,5.0
9,50.0,0.0,0.08456640428630635,0.04879377226492742,0.0,35.9296680014158,0.01831261416059438,0.94,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,50.0,5.0
10,55.0,0.0,-0.03888346822350286,0.03649667284877624,0.0,35.8891594433915,0.02063446214980159,0.927272727272727,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,55.0,5.0
11,60.0,0.0,0.123141859628959,0.04107761686861108,0.0,35.9051581367021,0.01490392321025231,0.916666666666667,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,60.0,5.0
12,65.0,0.0,-0.209445898799459,0.03784911874525553,0.0,36.1816443800959,0.01353355369544908,0.923076923076923,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,65.0,5.0
13,70.0,0.0,0.142482681141701,0.03033354429583759,0.0,35.9169220157506,0.02442587895935848,0.9,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,70.0,5.0
14,75.0,0.0,-0.235379845427815,0.0302851572075557,0.0,36.0334599183953,0.02900833895816025,0.893333333333333,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,75.0,5.0
15,80.0,0.0,-0.0404912902158685,0.05607998566976368,0.0,35.9381087245748,0.02355919725877027,0.8875,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,80.0,5.0
16,85.0,0.0,-0.168168114119908,0.07126145595148214,0.0,36.1768144809368,0.02401938468899216,0.894117647058824,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,85.0,5.0
17,90.0,0.0,-0.02255748643074185,0.08311971078814659,0.0,35.9068194568775,0.02035728446983571,0.866666666666667,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,90.0,5.0
18,95.0,0.0,0.0418599032855127,0.01077607006031307,0.0,36.1397384650986,0.01987637892811309,0.863157894736842,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,95.0,5.0
19,100.0,0.0,-0.125529505399754,0.03608588897070549,0.0,36.1247052200891,0.02112023297243737,0.86,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,100.0,5.0
20,105.0,0.0,-0.367761709261686,0.08084908187229974,0.0,36.2286412771652,0.02188215315351339,0.857142857142857,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,105.0,5.0
21,110.0,0.0,0.19129062135471,0.06068861554801886,0.0,35.8753580173339,0.02050443169624299,0.863636363636364,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,110.0,5.0
22,115.0,0.0,0.113036017515697,0.07290110227745956,0.0,35.8694851011614,0.02088284843076564,0.834782608695652,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,115.0,5.0
23,120.0,0.0,0.04799068311695009,0.1024404497143,0.0,35.8759112552933,0.01648235564344371,0.841666666666667,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,120.0,5.0
24,125.0,0.0,0.146398030105047,0.06401162979001745,0.0,35.9949059606656,0.02656099700670087,0.848,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,125.0,5.0
25,130.0,0.0,2.44988781560096,0.05949271204593376,0.0,36.1033621615644,0.02103168646992705,0.846153846153846,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,130.0,5.0
26,135.0,0.0,0.140612878691172,0.04166765366110659,0.0,36.0031801913531,0.02771226329030795,0.851851851851852,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,135.0,5.0
27,140.0,0.0,-0.00625410649809055,0.0363466086344744,0.0,35.9774199631973,0.01442413192644765,0.85,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,140.0,5.0
28,145.0,0.0,0.427403891982976,0.01873082940178693,0.0,36.1009865531641,0.02786926578333485,0.848275862068966,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,145.0,5.0
29,150.0,0.0,0.10453880141722,0.03570078464391357,0.0,36.0709185020517,0.02125883239136999,0.846666666666667,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,150.0,5.0
30,155.0,0.0,0.193669667292852,0.0535161614237919,0.0,35.8081412266848,0.01931574226685511,0.851612903225806,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,155.0,5.0
31,160.0,0.0,-0.236143128218828,0.01314685191711433,0.0,36.0637720431777,0.01787867847295114,0.85625,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,160.0,5.0
32,165.0,0.0,0.155773345322814,0.010491940519072,0.0,36.0511911949753,0.02581626895361248,0.860606060606061,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,165.0,5.0
33,170.0,0.0,0.136609733803198,0.0213215244389256,0.0,36.0008801604703,0.01559012983612446,0.847058823529412,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,170.0,5.0
34,175.0,0.0,0.323339035006939,0.02086603733239845,0.0,35.8743461699291,0.02076097876642479,0.851428571428571,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,175.0,5.0
35,180.0,0.0,0.720224886114011,0.01093885927827531,0.0,35.8873153462466,0.02101667592272842,0.85,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,180.0,5.0
36,185.0,0.0,-0.167588608397637,0.01902460904996922,0.0,36.0288428725511,0.01488137448202292,0.854054054054054,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,185.0,5.0
37,190.0,0.0,0.417840108217206,0.02776276528312447,0.0,36.1618888275378,0.01890445670205122,0.852631578947368,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,190.0,5.0
38,195.0,0.0,-0.03174850705545396,0.02995387407748539,0.0,36.1495879656704,0.01509847980335551,0.856410256410256,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,195.0,5.0
39,200.0,0.0,-0.03086434327997267,0.04295744883401289,0.0,35.7885967609501,0.01912946633411633,0.86,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,200.0,5.0
40,205.0,0.0,0.08048753498587757,0.07152274031692439,0.0,35.7799547058652,0.03122710419691607,0.863414634146341,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,205.0,5.0
41,210.0,0.0,0.01006058824714273,0.06691160592684346,0.0,35.9721951744988,0.01771527514019396,0.866666666666667,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,210.0,5.0
42,215.0,0.0,5.36733593323152,0.0184060493283018,0.0,35.9568656889954,0.02580500521792274,0.865116279069767,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,215.0,5.0
43,220.0,0.0,-0.218778912938433,0.03483267763765402,0.0,36.1746669473538,0.02127680171429349,0.859090909090909,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,220.0,5.0
44,225.0,0.0,0.0955649513634853,0.04220337637177624,0.0,36.0854293921128,0.01919076426327238,0.857777777777778,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,225.0,5.0
45,230.0,0.0,0.109715761704138,0.03193881661971202,0.0,35.7985218400235,0.01764849741289921,0.860869565217391,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,230.0,5.0
46,235.0,0.0,-0.162976904714014,0.03712381866990033,0.0,36.0527148555488,0.0209656258339525,0.859574468085106,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,235.0,5.0
47,240.0,0.0,-0.11230891617015,0.03658418509308087,0.0,35.8924613001156,0.01539048178302649,0.8625,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,240.0,5.0
48,245.0,0.0,-0.227010253205663,0.02174576811514873,0.0,35.9919734335573,0.01985973162517559,0.861224489795918,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,245.0,5.0
49,250.0,0.0,0.238660375733161,0.006328290700265338,0.0,35.90269118823,0.02694202680640391,0.864,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,250.0,5.0
50,255.0,0.0,-0.06540418352233246,0.0236597780628471,0.0,35.9137705328965,0.02090100941026618,0.862745098039216,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,255.0,5.0
51,260.0,0.0,3017.69463656141,0.03657513278397941,0.0,36.1918341007417,0.02266102238454029,0.861538461538462,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,260.0,5.0
52,265.0,0.0,0.196228551474633,0.03463329467846673,0.0,35.7321242855416,0.02464001549075382,0.860377358490566,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,265.0,5.0
53,270.0,0.0,0.195481707545696,0.02286323608992151,0.0,35.9116361695776,0.01364839183956105,0.859259259259259,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,270.0,5.0
54,275.0,0.0,-0.119535617210204,0.03706178348079955,0.0,36.0231305458122,0.01071205407195489,0.861818181818182,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,275.0,5.0
55,280.0,0.0,-0.253834679606371,0.01082932350317112,0.0,36.2534376035439,0.02172069208221648,0.864285714285714,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,280.0,5.0
56,285.0,0.0,0.238880052376771,0.00785264682335899,0.0,36.1073144994143,0.01583952296326202,0.863157894736842,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,285.0,5.0
57,290.0,0.0,0.622629879333545,0.03371394728848254,0.0,35.952444375244,0.01827853763656682,0.86551724137931,48,48,24,500,0.002,0.002,0.25,0.5,0.005,0.005,0.0,1.0,1.0,290.0,5.0
