"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.942709932206075407e-02,-1.331587454115426908e-02,3.737524238820654973e-03,-1.835133224164751074e-03,6.573820552500944051e-04,7.185446580074686049e-04,7.250377977571714023e-04,6.923740332726576819e-04,7.944511847791410619e-02,-1.330138537285739664e-02,3.734999001985345179e-03,-1.848090916988634480e-03,7.875402054154098663e-02,-1.401676492593973040e-02,3.003548238181136254e-03,-2.506536180229265720e-03,8.007726412853474751e-02,-1.258749363932448739e-02,4.434245831856739595e-03,-1.137004349797007818e-03
