"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.989899094415474357e-02,-1.629358309119189469e-02,1.007479011288108395e-03,1.080190151334894889e-03,7.986377817196219087e-02,-1.633595269968382557e-02,7.892026010832745020e-02,-1.735714251097619787e-02,8.093434594362253209e-02,-1.514367781683904901e-02
