"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.959158032020632878e-02,-1.610280283098568591e-02,5.536384620599591778e-03,-2.110155901821332732e-03,6.573793413675422343e-04,7.265011635537682415e-04,7.065771070532997182e-04,6.882491600859762032e-04,7.958006586746771416e-02,-1.612310093323746085e-02,5.535641446147682165e-03,-2.114548414016842459e-03,7.893024068229564927e-02,-1.682048676429623649e-02,4.833108614998887775e-03,-2.776369899284578113e-03,8.024455149080153560e-02,-1.536801990156411168e-02,6.234469547306706327e-03,-1.411594885107517183e-03
