,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,2.5374059581989137,0.4801360419196852,1.5992934558978398,0.004792517471574871,-2.212496982448243,1.1648319440798869,-1.0700076228909439,-0.3222536161281242,-2.525578808154191,-0.7605483622210125,2.3824345414111843,2.017348917132746,-3.099303853629773,-1.6548990203365965,0.7684794698055758,-1.9260409779277932
1,1.1976925489751749,-0.9607715556104156,0.17331011176695654,-1.0461195042122284,2.3705754804636117,-0.3652470430432782,-2.3716062338725736,-1.4666301202320524,2.04574988063317,-2.0558739708258194,1.0384314238178043,0.5519509562796109,1.8489548054454465,-2.9824583160240783,-0.49837310705986565,2.9230987086645577
2,2.2273040405574362,-0.3167655005555482,0.8817034185868878,-0.4524284171404553,-2.7363498416849876,0.7256734335598249,-1.5317839498007477,-0.7393713447130729,-3.0826059541345963,-1.3115127569735978,2.048074900771474,1.213565361353718,2.304955707521373,-2.0969791358318934,0.4959268357257232,-2.541471696442828
3,2.3950444822080863,0.06114610697329517,1.1603476452377923,-0.04855372547625397,-2.3824565616597866,0.6282422451697666,-1.0202640938068568,-0.6400778629213366,-3.0863924725856497,-0.8300713381437479,2.095051132569103,1.409837269517085,2.7683806156619344,-1.294679684476606,0.49925897816690606,-1.5370380170353108
4,-2.1460908610493754,1.3301790950454762,2.5954231023062277,1.000865813164854,-1.1720759228636446,1.9707359597869831,0.11305398001923238,0.4443404611084989,-1.5477616927186537,0.2859380069516211,-2.611163749527454,-3.021003408361911,-1.9224567231144118,-0.24015664902040784,1.6231760089077145,-0.5396210535680684
5,-2.29481933025897,1.6247713190824091,2.6883681870035874,1.059347225086004,-0.8835330556254578,2.3269506831488966,-0.23093238028270713,0.8697775527480178,-1.269234077921618,0.4608509708676178,-2.536288860145779,3.0107970436747125,-1.9458711737424934,-0.45547316668705157,2.0209052523606044,-0.6820359715505813
6,-0.9856916233879343,2.915880761180985,-2.0642163267197886,2.603647540558628,0.2206091133959845,-2.8029470347948284,1.0798375079655642,2.117254861798017,-0.16683917995363812,1.7646246759802717,-1.3700367476422444,-1.737621163669297,-0.5143248152369815,0.7993872378541355,-2.916842662863561,0.528269569257427
7,-1.6756192315641822,1.771720396685434,-2.8934609995873597,1.3484683481437871,-0.5184344992483064,2.7848950497184237,0.396712864731613,1.0593873522984252,-0.753501965200944,0.6952949118660094,-2.088709713226562,-2.3519658809886455,-1.1658157025865543,-0.02066090214990396,2.2326121730706756,-0.05387461433071913
8,-1.4499089353645738,2.284595814373618,-2.523476010773623,1.931059886516484,-0.2483271656071016,-3.064601235876867,0.5235509453132265,1.321000246465914,-0.46749874317920703,1.2845055454557963,-1.6709533634931704,-2.0371374764381613,-0.6870123316950915,0.34130351200100684,2.8390822574870276,0.11571599831027568
9,-1.6117150283644937,2.267826460826565,-2.5934160458033153,1.7909930956708946,-0.3838335255716463,-3.0985152173754655,0.8266790908792443,1.6138263873080787,-0.6678729080047532,0.9960941321505425,-1.869705196295354,-2.196968604092701,-0.9286116425293139,0.2556419249090658,2.6206189370977118,0.056595806692360494
