k1 k2
8.062328685002190243e-02 -1.624310354359542741e-02
7.969416670229742539e-02 -1.496061483432301054e-02
7.913807221066418429e-02 -1.604147956055704261e-02
8.144990159514842176e-02 -1.486820902930917343e-02
8.092604988520837872e-02 -1.474459495738097980e-02
7.967192019859389851e-02 -1.578879214730675995e-02
7.957333487380410797e-02 -1.434410105238607958e-02
8.014316852693711968e-02 -1.653862690171734040e-02
7.891242035788789688e-02 -1.592904667827613197e-02
7.930792211418286053e-02 -1.453562487234048850e-02
7.938403755636649906e-02 -1.513161345441749184e-02
7.878262543068534351e-02 -1.593481274711494589e-02
7.994753029554724222e-02 -1.452755167500978384e-02
7.893361137973053943e-02 -1.547570191262183370e-02
7.994747481351902052e-02 -1.598346971217709522e-02
7.974680997620023359e-02 -1.631386160088135751e-02
7.928794566553065692e-02 -1.556273471701755118e-02
7.874307534584085166e-02 -1.571813735093822995e-02
7.943908816247066684e-02 -1.490551927858894954e-02
7.923520283010929144e-02 -1.661121346516278297e-02
8.128553346725075901e-02 -1.675389698630773416e-02
7.952829508614767118e-02 -1.465641342374032763e-02
8.000014426689258662e-02 -1.545906274848704576e-02
8.023159081768144185e-02 -1.561378673632027314e-02
7.968962846928467902e-02 -1.526262619357945938e-02
7.855034888268649929e-02 -1.510412890782507345e-02
7.857953328162353701e-02 -1.650589205461489017e-02
8.092247377190636692e-02 -1.542306884605314232e-02
8.046245901017548552e-02 -1.450321791482736544e-02
8.068830055555617498e-02 -1.582848527701526120e-02
8.021394766830813872e-02 -1.611653428736090077e-02
7.821802885131054484e-02 -1.569857152918839593e-02
8.009616929354615444e-02 -1.607495365294464573e-02
8.049897426781899012e-02 -1.587860477398256309e-02
7.910530251524836021e-02 -1.656287276841703071e-02
8.056487865331810050e-02 -1.484480350939153259e-02
7.882524137311142098e-02 -1.603313845091511314e-02
7.967269464076781604e-02 -1.515772710139548507e-02
7.886199769191562514e-02 -1.689056197188434916e-02
7.957677792085501856e-02 -1.566974563646253427e-02
8.006347356066076393e-02 -1.533834432294996220e-02
7.946007454761039313e-02 -1.516575364276996629e-02
7.989175796326636325e-02 -1.552162850189879595e-02
7.996317526182800117e-02 -1.600367960572732229e-02
7.922118732120697615e-02 -1.492815380966097671e-02
8.240416264763489318e-02 -1.443793936730622396e-02
7.959492867269163385e-02 -1.528292590092923675e-02
7.935623893730067713e-02 -1.522909106868722273e-02
7.980292863202753662e-02 -1.579183121307289883e-02
7.994027027026082144e-02 -1.590043940741189821e-02
8.045157362661548017e-02 -1.505885438004418708e-02
8.051731663912581327e-02 -1.378203566332239505e-02
7.968343547560283180e-02 -1.540219587975093229e-02
7.873070558047384759e-02 -1.642329715790864786e-02
7.976398662917413840e-02 -1.545270455238603735e-02
7.883641923462247902e-02 -1.651340552424389319e-02
7.979722018017659790e-02 -1.538014943387319700e-02
8.003415997191157261e-02 -1.670656203902619319e-02
7.959387621214683572e-02 -1.537607368827415000e-02
7.976325695327973753e-02 -1.548155277966135890e-02
8.005762981163958014e-02 -1.551465438597897373e-02
7.937893469103385335e-02 -1.501641271508322162e-02
8.073533222225878769e-02 -1.436262178957162239e-02
8.118726155780373044e-02 -1.379972101452688060e-02
7.998457661080446424e-02 -1.502361063188947798e-02
8.081366065736392268e-02 -1.400671290549557191e-02
7.859210269902158763e-02 -1.571345239423826978e-02
8.017171452968871459e-02 -1.428247123928738649e-02
8.072728848982227423e-02 -1.467065795119662508e-02
7.909859284398088053e-02 -1.491107012286826961e-02
7.895530190281693783e-02 -1.504565663779314222e-02
7.913926357302006331e-02 -1.653803849190289832e-02
7.889993564088623734e-02 -1.714342869571242045e-02
7.984215313363218769e-02 -1.645386827345067526e-02
7.966360082691165134e-02 -1.512226785677570073e-02
8.008932951630595709e-02 -1.458662144029070074e-02
7.925983457656576858e-02 -1.407245580893670689e-02
7.866070320664919624e-02 -1.688610309343104021e-02
