"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
6.323654998138124317e-02,-7.639396755854347548e-03,1.329511422160612041e-03,-3.775176029975070807e-04,4.977823901368273567e-04,5.382960866973428380e-04,5.257222525683520348e-04,5.423772151953973374e-04,6.323638890720259531e-02,-7.639532078032085227e-03,1.335555729511606060e-03,-3.689408159561757827e-04,6.274308512925859393e-02,-8.191867125703085339e-03,7.962450943859999963e-04,-9.496742972763122514e-04,6.372150013972080473e-02,-7.107876656616746169e-03,1.849569850918400538e-03,1.472481586148460808e-04
