"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
7.951349206202462661e-02,-1.474225868868433119e-02,4.800521196099912652e-03,7.021499059163998410e-04,7.871084368899473015e-04,7.551875473576388602e-04,7.951251321773276926e-02,-1.473958284307673450e-02,4.791716591939026992e-03,7.882472513188398811e-02,-1.551078061761727855e-02,4.057916523604959691e-03,8.021311276532513967e-02,-1.394025018161297591e-02,5.535232953380500587e-03
