weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -4.347280655572760105e+07 9.619378892876218057e-02 3.557658689669671026e-02 2.752307081762489505e-02 -6.566698334464589337e-02 2.777369833671047838e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.175172058613291104e-02 8.761190709986818592e-02 4.890376587402817110e-02 -8.523050737239355745e-02 -2.898541296123398336e-02
0.000000000000000000e+00 -4.347280655572760105e+07 5.250902356628375789e-02 -7.985070303285707327e-02 -1.558194227756408423e-02 8.935125612639441273e-02 -4.604539537898484636e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -6.631517587086965815e-02 -9.083755131310984610e-02 -5.985014915322481310e-03 -3.178890982942539356e-02 -9.426306549160597126e-02
0.000000000000000000e+00 -4.347280655572760105e+07 3.533390280165679687e-02 -4.959712630275769918e-02 -2.478500368944910881e-02 3.418490257527867504e-02 -9.222006059709104975e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -6.779847520958839913e-02 8.715425241530636025e-02 8.123634355687872621e-02 -3.023438468398458034e-02 -8.044134441516059830e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -9.724078406905822813e-02 -7.241063988993912126e-02 -1.011210829447202475e-02 -5.211050488945852266e-02 -9.385215173068861549e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.030413091758316857e-02 -6.951529838752422419e-02 -8.728547391593627358e-02 -4.779995432460384941e-02 -4.900568136884952963e-02
0.000000000000000000e+00 -4.347280655572760105e+07 6.261849939897276562e-02 6.103613495294271662e-03 7.651730005943199742e-02 -4.637220518687948378e-02 -8.593515736418644302e-03
0.000000000000000000e+00 -4.347280655572760105e+07 -9.377467573316076999e-02 -9.219907312502431673e-02 5.377892679865436953e-03 -1.379087618455381026e-02 -6.805087606169320236e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -4.380657623403701184e-02 5.159553001267994099e-02 1.767650682814296548e-02 -4.274907614978949028e-02 -7.464782374208592253e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -9.538994937719430522e-02 5.911950000814780726e-02 1.956149753285389703e-02 5.960624560870894650e-02 9.353713071988639660e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -3.594627789738001622e-02 -4.295267542866374605e-02 7.639096068290310293e-02 6.437690259556866357e-02 6.740897941607551513e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.643253244442485550e-02 9.644260976026794441e-02 -1.865990446634160915e-02 -8.146708251723758232e-02 -4.919177560779237901e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -6.586933368850696191e-02 -5.464791427818423142e-02 7.462802382056948902e-02 8.270043869449730800e-02 -6.502912682427217095e-02
0.000000000000000000e+00 -4.347280655572760105e+07 6.334858166341680863e-02 -5.617716596847832644e-02 9.405158793954726537e-02 9.229662247001085840e-03 9.910802156739081936e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -8.317979093730656914e-02 7.352764742237158369e-02 5.239465694447334454e-02 -8.874789564306879985e-02 7.369355303305541449e-03
0.000000000000000000e+00 -4.347280655572760105e+07 -7.904622971479800808e-02 1.485828959965351803e-02 -9.230617692575654454e-02 -6.442223554998577351e-02 -3.996149455490587837e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.244767934632696804e-02 9.337291372260911326e-02 -3.971434960056874353e-02 -6.188567373341531674e-02 -7.668366163444935435e-02
0.000000000000000000e+00 -4.347280655572760105e+07 9.255346922990861924e-02 -4.634954755723457581e-02 5.469626402556970746e-02 -7.404981386592113246e-02 5.140833967530553106e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -6.834399406878252647e-02 -3.376305621040631699e-03 1.936172626836096811e-03 -7.428426962632697639e-02 -3.993123047180824337e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -1.997152323328581225e-02 -8.785312494813968254e-02 -5.868477329568786566e-02 -7.997143583578487924e-02 -9.792779420863353956e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.005437163164976444e-02 1.791390961537960014e-02 4.104739944428761889e-02 -7.518107138765511843e-02 6.512033213148279986e-02
0.000000000000000000e+00 -4.347280655572760105e+07 4.233402059258933869e-02 -4.249813393841517239e-02 -8.998861824440709811e-02 5.118430237284085638e-02 -9.977170391666817517e-02
0.000000000000000000e+00 -4.347280655572760105e+07 5.603003346960863662e-02 -4.946502367415002432e-02 7.426032072412422358e-02 2.547706363979623800e-02 8.208204333754010040e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -6.801093235555086269e-02 -4.514118915695086720e-02 -9.587646489277788786e-02 1.840484650358142904e-02 -4.658488969529925999e-02
0.000000000000000000e+00 -4.347280655572760105e+07 4.302034432385723473e-02 -2.433618944191753841e-02 6.797041983950022348e-02 7.234334094854327768e-02 9.382943142491873001e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.515393208407815384e-02 -1.713730549548680981e-03 4.561675967830119971e-02 3.732929982108182387e-02 6.540317947651502761e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -8.780626679485653563e-02 2.576184671429684880e-02 1.017088264331129921e-02 3.919155632919185672e-02 7.510023098318863166e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.042070989872273312e-02 7.015230784244172457e-02 -3.830243590061976899e-02 -8.092635750594712185e-02 -6.371498923196890207e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.739695113193217901e-02 -7.919222028973316174e-02 -3.963976262104210169e-02 -5.953253888861638476e-02 1.790684037730358447e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -9.832431676326658376e-02 -5.562252246948014289e-02 1.897334266845376871e-02 -5.345554312355715876e-02 -4.105603993631077447e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -5.244953227333300216e-02 -7.936263995423323281e-02 -4.553691847003074611e-02 7.617643464718190649e-02 7.619669181357810461e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -4.850559156556649015e-02 -5.484676830004971138e-02 -4.115325739749791517e-02 -3.258037485492026875e-02 -9.555454671685370549e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -5.865496757549642365e-02 -7.860477504609204857e-02 4.348636187343576931e-02 -9.877646211371821083e-02 -6.870686479424067961e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.741020722974192858e-02 2.180446405066066573e-04 -2.440129063809445831e-02 5.425772278422999473e-02 -9.862124765179161590e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.514527118505617831e-02 -3.202718410713463471e-02 -3.772428513705972097e-02 6.292890377064272456e-02 -7.481718899834727265e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -3.023798041016222127e-02 5.899323498511793717e-02 -5.006180738913233036e-02 -9.153653848928554326e-02 9.072039756650787656e-02
0.000000000000000000e+00 -4.347280655572760105e+07 1.669839097313623177e-02 7.580772358212944928e-02 -9.325786475210003090e-02 7.356124702530117410e-02 8.451130105776968882e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.766381976076333626e-03 -9.744100209334911888e-02 9.741832006077183470e-02 -8.745704455183389570e-02 8.424777515587164589e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -3.845296220020560235e-02 -5.096321680537441168e-02 4.847381324181693207e-02 4.366982300657637484e-02 7.631622324715853223e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -3.312255133503816396e-02 8.362590412320478062e-02 8.178816328415769443e-02 7.326129036315284782e-03 -6.355558965238591873e-02
0.000000000000000000e+00 -4.347280655572760105e+07 4.238954023913529823e-02 8.169399272415184265e-02 -9.203807731439993256e-02 2.700655432890969321e-02 -5.978749843485592352e-03
0.000000000000000000e+00 -4.347280655572760105e+07 6.925968345362590317e-02 4.664585812642124685e-02 8.551828346907069944e-02 -4.055975812236933820e-02 -6.106994710846747054e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.463356319987338172e-02 -6.608237250777193594e-02 -3.293974858174328335e-03 8.043433304728592192e-02 -4.593299473384913206e-02
0.000000000000000000e+00 -4.347280655572760105e+07 1.348477901810252177e-04 1.946867437974322823e-02 6.269953512139880836e-02 -5.675992729364809364e-02 6.269405289820403904e-02
0.000000000000000000e+00 -4.347280655572760105e+07 7.579012746468422046e-02 -3.426202962392825568e-02 -7.905074133507015988e-02 7.509766676256529605e-02 1.969817949563926196e-03
0.000000000000000000e+00 -4.347280655572760105e+07 2.658366093607358871e-02 -8.267252535205626973e-02 -9.204450637240726985e-02 -9.021644776705151081e-02 -2.259542062048794375e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.729207656068089183e-02 -9.503592029098775762e-02 2.538504819614043062e-02 9.216800875407102356e-02 1.583780763188635810e-02
0.000000000000000000e+00 -4.347280655572760105e+07 9.001087794381776308e-02 -5.448165804032681359e-02 3.536738963904373367e-02 7.609935520527688624e-02 6.342074939345196394e-02
0.000000000000000000e+00 -4.347280655572760105e+07 3.590253776104196382e-02 -4.138768401240895678e-02 -9.585780343246293189e-02 -8.200372656809196137e-02 -4.935449650566139934e-02
0.000000000000000000e+00 -4.347280655572760105e+07 5.945941304634552727e-02 -2.286917407912909816e-02 -6.538006823347386476e-02 2.340217012735898439e-02 -8.690965097244916782e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -4.841827669785887800e-02 -5.309055593505523224e-02 9.504948128443305166e-02 -3.225571570817049871e-02 3.706398046319245299e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -6.327930394426140026e-03 1.885495073207699157e-02 8.612347013482193891e-02 -7.488045250202245151e-02 5.956895391620253832e-02
0.000000000000000000e+00 -4.347280655572760105e+07 6.067848647722792754e-02 -7.877895491170533449e-02 8.110320103656462609e-02 -4.336524647301823188e-02 -3.253815410398386287e-02
0.000000000000000000e+00 -4.347280655572760105e+07 -7.616570806326611320e-02 6.160143420352254262e-02 -9.316541889788892972e-02 -5.138659462322281435e-02 4.329460458847930737e-02
