"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.961108217596483960e-02,-1.877270585936135702e-02,6.501491941069405429e-03,-1.284243120800819885e-03,1.024935466847408209e-03,1.135378500902519154e-03,1.175985835264835430e-03,1.110837856227422883e-03,7.963423400494304416e-02,-1.877136743340947211e-02,6.478351776364951742e-03,-1.241546300887574894e-03,7.860299815975005377e-02,-1.991751453983547915e-02,5.322640579585938281e-03,-2.391696430640716242e-03,8.061519257551497120e-02,-1.760375393896992935e-02,7.677433202494587938e-03,-2.056051184727812891e-04
