k1 k2 k3 k4 k5
6.212867221775145166e-02 -9.127670562826400991e-03 2.410540449113707240e-03 -1.481847354552326412e-03 -9.476920081258194406e-04
6.350087875697704720e-02 -9.232172158123691519e-03 3.130195986608658165e-03 -3.035651984078513443e-04 3.823230029826180099e-04
6.384977478496017822e-02 -8.490085769278815642e-03 2.346224388155640495e-03 -1.872930607430253747e-03 4.087474902918775133e-04
6.274482542553153075e-02 -9.830289498160477146e-03 2.655724273456616658e-03 3.905183079000174029e-04 5.540659574467116100e-04
6.355407286671060918e-02 -8.454649067771297100e-03 2.251676773982039248e-03 7.972970663450151818e-05 -9.784225615081798555e-04
6.423231919922395283e-02 -1.039277936300156413e-02 1.780537533031395503e-03 -4.395552344133302203e-04 1.100063966205516719e-04
6.395184060550754279e-02 -9.262165512982409310e-03 3.293069836929604643e-03 -5.386411711794519830e-04 -3.296948008161965094e-04
6.388594050384976963e-02 -8.691287097919969673e-03 1.844307116650914513e-03 1.643043579675207422e-04 1.385376533727125659e-03
6.382313646149323505e-02 -1.073535026049264596e-02 1.526646841456869019e-03 2.622582827641051217e-06 -1.347974511072130843e-04
6.517692199491628702e-02 -9.783289526359831290e-03 1.356632500393750718e-03 1.529396934560889321e-04 5.456445758384581568e-04
6.383756886519184603e-02 -1.046803526359359193e-02 2.749983661986615813e-03 2.472890587660037109e-04 1.460708825928219712e-03
6.418734013683211059e-02 -8.790460006003211757e-03 2.315555020185544599e-03 -3.665583984620024438e-04 2.885105091721407167e-04
6.340209220687140212e-02 -8.493615246914512640e-03 3.051024632052798391e-03 -1.038236446788617928e-03 -6.867846772616176265e-04
6.363449108754304362e-02 -1.105531385398857147e-02 1.353648991588782269e-03 -8.066944298089767651e-04 5.052650489636850706e-04
6.310921871743130351e-02 -1.007975131561666959e-02 1.960130282450595063e-03 -2.276034023050668709e-03 -1.134096881539883861e-03
6.482206551227714941e-02 -9.355292869607539918e-03 3.077868377747455808e-03 6.306612759777313615e-04 7.482811794290028518e-04
6.364382216991007479e-02 -1.061080096364705461e-02 3.617203740597957351e-03 -7.980173305923432547e-04 1.613634126651497525e-04
6.359938738666193192e-02 -8.993917496873893302e-03 2.071836112665190188e-03 -5.386227076513844247e-04 8.743774519956726277e-04
6.241203372591949683e-02 -9.597942734464265380e-03 3.675102673177277346e-03 -5.062296341016014889e-04 -1.111066383567255178e-03
6.365246055860521168e-02 -9.094963995108673593e-03 3.433791642492398100e-03 -1.160359658909648761e-05 5.411577183533494706e-04
6.345026259280314718e-02 -1.105522699432406886e-02 1.695013514138449251e-03 -6.806480129893099917e-04 7.438234635988305588e-05
6.323906393490727473e-02 -9.761181154722034514e-03 1.952899234434452014e-03 2.534095377100670232e-04 -1.086861071794287259e-03
6.345637045389759812e-02 -8.987712627601035509e-03 2.133089248991554276e-03 -1.592092079653981140e-03 1.552207715762227158e-03
6.386577000317913977e-02 -1.151402734367487635e-02 1.812650990052538935e-03 5.271773305938615151e-04 1.734048910917745934e-03
6.526718017948013317e-02 -1.007656619276960097e-02 1.425427436934495473e-03 2.360370162295122309e-05 1.599736123566605772e-03
6.233727581882683721e-02 -9.655866116076911032e-03 2.056300890240850276e-03 -1.704532358104485223e-03 -4.482388091267552888e-05
6.426357820252034947e-02 -7.968673929011307888e-03 6.632573320153600793e-04 -7.492019228280411003e-04 1.335192617329880593e-03
6.406004965616926561e-02 -1.090294838928693166e-02 3.076181482852186067e-03 -3.091789376915565768e-04 -4.999757448556629846e-05
6.349825037953779616e-02 -9.479803486192608930e-03 2.316290671728810091e-03 -1.184439403286996484e-04 -1.557284382161447378e-03
6.376903709216932836e-02 -9.660068812764668889e-03 1.599766427133803015e-03 -1.709883076696144810e-03 -9.983411039923839603e-05
6.337080433912198330e-02 -9.090113184032660998e-03 1.947087162682215045e-03 -2.043369128615357688e-04 1.012175288662348072e-03
6.362375740945391822e-02 -1.052496568544111777e-02 2.132992846946651921e-03 3.673151837154386978e-04 1.264461686561954568e-03
6.279362564168156080e-02 -1.045280576409342299e-02 4.908081807877967551e-04 -1.732351399995640806e-03 -8.845279428994073934e-04
6.292219687155709007e-02 -9.106215904079270618e-03 2.645408550569022799e-03 -4.083774370974291301e-04 1.344679670615828160e-04
6.359115844677501461e-02 -9.466505981807149528e-03 2.023503610206978109e-03 -8.718849193140448817e-04 1.199315019634050739e-04
6.402311490988613074e-02 -9.754698071921613645e-03 2.830172458468172003e-03 -3.334486721208174131e-04 3.543427182838981837e-04
6.342301812174086506e-02 -8.588240840645494645e-03 2.231634825520065202e-03 5.020937199174541066e-04 3.969457286260302809e-04
6.495663572266308083e-02 -9.853690885243585051e-03 2.199641329582349702e-03 -2.862860134239905707e-03 -4.224292882754193679e-04
6.294827517424791963e-02 -8.888147353201397705e-03 3.207585288322253869e-03 -1.356735901544503520e-03 -2.601590206030846009e-04
6.383003391502628521e-02 -1.048979219886306269e-02 1.468197188653139196e-03 -6.495551688931872070e-04 2.003146596474741914e-03
6.340209220687140212e-02 -8.493615246914512640e-03 3.051024632052798391e-03 -1.038236446788617928e-03 -6.867846772616176265e-04
6.371601531604856317e-02 -1.020145062849105166e-02 1.113850271309169138e-03 -1.710154531426227864e-03 -1.245899010039880350e-03
6.382610606246749696e-02 -8.751804133520488249e-03 2.721427878054294425e-03 -1.791515986260511228e-03 2.869877727491171315e-04
6.382368353857681420e-02 -8.036106398885939361e-03 2.212473766521089180e-03 -3.774169219866174707e-04 1.819182595833176985e-03
6.385071449903528817e-02 -8.332079009778808887e-03 1.159663454231879554e-03 -4.772964531948586941e-04 2.887642113701696656e-03
6.344815615877594239e-02 -9.862048621496630196e-03 2.985394364090662722e-03 -2.000074767680187771e-03 4.162035309983186382e-04
