,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7
22,-2.4424270720567325,1.5833513547834865,1.9756999257163836,0.3920746768511308,-1.7420656436895257,2.6578714147259705,-1.2287694235839144,-0.19648121260144083
23,2.805594266050093,0.6429924664151992,1.2947912061969722,-0.4389013887585388,-2.69094517654871,2.1663111352122577,-1.6135630638972471,-1.0347548366094923
24,-2.9366572831613516,1.0797659516838014,1.6087225653861275,0.044575173299523034,-2.2787196751544485,2.2004679196612837,-1.3888530457299708,-0.9062522383755016
25,1.4643804514090526,-0.23363250011171857,0.03744555347780908,-1.6937381630411874,2.7708040441800224,0.7074501253394315,-2.950439410911731,-2.4599464900234747
26,-0.8583868508966885,3.1027772527448527,-2.893390874433321,2.1837254179104164,-0.41130221734958644,-1.2644930851457494,0.5405991175501096,1.7483061181494144
27,0.21282789204991626,-2.227532409473219,-1.6525466292375603,2.8445684893625174,0.7529732140508253,-1.3812678218010253,1.0717783687152913,2.359200969504121
28,-2.7493592779012017,1.2451711834331072,1.8314827800649742,0.6460524489879538,-1.9234682668158098,2.9684202140161826,-0.9000582077256244,-0.6235763319493671
29,-2.923236286535786,1.592532909139262,2.2124500316305675,0.06223433544543492,-1.6438145846837402,2.816985733881761,-0.8194622847823906,-0.2395461169966968
30,1.3292237780550458,-1.3225423448821907,-0.22609762364958008,-1.8266613207126312,1.7972892673436118,0.3069967256195643,2.8630865876413663,-2.7716351611824193
31,-1.685315949502553,2.0887807078274765,2.9751183767568534,1.368482782786813,-0.9693423576310837,-3.003560137862022,-0.40464191321384707,0.3417305983299051
32,-2.971858990384417,0.765905766089607,1.1949572244981272,0.07504211314661109,-2.409334565058157,2.2677970917015164,-1.9835610448216499,-0.7918397279096387
33,-2.901048298461726,0.7815198012784573,1.1887491175767864,-0.12342462949020822,-2.6843166172562047,1.601008317690316,-2.061562679710945,-1.2437197602439332
34,-0.16037461192366725,-2.349829786647449,-2.069243490037457,3.07453795426329,0.8047938568955946,-1.2028982940680635,1.1653570167552303,1.790000017078539
35,1.844444571454727,-0.6614051950781111,0.08935028726096028,-1.3212562869965787,2.5242513854169366,0.8089821429720238,3.1120539332193675,-2.2130313432430553
36,1.0146621368994873,-1.50662814485285,-0.8934260335605962,-2.321042908180463,1.5411211636215265,-0.5215333240329558,2.041114629497262,2.871718223722199
37,-1.8473318110007737,1.7301574946798846,2.6013900918212216,1.0647406247080844,-1.4101960467944465,2.95742023503606,-0.8351185641481802,0.13145814022629254
38,-0.07808693074432119,-2.414569522535299,-1.8222948294947405,2.7507185430120678,0.49261862123754985,-1.4467545587715334,1.2253631332469195,2.001546178547904
39,1.572209571205792,-1.0484484040626634,-0.11542893911915626,-1.8834006191074728,1.809617578169169,0.004851699742931551,2.861311418070469,-2.816142566772756
40,-0.36380831948053577,3.0838459854897327,-2.5383473721810437,2.480118089247858,-0.08643045132428116,-1.2787882602487017,0.436839962723944,2.0821753535683296
41,2.4343859865510704,-0.013726134216274893,0.9008354291226011,-0.824803321613625,2.984563878142896,1.6186398223115632,-2.138756746169024,-1.5023565527806588
42,-0.7178419929583976,-2.8943013884906037,-2.7093208473603356,1.9985705126466624,-0.2649756963459043,-2.246236892080471,0.5534785042138556,1.1896811538378098
43,-0.4845541820906625,-2.2824979425862493,-1.7373023988608711,2.8350372328393076,0.7967956541295365,-0.6721403162970383,1.5594989052553527,2.188751249653054
44,2.637455997398221,-0.10184997616893694,0.9582659305082786,-0.43451158731281003,3.0773213814906852,1.6026868402620227,-2.1398689277465914,-1.5831576136760637
45,-2.983282609990691,0.8776017832609062,1.448276530164262,0.3243702924413083,-2.1902697527129296,2.353627376033778,-1.5552870219413537,-0.9572833257422154
46,-0.6434481145936852,-3.097006455817687,-1.8096024197937424,2.6621390518800823,0.27186361518005675,-1.2682817552324301,1.120436006615116,1.917115101474639
47,1.6138927068025133,-1.0745990378534132,-0.5152928619604091,-1.4807110520450235,2.048163576578566,0.27235426921593614,2.6819520797117216,-2.907695121067109
48,0.21403822034127434,-2.4610059329301395,-1.149526143420988,-2.6188704574112927,0.9733742293832147,-0.7758242294964793,1.9048527198371226,2.2821964527465255
49,0.16083859590647984,-2.2515163084574734,-1.865713990800374,-3.119507230175584,0.6130450571488151,-0.7017249723266443,1.459396335529082,2.404338815911563
50,-2.9364179769610765,1.1358992350809707,1.7975792583586014,0.19487150628294395,-2.0177473713596594,2.5399406309294665,-1.29734710733006,-0.6096754311591935
51,0.4730131058755054,-2.683252836288824,-1.2312447484672764,3.127132873098099,0.8013179157259609,-0.9614314095417309,1.140326144492019,3.03307734200309
52,-1.4621496694798075,2.834411831402633,-2.796621463846426,1.369340116080461,-0.5526226746870687,-2.6670362876992657,0.33685367575961517,0.7774585878198791
53,-2.76205193762588,0.7858106083158951,1.4473349464285863,0.44142577965929986,-2.2615872687724408,2.5456838969746927,-1.7230326539101979,-0.5927043829652292
54,-1.6085776661392066,2.4882718203057657,3.0191781491190275,1.5035903651267777,-0.5844308941756929,-2.2203998673290224,-0.19083806391571492,0.943024843550398
55,1.267863857661133,-0.9125935453074702,-0.4363851026306379,-1.8349491826801767,2.0604088576010007,0.6383942953962651,2.918735828772178,-2.646820240099471
56,-1.4391128288524435,2.286570409762728,-2.892025478573511,1.8698931100515366,-0.7709506222700045,-2.178769336773646,0.3570513838665034,0.7701600005096553
57,-1.0105023603295265,2.947181631417697,-2.186143360697058,2.388869982937141,0.04588430267762995,-1.683929049399818,0.8770394124694222,1.3082991203633048
58,-2.1156528659989338,1.9492925821935037,2.4243484021464456,1.065910765952784,-1.236635986005348,-2.83786903394769,-0.5918295597166039,0.1963409719399065
59,-2.756655212002037,1.0492355525680161,1.4946817683322349,-0.08622223373673131,-2.462058473988898,2.1093280340905425,-1.658362977053004,-0.6898145131792723
60,-1.1343712820459033,2.5368898711116215,-2.8976570552314427,2.0145657878810077,-0.496021251968085,-2.313918062124242,0.12324560420514831,0.8718042992678349
61,-1.3368090923816047,2.741253415696597,-2.8134212874893727,1.7722757134584315,-0.4673328877688707,-2.0170864844785936,0.413010821295975,1.069067321977699
62,0.9651777994137537,-1.5836290723328865,-1.0424785254736466,-2.170271155170436,1.5127906051206492,-0.4976331513577496,2.1304358377536685,2.619565615653883
63,-2.906108586407429,1.1288300094914345,2.156867462315083,0.4375554528113968,-1.706902775879855,2.4559372013775147,-1.234551943609413,-0.6762509784367351
64,1.41090189900656,-1.4671308702971302,-0.10707581101259966,-1.5849171987569708,1.7816827984702845,0.8300059028200456,3.0060917061680996,-2.3134025568222185
65,-1.9378106864852782,2.2481452133475033,-2.914953382650562,1.1500497788070516,-0.8740039094345243,-2.6833079399753847,0.16911165874402356,0.5318097159832094
66,2.2431047443730963,-0.060656266652396935,0.6302364343719579,-1.1046341252125536,2.8671377701288643,1.4848262082676258,-2.3867350850215083,-1.5605163712440755
67,-0.7881951472354872,-3.011018374516082,-2.0741325945901155,2.0981956915848614,0.14739833894924786,-1.5724500035911837,0.8737196305718539,1.9260567028656306
68,0.6511623085651007,-1.927206362698354,-1.0254594877701348,-2.7973899749360083,1.0920906841651086,-0.5963343566106875,1.9041061523187797,2.8863297775920587
69,-1.4808371525189736,2.3564582698171734,3.0113113131899727,1.6462087629591131,-0.8621020392671348,-2.429744550408707,0.02569491146675165,0.5808319863108024
70,1.820543011744512,-0.7039671937101858,-0.17004576164953278,-1.4143663627626455,2.392713014384012,0.8876291778371247,2.9207482421136106,-2.1440135885444063
71,0.16533480724553615,-2.4021382862378045,-1.3814824402311079,-3.0112921186851556,0.7389620393393215,-0.6371733087129227,1.6950719877035476,2.558647537980448
72,-1.9800209752256088,1.8528759346651338,2.198299638022601,1.054076301322129,-1.4325757704589872,2.839276930799194,-0.8734408464849953,-0.2658349846172189
73,0.32610311437700557,-1.6211074485448673,-1.2156614321321726,-2.7317552943681704,1.4157862885689967,-0.3976152938773528,2.1516999574144204,2.5257039588173074
74,0.3927550439376853,-2.015466456728114,-0.8305829716351947,-2.6479700420993058,1.1556652995433014,-0.12690047974476135,2.332627346829028,2.9196914511583727
75,1.1614372794602466,-1.4147082796701074,-0.9565274224967165,-1.9021319478100265,1.7532924215437387,-0.09639421069752645,2.2272707136707357,2.9870047733758915
76,1.4857140085825544,-1.189797126496673,-0.2164714232371027,-1.5291844077082553,2.2791789254088393,0.4850621929362484,2.631133167735509,-2.5370002364096496
77,0.6536671651566551,-1.4410819289972094,-0.3616395451173831,-2.213834784583883,1.9380447124965399,0.27287567587057415,2.59457169352663,-2.9551310629716196
78,1.1827123270678375,-1.3219141513872799,-0.8867899443391717,-2.137696289021865,1.426704440431287,-0.11462899507169219,2.630854648806432,2.8389017170601143
79,1.2816413794179229,-0.6226058078772104,0.14353514028478614,-2.058063202891357,2.5251442303537086,0.412861151930359,3.0385651300165675,-2.3421378426902515
80,0.9095135179880742,-1.6504881774251259,-0.8581486461344016,-2.3185775704051474,1.362789878125066,0.11322388588538099,2.348756893666347,-3.0350723492971783
81,-2.8297154300019476,0.9502599127125728,1.8635309400390752,0.15143236961410209,-2.4023106704361146,2.9115685048545545,-1.1099413934208748,-0.27713835325407976
82,-0.06612801449549931,-2.0101476195145764,-1.3661682605130316,-2.8783927691340385,1.2942262395159065,-0.5483910412259461,1.9229666944197648,2.160497783538123
83,-1.4984207361629487,2.633600890239657,-2.6382483677859097,1.6118698158634883,-0.5983537376327052,-2.047099872482237,0.7258027522961458,0.8985139252167688
84,1.2285012816639729,-1.2984325506439374,-0.3187536429277863,-1.801252711080028,1.9128934456284787,0.495405390059619,2.811455389483709,-2.6931995116515144
85,-2.523450133046726,1.3872351947088355,2.2738769657759548,1.0096440306723027,-1.386764258845704,3.0045067625567645,-0.8238490333111506,-0.4477636427879308
86,0.9744499734874763,-1.267963807522831,-0.6146935224267815,-1.989982337521773,2.098401755595188,0.05527451373419933,2.381650628251662,3.1325022447491646
87,0.9348614806501401,-1.4827457305992355,-0.7197616770268438,-2.690757515873477,1.2421309383186419,-0.5157862692219406,2.3622950153211617,3.0107222254715498
88,-0.2764255937526394,-1.9772278114723993,-1.5664155161276594,2.71930006021891,0.9360568287948563,-0.9429567604361326,1.804542784135589,2.1925460242433426
89,-2.9754887942272177,0.8647451995075477,2.221728376387275,0.3793892199280432,-1.9844576221770933,2.8304169503990324,-1.1475271406516627,-0.24260614371235978
90,2.9965542977407287,0.1866763707037066,0.8203019862074583,-0.28686242656266436,-2.8683436139396656,1.1908738893975712,-2.6803629961372826,-1.6948563598825048
91,3.074278106463304,0.6115317297301202,1.113894965431366,-0.2938674816282298,-2.6394577331869438,1.6390279382367638,-2.176394924089167,-1.2326383947642607
92,2.4023903772522486,-0.27219604810737114,1.1244423004838449,-0.564284380472601,-3.100843790559075,1.689693625227475,-2.266542549792882,-1.2754241544012215
93,3.015057942959081,0.5806953594373832,0.925833281078433,-0.6150969479004217,-3.0627464488208362,1.8290984003618282,-2.0236401073603023,-1.0880881333448749
94,2.153275563829294,-0.2114365720563814,0.8599864441052192,-1.1901012106888385,2.9214612345981514,1.278288825220052,-2.458002715978804,-1.525298452200387
95,0.5815251809990981,-1.7614872249791704,-1.6145909735905648,-2.7810737553968625,1.1777628392721193,-0.4333867873952576,1.5328962633385608,2.8564556320361407
96,2.5203851225018967,0.020187481680814554,1.1409019813170191,-0.5599078821859398,-2.8366813646721,1.7883122789546664,-2.3064310765042007,-1.1553302304754305
97,1.2821195074133351,-1.014417668732648,-0.4115536637827189,-2.1562838248484755,1.9233653522644372,-0.0349488608826397,2.5719912243347767,-2.8171135516271333
98,0.9748434833197349,-1.614835301826868,-0.7067260587643203,-2.252974577803909,1.5438841826250733,-0.08433660502120599,2.2674354384864173,-3.056049179743719
99,-2.7380849808219936,1.1754273896714809,2.300901958586949,0.26779147515149154,-2.0156132074793875,2.7486306566780003,-0.8342749891643332,-0.28310790936561486
100,-2.2430034827580503,2.2747086622619235,2.5048816350955225,0.6610841788664088,-1.0690262963012402,2.684724697320736,-0.7552664368833926,-0.06736905644365693
101,-0.2871120754160053,-2.8993291174934033,-2.187045812848996,2.728630910771228,0.1499944447678091,-1.5054799921631214,0.9174551683643917,1.6958569882253283
102,0.4001741184902567,-2.1305387904303323,-1.6763260555573507,-2.787867775147641,0.7849276401488783,-0.5748013791678858,1.6659117714643175,2.4470179685785904
103,3.1044784712789566,1.0857247574743942,1.3508110799159978,-0.43332504361664165,-2.56171748501547,2.255401167875289,-1.347607263524033,-0.817312914955437
104,-1.2917697474967427,2.204307060487916,-2.710782890927711,1.8663440786264354,-0.8788727173199689,-1.886874153889219,0.3887000636229917,1.279352543949015
105,2.4426225156239405,-0.28294416118321114,1.2910498956420087,-0.8812608605294423,2.7573977164916244,1.4152902881218579,-1.9758689178673852,-1.5000984570863563
106,1.887338393665463,-0.2993430678599738,0.5378492276732473,-1.0643902836025023,3.046480595631362,1.2203435409237944,-2.7200833421567068,-1.9779047262919678
107,1.3973324861647025,-1.0063967233804774,-0.4452674930637863,-1.7272611864291767,2.0774927282041755,0.869645973074054,2.74476304657811,-2.298733212094177
108,-1.5059162313432328,2.0097255488848456,3.0019580838628923,1.874954221272532,-1.0369473561258338,-2.1486717562454376,0.011951969728381605,0.7558897038084843
109,-2.0830581117252156,1.6171086344193664,2.4677779687455073,1.3806755981970213,-1.5037475523191124,-2.459542489679876,-0.4158509704806713,0.3035029400977015
110,2.5590314872696327,0.22078489221286648,0.9214580090951536,-0.6209129349853789,-2.7926596958734398,1.4296224337396402,-2.456330653015196,-1.5294768360009086
111,2.7002231103142247,0.7626702358538151,1.1915552988327476,-0.7390567692164349,-2.5996743790000223,1.6573954715326997,-1.9373693995781731,-1.1688431263059815
112,2.1757841642933395,-0.6850449358356054,0.792767980456463,-0.9189133747060099,2.6197889030258317,1.1536374149051685,-2.579353495418637,-1.7336814348091243
113,-2.8551818888431795,0.9115309756893599,0.9845612842352874,0.12288407815717715,-2.43118312203057,2.0746401639958925,-2.0960267560506955,-0.9647674129433893
114,2.0885826793993596,0.4035935831459963,0.7257498879887176,-1.0688735913435368,-2.9430775204419266,1.6069443891002249,-2.115226715705312,-1.6668483255417457
115,2.4111628110639294,0.06702222924985675,1.0206913195641965,-1.0745396241476455,-2.9376233737383934,1.3537713033798007,-2.554835952937288,-1.187887770575449
116,-0.7938151861232822,2.8754540662155126,-2.096754063564539,2.2894738651685946,-0.06283001821426724,-1.3720023012159475,0.7945086842549401,2.0403583095664537
117,1.2922896625225468,-1.0547917144382377,0.040448015669437565,-1.6613267384450372,2.3788431132952694,0.6519588387152994,2.9263739368412027,-2.4373993874183
118,1.3328326299365205,-0.6674355785178879,0.015839364294844605,-1.810308195366393,2.4814077535961268,0.4995822755923951,3.078799205452838,-2.5564660602560387
119,0.5600288095808106,-2.1007043511984573,-0.8728233167994738,-2.506227487847255,1.120418942682183,-0.38600952811075295,2.200522391737229,2.7740924522002475
120,1.9628154387522034,-0.5465411370399476,0.5995283574784029,-0.9766446945155574,2.781779258991318,1.036524382267698,-2.5948341038242035,-2.1573525632595305
121,-2.012983608555863,1.9676129103778817,2.567978699679356,1.2405975094782755,-1.0726515712897862,-3.024359688486405,-0.49423625448635056,-0.037341282063612535
122,2.063860586328335,-0.2953351219584924,0.6354596095328467,-0.7655602642499519,3.0078077886692314,1.4756675278534261,-2.37780356090018,-1.9535643273101726
123,-2.4699919678879483,1.6560028468015557,2.940468656969268,1.091948251268005,-0.9109928101197432,-3.0662510524773885,-0.6573140615625247,0.014947013588474205
124,1.2963316679245147,-1.2331381971488264,-0.9021942415695557,-2.092634247505844,1.5227991355848818,0.6264760974072676,2.4253766309612375,-2.486640765985966
125,3.029423091770634,0.4777427944213514,1.3115466499790436,-0.30124602835334136,-2.7698885914821956,2.1419213200304363,-1.832112451585942,-0.8535544422897491
126,-2.709571800822864,1.5242558614619008,2.196928726812468,0.548787176695254,-1.636468996567964,-2.8698489688231623,-0.8429678521868162,0.10088440682563977
127,-2.960207258682002,0.9752387541560162,1.8148901046283894,0.2271588947121876,-1.9827089829883384,2.227737277254732,-1.529927165169608,-0.8028702553241786
128,2.5640876706954954,0.04230713108562715,0.7347888940466264,-0.5941924333205079,-3.10370211083996,1.244037497599425,-2.4431591151506393,-1.8361192344237451
129,-0.6535043585409086,-2.9477931417394023,-2.554173688443287,2.222956398337889,-0.04239007341966512,-1.871869828679783,0.6022162875785623,1.4359849897411594
130,1.0427968878654537,-1.2141454948489079,-0.553742936759327,-2.253773710336665,1.940089183261084,-0.15994931620091551,2.308566660128806,-3.00268791221232
131,-2.170162337244699,1.3646361364198372,2.216453671043183,0.7012305746911368,-1.5947319248200813,2.7378218157293044,-1.404213216286251,-0.004011618077420835
132,-2.1369205884341382,1.59331661145488,2.3452827655820316,1.0229210644511464,-1.6391872375777603,-2.9957491070535696,-0.6495517342463567,0.023647250483111566
133,1.242253598035599,-1.5238127299918525,-0.004940464952148691,-1.8800319133365002,1.8588645611437078,0.4046982425263654,2.7972187659391716,-2.3934843274586517
134,3.0407540658115786,0.7112667207351269,1.6266211358916494,-0.08088765057615535,-2.2916316868025497,1.9067338579850346,-1.739387779942495,-1.0719379555375588
135,2.6048054892526777,0.5313190354313148,0.8453398869622544,-0.6275442221383983,-2.8997500878228037,2.1049345338387395,-1.9974034962825773,-1.0971861434949344
136,-1.8838054334977816,1.9235117310063148,2.609967228934553,1.2353474373133824,-1.148202413236103,2.926967660656436,-0.6878944918120731,-0.10445537851275696
137,2.5250862861429204,-0.06928152059861034,0.7443920021613615,-0.705701539383475,2.8737521626761553,1.524172656706736,-2.190996032159054,-1.7276775786007725
138,-2.622752549615152,1.2249369785333744,1.8851630550525196,0.7927900225176923,-1.88455056252991,3.129122955232027,-1.0215745970842969,-0.3221161806344838
139,-1.9875445475933642,2.0188392362398213,2.845601035903008,0.6864021255885373,-1.3089121417891667,3.1338336840988683,-0.42091937965686527,0.47171138968351584
140,-1.6691483258122106,2.0171356424903166,2.9744118619979725,1.1988561276342846,-1.0544778974016595,-2.9019515894411887,-0.525041493484772,0.647698191978213
141,-1.9641602541758065,1.7791782603273176,2.3325556384863653,1.159231849613871,-1.5508536383444644,-2.914764592976998,-0.5189719885288966,0.025818757125654804
142,0.28837311518792097,-2.1185163904554503,-1.1587764415799773,-2.7192759079504607,1.2021893783508824,-0.8888638637019,1.8357024523795051,2.2565870460045074
143,-1.5476074108113813,2.161940310548068,-3.0195135235273924,1.3510378037473803,-0.7960661005632891,-2.7041060267393426,-0.35644650401070266,0.9314294842639191
144,-0.5194156561735488,3.0078969917831415,-2.4106247613522154,2.5966648280264693,-0.27630959618264667,-1.1062310981382937,0.8315750390367862,1.9185531018441278
145,-0.695641541721415,2.97201592601495,-2.4106614638785353,2.3653215576181443,-0.10279730855236535,-1.8305203654320406,0.5416242052664545,1.4490770811416187
146,2.3924108444520256,0.24589882054455606,1.3507994245170658,-0.7790609189706085,-2.729009475994773,1.5578272038714631,-2.13729333954012,-1.2626828961451562
147,3.1410956168397184,0.4582314338480394,1.4717761980300685,-0.2561461759640625,-2.856064423367272,2.3641791623372055,-1.6405839929538746,-0.6520473517979996
148,-1.8638329788280805,2.306019356660384,3.008072896420368,1.0492811676451648,-0.7864259182584333,-2.6736586650496252,-0.3191260284115321,0.7588873529279281
149,0.776312894212967,-1.6920878526579946,-0.6650306604523387,-2.5808583591063967,1.6536899820999,0.10513812775641543,2.163204933346299,-2.6292530057487005
150,-2.9425882930389897,0.9698242505509289,1.704276714285027,0.5039832548392541,-2.1617683908435246,3.0491621271282194,-1.2375460291254792,-0.43127607809088264
151,2.577715092830235,0.215621852574936,0.7681822952218175,-0.47269310236455336,-3.0923393009731903,1.7748061331211553,-1.959485793266723,-1.6926260334806311
152,-2.656807647362212,1.2555974680392716,2.698082976898786,0.525728337603429,-1.7062100039434749,2.9920602639290763,-0.6866075338121036,0.060151235560225114
153,-0.09894079002891054,-2.5350923473876024,-1.8230496357385875,-2.9823955102785473,0.6911259184106089,-0.8119188446566133,1.4728537850330214,2.0472015068188174
154,0.9091965021055094,-1.2936777236377266,-0.18550630285396408,-2.1258186931484793,1.9997772048079683,0.11539155214995689,2.7345950169399775,-2.9267337823232924
155,-2.3309674333351977,2.2104902306252265,2.6739027566876308,0.47106761212753534,-1.274357445622583,-2.9070178661727715,0.04135976052268232,0.16600190175804594
156,-1.6110821290661133,2.258527144358621,2.9129018847682238,1.403175078517282,-1.0132925145250447,-2.9153136948838734,-0.15990132628356593,0.2485154604907658
157,0.6747272776342146,-1.8696878500437277,-1.2445317372350977,-2.5788772343852004,1.2702419170671906,-0.20627017479336476,1.7750609274296485,3.059362199353207
158,1.197225450980054,-1.5183576778162962,-0.8985098206423133,-2.354949155951309,1.5434283197758205,0.3025123337101678,2.0745024562380445,-2.4787464992407617
159,3.100249232046184,0.33807557418271295,1.2728874519882056,-0.4361982496981407,-2.9287391639219496,1.848290347158457,-2.075735636850932,-0.897468428794226
160,-0.8183513439121514,2.7723187697816734,-2.8412695940343293,2.3556549117018877,-0.15988233672351027,-1.8587941406093984,0.10711931264486331,1.3192322997393016
161,2.2826889675268376,-0.39328869387885435,1.0099433279093553,-0.786456048234949,2.9302597780896664,1.6938137186934499,-2.293332393303388,-1.3051428743078404
162,2.766955297896943,0.795163008984618,1.855322252618482,-0.037513691748743846,-2.035341403923504,2.2214721836379945,-1.378496759807914,-1.1739500561627538
163,0.48171273368993445,-1.8474166032098598,-1.2472270189724906,-2.5579882636556674,1.3387501433169269,-0.3889773419368303,1.9088202297313115,2.663078399702581
164,-2.621976180296945,1.620783311844919,2.075722164715234,0.24507435062025507,-1.8174481536830134,2.511772283715315,-0.8745626280793909,-0.4916075060545875
165,2.164910038943583,-0.4548121496862504,0.5828471981407598,-1.3535956280623542,2.3943909306820332,1.2978760917789838,-2.4832011608139988,-1.6805665687088012
166,2.2151174817606414,-0.19849486376105777,0.5847416108806979,-0.9254401867120088,2.8256764886616024,1.6218246535080143,-2.4127063844739904,-1.6206305092057152
167,1.4162839508983804,-1.3803728357304812,-0.09469338693295493,-1.769879815241655,1.8741148903337228,0.2586246233680912,2.754135092345049,-2.595561369037502
168,-0.09161961893368746,-2.616459283258865,-2.0116417321690574,2.9907339217446878,0.5663872898505335,-0.48612770599705546,1.0561378875077732,2.7223357695496855
169,2.4060874554968494,0.5766916587719179,1.0192756487826284,-0.41172334199425453,-2.4332970045624482,2.0390994286837243,-1.986225088968081,-1.4668916332070454
170,0.4644156992868089,-1.9005005109499435,-0.7555910542667601,-2.742063690112606,1.309084921893635,-0.5090033001562211,2.102366721180461,2.9071637343448975
171,1.5447456895942664,-0.8832851631766563,-0.5025092862224463,-1.3071250998810242,2.152007411054919,0.7696183800064994,-3.1346551588396525,-2.8321905832332326
172,-2.7841297012155644,1.3082357937455455,2.359736029138635,0.5115674252214507,-1.5364489789232303,2.5545626202769416,-1.0909851718081758,-0.4976603379575897
173,1.7793395548327213,-1.0512635704483273,-0.10312638279101354,-1.459563478373383,2.2081010285464355,0.9244990768173997,2.8386967171110644,-1.9889855011194486
174,0.6927212981285321,-1.6944969456838328,-0.7655324265478417,-2.589681923469826,1.421688423540023,-0.33085073986190117,2.196409333706829,3.045142313357255
175,-0.5162519140106029,-3.1412204736009968,-2.4131785576024605,2.3021652414926086,-0.08018116941494027,-1.5249453938471524,0.5705644122392824,1.8740846823168653
176,-1.064006912068308,2.686335177542084,-2.453283874255157,2.341438613714838,-0.12109010387584764,-1.873679178205997,0.5073631352675159,1.227894634090977
177,-0.2138982480063683,-2.9199107173741865,-1.6377049348915682,3.0028483393051477,0.3343840731186973,-1.2713063926192314,1.374460300792641,1.9244424143847807
178,-2.8849917167129315,1.0854982810576002,2.1355521079860935,0.5124994364794213,-1.7490777063644096,2.7777452556923885,-1.1704100594230105,-0.4297351896066428
179,-2.2156234997506505,1.6462710954741144,2.5728922465966004,0.7143508931943369,-1.7556946290760433,-2.800413425541759,-0.3158204018552562,0.23879897798294922
180,2.3149218249243924,-0.021569551205424295,0.7408464793309858,-1.0880989246836517,2.880680999177713,1.3314165001587044,-2.3084019820748347,-1.692155158561931
181,1.569768332192181,-0.48873933933840047,-0.03919538522263152,-1.737586030156952,2.434326586833776,0.5559358677009114,-3.083832718079677,-2.466529291480401
182,2.6911711771262863,-0.0483558202976757,0.4276696126116362,-0.40649145943291715,-3.136220338564188,1.556532321137373,-2.7290919528602977,-1.5675705999760365
