k1 k2 k3 k4 k5
7.868741446347057855e-02 -1.430143877396734819e-02 5.952655325728556379e-03 -1.077814863531340039e-03 5.808818469192622569e-05
7.905985962824318980e-02 -1.408761724985768682e-02 4.223852106946951457e-03 -1.305087624513992517e-03 7.827691999860719729e-04
8.069214252934939213e-02 -1.536152989846144290e-02 4.187884331799035520e-03 -9.604161604229305427e-04 1.841416518780045197e-03
8.092377244488302424e-02 -1.478327534691316336e-02 3.846330918393731091e-03 -1.482086711789967759e-03 1.196772927814643284e-03
8.034850388719561032e-02 -1.435150168347174016e-02 5.873193918808958247e-03 -6.375878528679101986e-04 -1.850226574983959704e-04
7.830217104700884501e-02 -1.467800476789643538e-02 5.607437661761305314e-03 -2.867118997535028635e-04 4.221625826992952968e-04
7.908914192220276029e-02 -1.394642412934783693e-02 6.082500648630140283e-03 -4.628107850143947655e-04 8.879876806898723274e-04
8.046596822640669777e-02 -1.428208778454401195e-02 5.736283090458232925e-03 -2.055923900184469799e-03 -5.622801161683788074e-05
7.924569418521054676e-02 -1.430255643147698708e-02 4.559110866428017772e-03 -8.323019107399493022e-04 5.698439591192289155e-04
8.063512234751821217e-02 -1.554969014634176305e-02 6.176519820685705264e-03 -1.581198603696154503e-03 -6.759823202652642804e-04
7.955451406982957940e-02 -1.533322386312785390e-02 5.082668909031640148e-03 -9.629551521689039273e-04 -5.942953672876949422e-04
8.049899662374998544e-02 -1.444075549048641494e-02 5.758601851777900293e-03 -9.540267873364705054e-04 -8.401658916165899438e-04
8.081319284141055825e-02 -1.623895644018984175e-02 5.707101502689687633e-03 -1.287088255148866045e-03 -2.778302920036501700e-04
7.998284916770312392e-02 -1.335958034150701301e-02 6.864828925765315004e-03 -8.773932545757395784e-04 1.856050935723912998e-04
7.910201992110404978e-02 -1.543122167855506821e-02 4.839161191955126951e-03 -4.201900517694923121e-04 -3.522217947331263144e-04
7.950757051992471403e-02 -1.444292402671540354e-02 6.222186675302415759e-03 -6.552628998353765555e-04 1.845825474777462727e-04
8.046042286641716390e-02 -1.442689032317176490e-02 4.756178501466618025e-03 -9.217961817082065412e-04 -2.708294119435350478e-04
8.185920755878511867e-02 -1.403667819794118810e-02 4.288028679774888441e-03 -1.600942594696813659e-03 3.091958467049404913e-04
7.914679750202666120e-02 -1.377551480788943850e-02 5.855546977204764691e-03 -1.598936323057215114e-03 1.947084195425691222e-04
7.947937992882253555e-02 -1.483566835923222360e-02 6.080660781420110794e-03 -1.134460138101936466e-03 -5.736872837245610146e-04
7.889798287620694572e-02 -1.391623818109299915e-02 6.876544460230671341e-03 -7.330532837082903708e-04 1.786664852418920479e-03
7.870765315317937438e-02 -1.509406957300926666e-02 5.833449261553907972e-03 -1.968254145685160994e-03 4.638833895421468068e-04
8.060386642622072162e-02 -1.389527891455175079e-02 5.831414019746739008e-03 -5.876941233886323612e-04 1.544086756945242667e-03
7.999520032258555791e-02 -1.403554255514748161e-02 4.783665315353166636e-03 -1.197328179129292236e-03 1.495225928405674587e-03
7.859248523591369495e-02 -1.444015422125466408e-02 5.673224478165164730e-03 -1.914723123333475496e-03 5.836630540958231972e-04
7.888279281133644960e-02 -1.354337132391687792e-02 6.745622526813183084e-03 -8.921006610247694812e-04 6.835499111866871758e-04
7.954600354507165849e-02 -1.528042552952632582e-02 5.863906586347431005e-03 -1.341891406348785787e-03 -6.447481046982506125e-05
7.932781180741549365e-02 -1.435229534858689648e-02 4.883159630797523354e-03 -1.949619829199597532e-03 1.268958600436784212e-03
7.923686658654202630e-02 -1.444800810863208773e-02 5.657746534608085187e-03 -4.433973749337349890e-04 3.315182099878632993e-04
8.009800213145121250e-02 -1.341814071806017583e-02 5.112973146912350164e-03 -1.207163953604012407e-03 -3.298434108481435034e-04
7.921440407683413842e-02 -1.660882847465149081e-02 4.166504665387524287e-03 -5.229420359714881394e-04 1.377211061994038088e-04
7.982309882768090503e-02 -1.316572799227049007e-02 6.455889600724268318e-03 -2.034529094799258919e-03 -4.578278108709615823e-04
7.916340279097514032e-02 -1.482319449249738796e-02 5.479174501121383822e-03 -1.229669427267571225e-03 1.255989887555541973e-04
7.883725209575134785e-02 -1.475432779519865456e-02 4.950842987682030349e-03 -1.736856829550048609e-03 1.626378360717051219e-04
8.017948441748148913e-02 -1.399821639242168625e-02 5.233745939239392575e-03 -2.119066671175021122e-03 -8.478137442894245757e-04
