weight logl k1 k2 k3
0.000000000000000000e+00 -1.808910849056122452e+07 8.078512999986423027e-02 5.169042045961610987e-02 -9.662631204366665949e-02
0.000000000000000000e+00 -1.808910849056122452e+07 5.468066497942339343e-02 -9.605616834743065102e-02 9.003387699202589078e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.595619548755214279e-02 -9.479743555627412332e-02 7.381051350282444301e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.836457269416326588e-02 7.186063473827614123e-02 -9.201178068892408579e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.156708460969260721e-02 -9.537406639311706014e-02 9.446355920542937046e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.390779779230069568e-02 9.739085794279495056e-02 -8.894616145217613956e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.134966692560969603e-02 7.855977031930463927e-02 9.072312841639101899e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.296183572016827990e-02 -7.669515433896111067e-02 7.320664385949818276e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -3.118394728838656815e-02 -9.478025570391220012e-02 -6.208578671033553736e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.241891233271734396e-02 -9.238995762672086443e-02 9.842431907570395322e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.079523878592141883e-02 -9.127174237570548354e-02 -8.952700252432665984e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.154770273089237409e-02 -8.265545128426039778e-02 1.375486659019245494e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.838956232685720393e-02 -8.329527339772282990e-02 4.556618513183566255e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.098114367721048756e-02 -8.618488315122779797e-02 2.930206434554455397e-02
0.000000000000000000e+00 -1.808910849056122452e+07 5.698576327079801773e-02 -2.440459779926903994e-02 9.088185401670792474e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.955786368241247519e-02 -6.244421393785051788e-02 -8.939207553146506779e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -6.122981322454723596e-02 -3.612324235241208548e-02 -9.423742350469628548e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.915753034825949830e-02 -7.076173084468254104e-02 5.901494119017330897e-03
0.000000000000000000e+00 -1.808910849056122452e+07 -7.939301830562797702e-02 -9.982576181897062639e-02 -2.947098444587917254e-03
0.000000000000000000e+00 -1.808910849056122452e+07 -6.116463679603017373e-02 -3.804620877230679987e-02 -8.640150236546673135e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.243817571918829967e-02 -4.529116885550954485e-02 -8.426087320001092451e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.100328775432939776e-02 7.050294045416116706e-02 8.341644489336885737e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -1.078154334316880347e-02 -8.069283507032694314e-02 8.966943092794868453e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.958721005525188685e-02 -9.973463627969487988e-02 9.171997754559971239e-03
0.000000000000000000e+00 -1.808910849056122452e+07 6.415718374323928219e-02 -9.931151028026069527e-02 3.256637565213793550e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.209892061550890574e-02 -5.583329206944460943e-02 8.590802641156794484e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.106241024895432190e-02 -3.393073024781068092e-02 8.367865293154244655e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -6.102314215138600340e-02 -3.017248700190103272e-02 -9.820099878235899471e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.164513856080252152e-02 -1.700402783882476454e-03 -7.763765243868975263e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.441477555567119595e-02 -6.285006276613402942e-02 -7.506828433445576765e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -6.669451417541216731e-02 -5.353715353101595742e-02 -8.044801622605700364e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.466822792352647120e-02 4.520892704516546456e-02 9.855012281827887910e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.503734650529310768e-02 -8.929281093841140438e-02 1.652970683242124816e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.870404493024103776e-02 -4.829646614137766275e-02 -6.751767369601019420e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.408741229737560552e-02 -5.468751125227009485e-02 -7.123516284220808570e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.676998677870692567e-02 -6.930145487989909647e-02 8.871164220569549563e-03
0.000000000000000000e+00 -1.808910849056122452e+07 -8.832387966675990520e-02 -4.501933249888839111e-02 -3.355180002867001743e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.006973901838954077e-02 -3.780560355036402531e-02 6.851061954245601937e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.991778588594591892e-02 -2.629585766472648800e-02 -8.034403255984035042e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.063132938215032908e-02 -9.177371136558527820e-02 -7.694512057378462278e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.699806304008550484e-02 -8.926363585937112377e-02 1.992084176312391985e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.493990555293449485e-02 -1.490312317806878617e-02 8.332176203873492559e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.652234405015973850e-02 -8.801285697054161972e-02 -7.871346242906240853e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.582357290582292242e-02 1.835432650297424972e-04 -9.088257141337691136e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -3.892330940940227912e-02 -6.769920968292414409e-02 -9.184540104741706346e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.448846272553274028e-02 -9.612627935474740704e-02 -1.056603051790180881e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.484423116106156404e-02 -5.307386095279660598e-02 -5.969830676307835010e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.702441879886254283e-02 9.908584836412948071e-02 -8.961788326547492911e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -5.245645713225826484e-02 -8.253757474046526099e-02 -9.026599283384187378e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -5.269505079198318065e-02 -9.042239130067181163e-02 -2.221363871076365015e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.933457242433958334e-02 -9.873309655046975941e-02 7.038044618574909594e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.358283951578413473e-02 -4.508529841636304408e-02 -8.413961396603160392e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.994348483182366571e-03 -9.216624924444578870e-02 9.582639230000511432e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.141349092228829243e-02 -9.596989020573519491e-02 1.003417423092856087e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -3.503168796659468509e-02 -8.986066543521634142e-02 -8.996865962493644231e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.381225585746488793e-02 -4.167224214684337597e-02 6.170017526120027962e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.811252264785405575e-02 -5.921336072262772809e-02 1.944494201969963754e-02
0.000000000000000000e+00 -1.982845971067551582e+05 -9.631032689211156683e-02 -6.680590756062415592e-02 4.493149753880709696e-03
