k1 k2 k3 k4 k5
6.303747095304049197e-02 -8.394363089144998846e-03 2.811746093120431889e-03 -2.394881889714317591e-03 -4.165703961866717986e-04
6.276472038342315041e-02 -1.013833154084961552e-02 1.695840716826893524e-03 -1.455772456457296582e-03 -7.273610674310981850e-04
6.519194920368029389e-02 -8.471828800969666284e-03 1.015866535035978013e-03 -1.601336755460855410e-03 -8.908000420932843388e-04
6.486776353140946694e-02 -1.101809379369395048e-02 1.143388083478913408e-03 -2.109052350454526659e-04 -8.301194888993279619e-05
6.336688052057046217e-02 -1.049084444457756837e-02 2.087218035181886977e-03 -1.254681400911505929e-03 -1.635337315404286618e-03
6.367812529107783059e-02 -8.712811894098865251e-03 2.086746063279215635e-03 -3.464395092400568421e-04 1.488196210155945387e-05
6.380506041899910996e-02 -9.403043061407226344e-03 2.597120794812446398e-03 -1.276548463264942646e-03 -1.311958775804270005e-03
6.324098249387261061e-02 -8.876604596622997279e-03 1.899970670539666284e-03 -1.687396878092897734e-03 -1.186539843660627813e-03
6.418310625241060996e-02 -8.892743222207705189e-03 -1.097628110634379928e-04 -5.463801926148675880e-04 -5.361609414407386698e-04
6.313554317366254498e-02 -9.473251039921776195e-03 1.225152014720218285e-03 -2.756001221803972001e-03 -1.602266332869667353e-03
6.331606141041576374e-02 -8.203677903927383830e-03 2.893500362363826683e-03 -1.926233122802656350e-03 1.141688845159596899e-03
6.277642443641473502e-02 -8.851239291350510019e-03 2.395640231035514600e-03 1.186525902471785576e-03 -1.765206834886789977e-03
6.433969261302460718e-02 -8.029130319699970264e-03 1.681832496301632895e-03 -5.942447506353670805e-04 -5.125186582581736650e-04
6.508916853989327178e-02 -8.971315203718341347e-03 1.911148247011884571e-03 -1.453943160626164355e-03 -2.473149879738317791e-03
6.256611969763808956e-02 -7.609502875299253843e-03 2.276033589269907398e-03 -8.282866837817370875e-04 -1.506914156229818835e-03
6.351441904297849828e-02 -8.487198159155481814e-03 2.160976793543850638e-03 -1.481333568084677865e-03 5.164699963332991528e-04
6.347685525439727972e-02 -9.533124300125622730e-03 4.052417014552694985e-03 -3.923622724651687488e-04 4.101918572167601029e-04
6.416250733417042107e-02 -1.031382287272364362e-02 5.774698880914863608e-04 -1.601685530557395154e-03 3.925328525863636120e-04
6.347685525439727972e-02 -9.533124300125622730e-03 4.052417014552694985e-03 -3.923622724651687488e-04 4.101918572167601029e-04
6.561347908210352076e-02 -9.175924268304880282e-03 9.774390144356992494e-04 -1.438226510140694359e-03 -1.510177129358247772e-03
6.261793229157802676e-02 -9.719996456452315026e-03 2.111448897001128033e-03 1.188136853657872916e-04 -1.757725443891217099e-04
6.205655322410927321e-02 -7.471037428932417179e-03 2.103069642618637936e-03 -1.058609894249232242e-03 -2.129199206557519375e-06
6.236987375612104700e-02 -9.948818846759979739e-03 2.844825363015848763e-03 -8.810830581493234170e-04 8.738779260311635433e-05
6.308148192310608637e-02 -8.915549000864914087e-03 2.270948260218563775e-03 -9.883604625850750391e-04 -8.213641397956661372e-04
6.370938695672984098e-02 -8.982376184077267567e-03 1.581059374079443747e-03 -1.909609283924723622e-03 7.452824176326644512e-05
6.314240850581859243e-02 -9.193686138987383627e-03 8.773196905444979876e-04 -2.004564190069252350e-03 -1.494668684560246374e-03
6.329570604463802264e-02 -1.096298026177604246e-02 8.994246793098542581e-04 -1.965376817524372433e-03 -1.741232845448192901e-03
6.451276677262948733e-02 -1.011153442525987434e-02 -2.775110441096545477e-04 -1.341437466898048880e-03 8.802564804986506841e-04
6.396969986086895044e-02 -8.206531844661982267e-03 1.288913106509248507e-03 -7.305868655637648423e-04 1.317591832351305836e-04
6.332260168072956219e-02 -8.847124421110005854e-03 5.627462573594838036e-04 -1.106697139081347370e-04 -2.432101596150648692e-04
6.585606194422000126e-02 -9.775351373088020379e-03 1.159687111785240310e-03 -2.197220458490065087e-03 -1.373103867708821979e-03
6.395447075675947390e-02 -8.716340709984476964e-03 1.895424900946712787e-03 -2.273056177932997191e-04 2.020283844136050444e-04
6.398321208638160784e-02 -7.391626308637946896e-03 3.560408596891287414e-03 -9.923172973254207330e-04 -8.978485207963432524e-04
6.331968827871339855e-02 -1.061598053467328884e-02 2.599882945236053899e-03 -3.719805085873467698e-04 1.021655947149174848e-04
6.215991072237395110e-02 -9.851634165638833984e-03 2.302353338208301681e-03 5.584765687145776258e-04 -4.681152097787411037e-04
6.435675275968316678e-02 -9.305837553132856321e-03 2.623005944547965318e-03 -8.271198433520698945e-04 -8.834284874679326771e-04
6.416853217875892468e-02 -9.173490602429640317e-03 2.911623980008326562e-03 -1.814325313856529620e-03 -1.547322588712402025e-03
6.304482093726634928e-02 -9.923368869550169835e-03 1.619421959214384366e-03 -1.217847103516758733e-03 9.742259906858619090e-04
6.333123980864091562e-02 -1.038847397589190424e-02 2.216402087523466902e-03 -5.410452300350365729e-04 5.237768042744839203e-04
6.436079729903962376e-02 -7.771889406202978079e-03 7.054288974685241076e-04 4.613907344108436615e-04 8.298164700000221217e-04
6.493000480157393173e-02 -8.465769960899829916e-03 1.595596072613503225e-03 -7.645557734010932638e-04 1.509065576578108581e-03
