weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -1.381551055796427280e+07 2.189777284152408798e-01 3.572368129253811198e-01 8.662714316424606764e-01 4.978600193587134903e-01 8.989445584259641020e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.329761427037740473e-01 6.661474258616306710e-01 1.967849583351847231e-01 7.225617399864963097e-01 3.034786746458146833e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.051008028956435192e-01 1.662044951903831613e-01 9.865821087196209316e-01 2.299174892257624947e-01 9.639375112074468621e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.841318424322844427e-01 1.338238609411693814e-01 5.875166511021299165e-01 1.443740678585073711e-01 6.515472856000459334e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.714332085292031183e-01 1.547358342453361013e-01 6.520697723467420159e-01 2.070317906746654835e-01 3.095451659402008726e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.622403637594727499e-01 1.785803671478689569e-01 8.155335232547891167e-01 2.053595850498859399e-01 9.157019221348748905e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.749655054510606433e-01 6.301212924446334407e-01 9.964629346040521085e-02 2.462905638276091658e-01 7.463024033498935061e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.294373802959612574e-01 2.407465418618702779e-01 2.767945978025654341e-03 8.643190424174825859e-01 3.970796331075339136e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.211768594889842010e-02 4.059906754799206263e-01 5.414924080341109169e-01 6.009332136468659158e-01 9.674435498643716436e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.371069474238599817e-03 2.316640390024882201e-03 6.514376683758237307e-01 1.106735068660099630e-01 8.955851968897358129e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.901172571247335519e-01 8.329278351632238842e-01 6.155754596507518883e-01 1.319818739447879974e-01 9.531329897485637526e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.253290888010398341e-01 1.852140632590970615e-02 5.068659328226644556e-01 1.028907420173330589e-02 3.268365842073006622e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.171253561509129737e-01 1.034941708849124176e-01 7.008766333232219203e-02 9.502084792743703545e-01 3.537627280096166116e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.468995559007660434e-01 8.453584327619093619e-01 2.296935285710518526e-01 3.878134779698289014e-01 9.337962265105416160e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.685229719157880668e-01 2.223241571499312563e-02 3.768771630328027200e-02 7.912334377087693049e-02 7.913388239002050462e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.020164535351213431e-02 1.414605639157928696e-01 4.148605963690868981e-01 2.700390831578074469e-01 9.093440150706704195e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.544610611834012381e-01 7.684255621244200363e-01 1.341521091092183759e-01 4.291736914899890731e-02 1.969451824781719429e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.519413999444392260e-01 1.298119194089982775e-01 5.481989920345916589e-01 8.250462402609548551e-02 2.023287735807709486e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.985498432628742149e-01 2.273786018523289432e-01 5.056953459096411585e-01 2.157466436016872713e-01 5.679421552026547859e-01
0.000000000000000000e+00 -1.381551055796427280e+07 1.801866481598738412e-01 7.487308590962776789e-01 9.324977224468480319e-01 7.450216992728913024e-01 2.223326036887596224e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.593462177237574107e-01 3.683826368355582748e-01 7.025172081450631323e-01 5.029105426215818575e-01 1.092362376660449552e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.730946120984380610e-01 8.742128181662879305e-01 4.788538597490987758e-02 7.342404781486346899e-01 7.650743883756383479e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.080986260612625038e-01 3.271088778331405766e-01 5.362294374818410425e-02 3.793354876058656622e-01 1.042186860347886768e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.283583823346092556e-01 1.208587017905793370e-02 8.391480292867056212e-01 4.082849993954471568e-01 8.753525193960562945e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.022073299017921322e-01 3.502237932803964338e-02 3.392081282999374059e-01 3.749489125234098941e-01 8.624695344427286692e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.142482441041147379e-01 7.892375563305040753e-01 4.822923396487329706e-01 7.906921177985304361e-03 2.042741792560928138e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.772705171503439425e-01 8.566016484906773254e-01 8.503258781750034911e-01 2.217306215811893910e-01 8.028315652254658374e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.263582078857247604e-01 9.200038476736658311e-01 9.062321221336389065e-02 4.862623968682199260e-01 8.088107859403919075e-01
0.000000000000000000e+00 -1.381551055796427280e+07 2.424893121315707667e-01 7.203046744118053457e-01 8.210393101458550724e-01 4.138465915213392909e-01 1.382144059101981792e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.355759737393774866e-01 1.621384668657160910e-01 4.251996025426016956e-01 2.032258323565266922e-01 3.727006666450715100e-01
0.000000000000000000e+00 -1.381551055796427280e+07 9.461630536074944198e-01 5.988956698881033880e-01 3.255322278342038800e-01 7.076105145775760663e-01 1.032690489875230933e-01
0.000000000000000000e+00 -1.381551055796427280e+07 6.919503554264945233e-01 1.907323722545862799e-01 7.391685762272759419e-02 1.678212900285089848e-01 2.979701936179361965e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.289204532944834947e-01 2.450856139381826226e-01 2.598522927008874994e-01 8.933137245385450731e-01 1.853026232405613483e-01
0.000000000000000000e+00 -1.381551055796427280e+07 8.318910963224123156e-01 4.490372007360048379e-01 1.138326481991280836e-02 7.617278817016082115e-02 2.234072921049693461e-01
0.000000000000000000e+00 -1.381551055796427280e+07 7.694431346098731250e-01 6.872289658534225243e-02 4.823252801595637740e-01 4.454698968620218746e-01 7.003664670887675969e-01
0.000000000000000000e+00 -1.381551055796427280e+07 3.656032669590144613e-01 8.669298661457186528e-01 1.222123287755290111e-01 2.998069324488703558e-01 8.856190257983045377e-01
0.000000000000000000e+00 -1.381551055796427280e+07 5.957854241759582559e-01 7.405081301165402641e-01 9.178456126144320937e-01 3.102985140080541937e-01 9.766347309980808467e-01
0.000000000000000000e+00 -1.381551055796427280e+07 4.810795693444143151e-01 3.109948200066932067e-01 3.907427408857043760e-01 2.801530225428296994e-01 1.240498805973649921e-01
