k1 k2
7.968437837322028816e-02 -1.301547713192965916e-02
7.900097456380550387e-02 -1.308891708358696226e-02
7.933125054730072456e-02 -1.320814024815045173e-02
7.865557118830354688e-02 -1.239488997523061076e-02
7.838349585560525079e-02 -1.273731845250700156e-02
7.896661162515472565e-02 -1.254974756421418924e-02
7.916992410852821682e-02 -1.333985288321214158e-02
7.829040907959985973e-02 -1.314212987699760193e-02
7.948629601144147072e-02 -1.232929532703780362e-02
7.895753895441998127e-02 -1.410511437868913753e-02
8.042049141289117631e-02 -1.245441084475470972e-02
7.958389078899735791e-02 -1.312068659403584081e-02
7.868256898733394511e-02 -1.288764938983145980e-02
7.909560070520726960e-02 -1.273263844508701337e-02
7.922345289499724275e-02 -1.299899460164584408e-02
7.985259264279315206e-02 -1.367656270550358932e-02
7.780164410561202226e-02 -1.361717719669207349e-02
7.942029373363598821e-02 -1.237113547928755941e-02
7.878244283474772347e-02 -1.268438737810373418e-02
7.932058096164201766e-02 -1.358953304281720897e-02
7.920497400944795374e-02 -1.270280564439894844e-02
7.935951207304126065e-02 -1.331724557392234554e-02
7.857284229872701919e-02 -1.306193715779543907e-02
7.866505565555353963e-02 -1.347865446806499612e-02
7.991954208760065903e-02 -1.285581341375741093e-02
7.954324236705567763e-02 -1.336848525591567693e-02
7.936527358288844591e-02 -1.353596773593805647e-02
7.855012031572899955e-02 -1.291222987860729532e-02
7.873806566193863876e-02 -1.204651079963273141e-02
7.916382670627294948e-02 -1.386186093163496724e-02
7.883922248941660493e-02 -1.329208532335102166e-02
7.855012031572899955e-02 -1.291222987860729532e-02
7.874842237670859335e-02 -1.430387758536702525e-02
7.926356461465108860e-02 -1.285560613891242876e-02
7.982632647646770163e-02 -1.339830993694707262e-02
7.890622267732291806e-02 -1.339413965957125807e-02
7.946060493798967617e-02 -1.250258376897050994e-02
7.888408058493059927e-02 -1.380975529021533088e-02
7.975083538390892457e-02 -1.245977368077837155e-02
7.945951907870396624e-02 -1.286676684431059536e-02
7.841716017567137986e-02 -1.349867125183232264e-02
7.889948086858775134e-02 -1.328176372191978982e-02
7.896860019429627342e-02 -1.373958345033919615e-02
7.858734565544095441e-02 -1.351749891261909420e-02
7.967699154117668936e-02 -1.266945248935640034e-02
7.817924061647149592e-02 -1.319882762309096402e-02
7.893735067367665947e-02 -1.366575455623168789e-02
7.927351815406444291e-02 -1.220204154469793634e-02
7.822030016608638725e-02 -1.378240315585479991e-02
7.870938208351310750e-02 -1.317780027302115076e-02
7.868256898733394511e-02 -1.288764938983145980e-02
7.969945035891723428e-02 -1.285327985293108211e-02
7.832238832100371639e-02 -1.325913008932363968e-02
7.837389619664800189e-02 -1.454984848507098749e-02
7.832238832100371639e-02 -1.325913008932363968e-02
7.871575727865232075e-02 -1.373804283266961968e-02
7.977618881401885020e-02 -1.343201553348184751e-02
7.900778526912760613e-02 -1.282166471108377170e-02
7.917498470501305174e-02 -1.371990247083840209e-02
7.903312464339101728e-02 -1.275642663103566943e-02
7.815982756638426010e-02 -1.374482133030026365e-02
7.980210575522309058e-02 -1.297155481169878777e-02
7.954482392103967570e-02 -1.300793393053131797e-02
7.927848944194490488e-02 -1.279090394321444335e-02
7.997566607244765979e-02 -1.199812253870927159e-02
7.876081790148389827e-02 -1.378542685772717047e-02
7.981352924181392416e-02 -1.231506827531085591e-02
8.020050341895818002e-02 -1.320628605820119150e-02
7.935389063531148035e-02 -1.343594005649392797e-02
7.945494079110690389e-02 -1.294061220272006707e-02
7.920381341137469611e-02 -1.349118872717966489e-02
7.893886708614389347e-02 -1.445760471559187632e-02
7.930111629736444345e-02 -1.230460441147331052e-02
7.887289239150763187e-02 -1.412899146447262055e-02
7.984779519907453382e-02 -1.365221789816825626e-02
7.893782833168402902e-02 -1.353832913359713508e-02
7.910566626836701420e-02 -1.362777397299973214e-02
7.878512557998548771e-02 -1.328496263751173523e-02
7.956908883613519889e-02 -1.334129803368416800e-02
7.788767609084185084e-02 -1.485958613179709509e-02
7.932294594847064118e-02 -1.291130845647765757e-02
7.926513620539674121e-02 -1.323338606183151189e-02
7.820645956860278192e-02 -1.377781599049350547e-02
7.857284229872701919e-02 -1.306193715779543907e-02
7.984725081316446094e-02 -1.340876847686936491e-02
7.929369512732695191e-02 -1.383287667331634108e-02
7.975083538390892457e-02 -1.245977368077837155e-02
7.931799896828226060e-02 -1.392196952886004535e-02
8.022262214261036140e-02 -1.217889843980754505e-02
7.939294438108304708e-02 -1.247527710699500303e-02
7.905862168508495658e-02 -1.336664914196170062e-02
7.857284229872701919e-02 -1.306193715779543907e-02
7.885324825915693281e-02 -1.382042462744048628e-02
8.004787596144810613e-02 -1.307742148722131070e-02
7.912198650502469399e-02 -1.397155572511919741e-02
7.896978456234199362e-02 -1.368588494251440912e-02
7.919927846059615639e-02 -1.398384276037968610e-02
7.747266689792933758e-02 -1.351664103859380461e-02
7.947397971134037564e-02 -1.360729826388340502e-02
7.950761692961005878e-02 -1.281833345425201220e-02
8.013225698112988460e-02 -1.157413948914749746e-02
7.996326032691616903e-02 -1.298525861993872488e-02
7.898954291236823244e-02 -1.383130255952838561e-02
7.890163485754142503e-02 -1.298308945773514467e-02
7.807945329484006214e-02 -1.333352235198634328e-02
7.946277810843263567e-02 -1.325118445596845662e-02
7.842836250688844935e-02 -1.405259769417463445e-02
7.785042865623481578e-02 -1.333340365640625635e-02
7.879604870247933213e-02 -1.363512692369593660e-02
7.875335615331849337e-02 -1.244493955860945245e-02
7.853323243794588238e-02 -1.398319394078909039e-02
7.916946696910293069e-02 -1.346115724845389772e-02
7.980184881607918501e-02 -1.366972032309866913e-02
7.930816552500691285e-02 -1.260702618159376120e-02
7.889364962646064350e-02 -1.419776398177360899e-02
7.989265893317518130e-02 -1.298788591103069989e-02
7.936989622173129533e-02 -1.360599102547936645e-02
7.991954208760065903e-02 -1.285581341375741093e-02
8.028033692233316199e-02 -1.251209416731388635e-02
7.870372903336622650e-02 -1.386651162201531229e-02
7.935989320242781142e-02 -1.410371239774779739e-02
7.871760316622483655e-02 -1.365768737077401040e-02
7.904247936909794547e-02 -1.446417770224922572e-02
7.928586325029998716e-02 -1.353267225054957668e-02
7.871015428797192848e-02 -1.363553679811688180e-02
7.974025009687835119e-02 -1.273495802060650717e-02
7.921004655594907073e-02 -1.365269986820775994e-02
7.863671186509899047e-02 -1.291001587290663277e-02
7.865209075019982676e-02 -1.365099965218553868e-02
7.926645897349540726e-02 -1.279438435223033410e-02
7.877413363564564341e-02 -1.331755190552061374e-02
7.947906310549390785e-02 -1.233240412899408445e-02
8.004359061552512866e-02 -1.294711418258782942e-02
7.842521146295594603e-02 -1.332574082737753018e-02
7.959951436691084514e-02 -1.342940083641637472e-02
7.846890079736568158e-02 -1.307231832734689903e-02
7.943643814087875121e-02 -1.363335567276029170e-02
7.873548044351294517e-02 -1.365037723452897089e-02
7.934802294042006543e-02 -1.358498928772247649e-02
7.942819632901826354e-02 -1.307415300257286361e-02
7.871183971809150859e-02 -1.302495339874511215e-02
7.898418769997103683e-02 -1.386205341790834600e-02
8.001562580612764375e-02 -1.356385195409200162e-02
7.858441567526003313e-02 -1.302470859427279359e-02
7.914443695430148362e-02 -1.320140567165423162e-02
7.896503758382586446e-02 -1.290163152941496694e-02
7.977618881401885020e-02 -1.343201553348184751e-02
7.911561304539446726e-02 -1.327202835565251260e-02
7.919927846059615639e-02 -1.398384276037968610e-02
7.945723922983144449e-02 -1.389578968420211724e-02
7.948830535613765624e-02 -1.325943160195694470e-02
7.952125556691266861e-02 -1.308183377638123812e-02
7.977618881401885020e-02 -1.343201553348184751e-02
7.905435276670558231e-02 -1.250454599850925330e-02
7.917429348858215366e-02 -1.332695236067514555e-02
7.945685785896525188e-02 -1.304668812908735265e-02
7.820645956860278192e-02 -1.377781599049350547e-02
7.947799016833115293e-02 -1.305114930126907713e-02
7.971794182545860474e-02 -1.390442844670186640e-02
7.964231275507113739e-02 -1.315244947245200469e-02
7.871662665888687349e-02 -1.360890768110188664e-02
7.840372666828018811e-02 -1.372637293670994629e-02
7.861257602631174790e-02 -1.393828153563986261e-02
7.931856177279217324e-02 -1.217592730548140711e-02
7.854733086796278352e-02 -1.395091332817925689e-02
7.876081790148389827e-02 -1.378542685772717047e-02
7.857284229872701919e-02 -1.306193715779543907e-02
7.883411008366367212e-02 -1.355378425095205008e-02
7.901650939589832667e-02 -1.366630756547029812e-02
7.899328645841849350e-02 -1.282603008158536562e-02
8.005614135758165606e-02 -1.269573367130825969e-02
7.863702190729601749e-02 -1.367028261373316733e-02
7.898712322281528642e-02 -1.397124115412487488e-02
7.904556184448402467e-02 -1.261560914642999298e-02
7.939753775791388857e-02 -1.358118820255244108e-02
7.897279598779313736e-02 -1.303188951683734165e-02
7.899606639722944745e-02 -1.483408822969796426e-02
7.836455797123562106e-02 -1.376497502737658585e-02
7.991954208760065903e-02 -1.285581341375741093e-02
8.054823673196548350e-02 -1.233095406821774209e-02
7.894525860480833268e-02 -1.336096721168456014e-02
7.907866987902975597e-02 -1.344724884623085814e-02
7.876136325056656839e-02 -1.289563250805529637e-02
7.967735343961568351e-02 -1.339492695923405474e-02
7.927536701341894587e-02 -1.366019778384680583e-02
7.970708133317419564e-02 -1.319578255046613413e-02
7.870938208351310750e-02 -1.317780027302115076e-02
7.980565712083595442e-02 -1.241639073926663339e-02
8.041977307757022797e-02 -1.322672950358866339e-02
7.876081790148389827e-02 -1.378542685772717047e-02
7.885889071474264100e-02 -1.300523426278621386e-02
7.826707021606302273e-02 -1.389382064749331014e-02
7.928628017965860808e-02 -1.363629413872984031e-02
7.900146487243250859e-02 -1.379719355857336738e-02
7.935550066499194588e-02 -1.308203694983253729e-02
7.851764646473038955e-02 -1.429319465978472203e-02
7.985335902475509950e-02 -1.319554786809605529e-02
7.898858323090846012e-02 -1.314810011367643916e-02
7.931451810610684605e-02 -1.339146668775362259e-02
