weight logl k1 k2
0.000000000000000000e+00 -3.625189970409826189e+07 8.311082319529977669e-02 -8.632401023539065799e-02
0.000000000000000000e+00 -3.625189970409826189e+07 6.893113011876170204e-02 -9.700082495563955298e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.050099539377878810e-02 -7.710791578966867676e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.018254774008463426e-02 -8.734666520631195752e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.179981035942839040e-02 -9.672577022465210506e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.742149583397266555e-02 -8.610054998013268179e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.767573297449974601e-02 -8.898952690645739461e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.104713998578635947e-02 -7.915466565370783691e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.276353176683853841e-02 -8.118004048678831297e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.141088784228119046e-02 -9.480807311565209172e-02
0.000000000000000000e+00 -3.625189970409826189e+07 6.624542453536394482e-02 -9.499007885361834824e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.230796643557120928e-02 -9.896216448705935642e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.970522299383427489e-02 -7.933827567306189765e-02
0.000000000000000000e+00 -3.625189970409826189e+07 7.831692036491297304e-02 -9.847602355179307931e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.241886331688284328e-02 -7.999340609227507948e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.947499224023421960e-02 -7.473854617761273300e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -7.722179145758212293e-02 -9.782608387339818135e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.131519942191274053e-02 -9.479568076597895410e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.285013339814748856e-02 -8.006459064312219931e-02
0.000000000000000000e+00 -3.625189970409826189e+07 8.480787611476978127e-02 -8.309541444587456582e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -9.575282147117161746e-02 -7.021778693148827966e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -6.863545404310245068e-02 -9.094249193028480782e-02
0.000000000000000000e+00 -3.625189970409826189e+07 -8.728023942151040548e-02 -8.057565774815844684e-02
0.000000000000000000e+00 -3.931889371059800615e+05 -7.712755731643756996e-02 -8.196670834865374400e-02
0.000000000000000000e+00 -3.691529656338805798e+05 -8.153811081748506273e-02 -7.284756497135856657e-02
0.000000000000000000e+00 -3.643798173524035374e+05 -7.071324510238991001e-02 -8.372066090273355687e-02
0.000000000000000000e+00 -3.514482793204943882e+05 -9.782022796292762223e-02 -3.889365927968575776e-02
0.000000000000000000e+00 -3.496336981271167169e+05 -7.708841992324844128e-02 -6.732100521929806902e-02
0.000000000000000000e+00 -3.495576597692291834e+05 -6.025852566805565275e-02 -8.883232182443259739e-02
0.000000000000000000e+00 -3.466022313251342857e+05 -5.744957341215850555e-02 -9.031740774641072722e-02
0.000000000000000000e+00 -3.457510759473281214e+05 -7.305215474925948194e-02 -6.943590137878381807e-02
0.000000000000000000e+00 -3.453332308325143531e+05 -9.727741233910332241e-02 9.985037717315728423e-02
0.000000000000000000e+00 -3.452234416831458802e+05 -9.931683163915101809e-02 -2.778366190499681476e-02
