weight logl k1 k2 k3
0.000000000000000000e+00 -1.842068074395236373e+07 -7.613243063375013664e-02 -3.555503323157592488e-02 -8.524250512847844630e-02
0.000000000000000000e+00 -1.842068074395236373e+07 2.096026007591207663e-02 -4.931643096291687262e-02 9.732821270969957417e-02
0.000000000000000000e+00 -1.842068074395236373e+07 5.872117247901079140e-02 -8.665772134978129426e-02 9.662200280890406723e-02
0.000000000000000000e+00 -1.842068074395236373e+07 7.304056452096577279e-02 -8.808470963056609648e-02 8.794814782189827596e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -7.310002322777434114e-02 -1.096446871099947262e-02 -7.548904011054519136e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -7.933571871993549962e-02 -9.934151105018040884e-02 -7.158799664800528928e-02
0.000000000000000000e+00 -1.842068074395236373e+07 3.131321604835660133e-02 -6.507068712867025706e-02 7.290929196163450920e-02
0.000000000000000000e+00 -1.842068074395236373e+07 1.767440853400478740e-02 -9.664856434888587089e-02 7.696527787009552202e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -5.272630639562996685e-02 -7.899305795096672744e-02 -8.197908091384326079e-02
0.000000000000000000e+00 -1.842068074395236373e+07 6.949366883401439376e-02 -5.183837677316693870e-02 8.267546656421323470e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -2.977366356383162604e-02 -9.841816068564318565e-02 -5.025166865450865494e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -9.288676852604704770e-02 8.841381354589447628e-02 7.565572032487330456e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -6.803938614030796694e-02 -2.855993009305073105e-02 -6.262134313681851083e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -8.441115292451668861e-02 -9.400656074389604488e-02 -5.742297357200187857e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -7.204126215308258308e-02 9.958874054084751459e-02 9.393088182162503963e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -5.096890874719783859e-02 -9.945648560900149926e-02 -6.932820867330409531e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -4.230667893893154397e-02 -6.997946511840787143e-02 -5.839158086188738633e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -8.933989772982381394e-02 -6.322987691896153617e-02 -6.686376507818372894e-02
0.000000000000000000e+00 -1.842068074395236373e+07 6.373609673470415071e-02 9.568127986355901005e-02 -7.975831506336224230e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -8.784921799865196002e-02 9.282579414863495471e-02 8.149032561341887360e-02
0.000000000000000000e+00 -1.842068074395236373e+07 8.733209713454453960e-02 -5.122776715876045661e-02 5.272781988589889113e-02
0.000000000000000000e+00 -1.842068074395236373e+07 -9.286973512869384217e-02 -7.929341918563444225e-02 -6.622313070656189737e-02
0.000000000000000000e+00 -1.842068074395236373e+07 3.490751311613679575e-02 -8.865955332373012809e-02 6.046376484728355205e-02
0.000000000000000000e+00 -1.842068074395236373e+07 9.905322851073125601e-02 -8.949788062568396485e-02 -1.463488349531827382e-02
0.000000000000000000e+00 -1.842068074395236373e+07 5.866352648567640937e-02 -3.303200317435488198e-02 8.905786893264283632e-02
