weight logl k1 k2 k3
0.000000000000000000e+00 -1.842068074395236373e+07 1.193378468312493723e-01 3.222248338421204172e-01 7.378747435760779627e-02
0.000000000000000000e+00 -1.842068074395236373e+07 6.048013003795603693e-01 2.534178451854156577e-01 9.866410635484978986e-01
0.000000000000000000e+00 -1.842068074395236373e+07 7.936058623950539292e-01 6.671139325109354257e-02 9.831100140445203639e-01
0.000000000000000000e+00 -1.842068074395236373e+07 8.652028226048288362e-01 5.957645184716953146e-02 9.397407391094912965e-01
0.000000000000000000e+00 -1.842068074395236373e+07 1.344998838611283221e-01 4.451776564450026230e-01 1.225547994472740987e-01
0.000000000000000000e+00 -1.842068074395236373e+07 1.033214064003225019e-01 3.292444749097955814e-03 1.420600167599735952e-01
0.000000000000000000e+00 -1.842068074395236373e+07 6.565660802417829789e-01 1.746465643566487147e-01 8.645464598081725738e-01
0.000000000000000000e+00 -1.842068074395236373e+07 5.883720426700239647e-01 1.675717825557065943e-02 8.848263893504776378e-01
0.000000000000000000e+00 -1.842068074395236373e+07 2.363684680218501866e-01 1.050347102451664183e-01 9.010459543078375155e-02
0.000000000000000000e+00 -1.842068074395236373e+07 8.474683441700719966e-01 2.408081161341653065e-01 9.133773328210661457e-01
0.000000000000000000e+00 -1.842068074395236373e+07 3.511316821808418975e-01 7.909196571784127272e-03 2.487416567274567392e-01
0.000000000000000000e+00 -1.842068074395236373e+07 3.556615736976476150e-02 9.420690677294722981e-01 8.782786016243664395e-01
0.000000000000000000e+00 -1.842068074395236373e+07 1.598030692984602208e-01 3.572003495347463309e-01 1.868932843159074597e-01
0.000000000000000000e+00 -1.842068074395236373e+07 7.794423537741657082e-02 2.996719628051980333e-02 2.128851321399906071e-01
0.000000000000000000e+00 -1.842068074395236373e+07 1.397936892345871263e-01 9.979437027042376007e-01 9.696544091081251704e-01
0.000000000000000000e+00 -1.842068074395236373e+07 2.451554562640108070e-01 2.717571954992559213e-03 1.533589566334795373e-01
0.000000000000000000e+00 -1.842068074395236373e+07 2.884666053053422941e-01 1.501026744079606567e-01 2.080420956905630891e-01
0.000000000000000000e+00 -1.842068074395236373e+07 5.330051135088098579e-02 1.838506154051923192e-01 1.656811746090813831e-01
0.000000000000000000e+00 -1.842068074395236373e+07 8.186804836735207536e-01 9.784063993177950502e-01 1.012084246831888024e-01
0.000000000000000000e+00 -1.842068074395236373e+07 6.075391000674024156e-02 9.641289707431747180e-01 9.074516280670943402e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.366604856727226425e-01 2.438611642061977447e-01 7.636390994294943724e-01
0.000000000000000000e+00 -1.842068074395236373e+07 3.565132435653084464e-02 1.035329040718278026e-01 1.688843464671905270e-01
0.000000000000000000e+00 -1.842068074395236373e+07 6.745375655806840065e-01 5.670223338134938729e-02 8.023188242364177603e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.952661425536563078e-01 5.251059687158021738e-02 4.268255825234086309e-01
0.000000000000000000e+00 -1.842068074395236373e+07 7.933176324283820469e-01 3.348399841282255762e-01 9.452893446632141261e-01
0.000000000000000000e+00 -1.842068074395236373e+07 5.798185017461010560e-02 3.230826330484148912e-02 1.752068765088311553e-01
0.000000000000000000e+00 -1.842068074395236373e+07 5.090627688511016880e-01 1.256528126048275240e-01 9.128119069400919550e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.029439872065947448e-01 2.572362702929507083e-01 7.647554912920573322e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.576274432299611838e-01 9.648558221891446740e-01 8.810254447023635471e-02
0.000000000000000000e+00 -1.842068074395236373e+07 8.158898543911505818e-01 3.562401415698057683e-01 9.169525976289163438e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.907810795935250159e-01 6.445861931864891314e-01 9.677571726028899590e-04
0.000000000000000000e+00 -1.842068074395236373e+07 9.208715587755753607e-01 1.577612067259589468e-01 5.673482785535780559e-01
0.000000000000000000e+00 -1.842068074395236373e+07 6.788073629817322763e-01 5.693399380823960243e-02 8.206600651028230775e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.392859977161821528e-01 1.077321243092190794e-01 7.532306137204518581e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.203460385739503646e-02 2.614655820160279864e-01 2.246129517496520123e-02
0.000000000000000000e+00 -1.842068074395236373e+07 8.931202456195704853e-01 1.560632988900236828e-01 9.008223499540365387e-01
0.000000000000000000e+00 -1.842068074395236373e+07 5.171109436380170177e-01 7.050376333798225037e-02 8.960484800817970497e-01
0.000000000000000000e+00 -1.842068074395236373e+07 2.347456195405341894e-01 2.610827968451618908e-01 1.291483637033008502e-02
0.000000000000000000e+00 -1.842068074395236373e+07 7.857338043014558959e-01 2.594203254985439910e-01 9.186853043376881356e-01
0.000000000000000000e+00 -1.842068074395236373e+07 8.383793836450855741e-01 1.879228161507549011e-01 7.707450187431061916e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.255415535208273425e-01 2.184153479285944055e-01 8.570350385507888857e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.432801245964217429e-02 2.470907369789937524e-01 3.563401542678379386e-02
0.000000000000000000e+00 -1.842068074395236373e+07 8.591975244399354672e-01 4.645050797479605142e-01 9.245230219329892973e-01
0.000000000000000000e+00 -1.842068074395236373e+07 2.756615497043328755e-01 1.128361460245363990e-02 4.051058025423939224e-01
0.000000000000000000e+00 -1.842068074395236373e+07 1.176712517515391410e-01 4.791820214490227769e-02 3.840841577888864933e-01
0.000000000000000000e+00 -1.842068074395236373e+07 9.576330514318549536e-01 9.106366368182960969e-03 8.585894238645442877e-01
0.000000000000000000e+00 -1.842068074395236373e+07 1.730735870959065892e-02 2.453200329274064506e-01 2.177144512855100356e-01
0.000000000000000000e+00 -1.842068074395236373e+07 8.025381349049598434e-02 2.504577737334199306e-01 9.496009059372978456e-02
0.000000000000000000e+00 -1.842068074395236373e+07 2.379625594537979616e-01 2.413215032931457227e-01 7.541353689758922840e-02
0.000000000000000000e+00 -1.842068074395236373e+07 1.035661822017004408e-01 1.654731734654094621e-01 9.523062812933358323e-03
0.000000000000000000e+00 -1.842068074395236373e+07 9.589588178541754715e-01 4.928211373174763432e-01 9.473760364689226554e-01
0.000000000000000000e+00 -1.842068074395236373e+07 8.743573075244550630e-01 5.016897959986212907e-01 9.436207610002910195e-01
0.000000000000000000e+00 -1.842068074395236373e+07 2.424297332226724722e-01 9.893380662514091872e-01 8.860472128868756014e-01
0.000000000000000000e+00 -1.842068074395236373e+07 8.796110024926211413e-01 4.352339945917268471e-01 9.980202056636614527e-01
0.000000000000000000e+00 -1.922819844925286015e+05 1.489082375350970766e-01 9.146531661687921089e-01 8.649577857321960606e-01
