k1 k2 k3 k4
6.326200989005273390e-02 -7.888927630830863680e-03 2.031643168835500779e-03 1.245039704556444304e-04
6.283974746634662933e-02 -6.926812275339200298e-03 3.642911065875442667e-03 1.126897623166339679e-03
6.333152730741323233e-02 -6.809107786272111662e-03 2.843081332434382880e-03 9.111064354229980733e-04
6.545289817881322358e-02 -7.397558312501398281e-03 1.610784003476944948e-03 3.212056725203221719e-04
6.462973692358042754e-02 -5.422522451395433984e-03 3.289484958768601475e-03 1.224129344753605020e-03
6.407724173065396100e-02 -6.803484576147669771e-03 9.080119622703469728e-04 6.239974211739995891e-04
6.268614901284749741e-02 -7.699137292121044363e-03 2.328658518757673046e-03 -2.718713297925057226e-05
6.402315290143842375e-02 -6.929451622612492478e-03 1.900965650560235143e-03 -6.007923693918809649e-04
6.364253090843288718e-02 -6.793363557721102119e-03 3.685872639072426682e-03 1.808071116201029338e-03
6.302134250659471859e-02 -7.253877899485838832e-03 6.532232798418802222e-04 1.291226008409696036e-04
6.125342375768280667e-02 -8.669964715651221066e-03 1.409349096267262236e-03 5.073153152360260210e-04
6.417362627200137726e-02 -6.824524864774125787e-03 4.797847479957734196e-04 -4.039801643067886250e-04
6.451931850671085988e-02 -8.320410647575868235e-03 1.624743143145646052e-03 8.437501569192040751e-04
6.266047688797368731e-02 -7.815385889713755141e-03 1.102214086873123944e-03 -1.382329552089472946e-03
6.504863055576845521e-02 -8.060921587873387528e-03 7.538133397426705073e-04 -4.529375341594948923e-04
6.272099355705709756e-02 -7.211733422176083708e-03 3.375423010945802216e-03 4.830737444484201060e-04
6.272894934753298068e-02 -7.930160223926424612e-03 2.302775482599245249e-03 1.193543815972725186e-03
6.360108557767657489e-02 -8.033391574828741000e-03 1.280277285255176922e-03 2.130435385694628980e-04
6.397918481653794287e-02 -6.181661275047850568e-03 2.643541423060585815e-03 1.360455579073188703e-04
6.473622019718297538e-02 -7.625017672750658559e-03 1.690374416911735733e-03 1.450633595149186661e-04
6.324603848784043914e-02 -6.832496010349020654e-03 2.823072352350505798e-03 5.077431280688105009e-04
6.352078196130775400e-02 -7.970039344986940000e-03 2.038774193902040399e-03 1.330619180623021647e-03
6.404120706635477167e-02 -7.919810439164412519e-03 1.020903107096349238e-03 9.611528484447517950e-04
6.265758313764621668e-02 -7.361214205084218309e-03 1.044796245064552598e-03 -3.058017545179980701e-04
6.277930162056766239e-02 -7.752717191433694532e-03 1.885109204437823704e-03 2.579497286813170476e-04
6.322203993574518344e-02 -6.143194365266335666e-03 2.388892225794816970e-03 -1.151266592243904707e-04
6.295219712488525632e-02 -5.937682891485274173e-03 1.488626422538816274e-03 -3.208069410987474113e-04
6.417542359858738332e-02 -8.718605642022397850e-03 1.999638901728967300e-03 -8.717189015617216041e-04
6.361636049651991920e-02 -6.234255925582715685e-03 3.855150491103215282e-03 1.321290463829755124e-03
6.469481973320548307e-02 -7.933276578413250846e-03 2.322375338118881638e-03 1.061569896795483414e-03
6.421229202061379260e-02 -6.469285187294143702e-03 9.811216876310646651e-04 -3.087396166733535896e-04
6.292437718710078287e-02 -7.440268339594061087e-03 1.639728136680160264e-03 -7.691837125359396454e-04
6.378871656922155409e-02 -8.881199498706957018e-03 1.550198036178090932e-03 -6.724030870806918525e-05
6.283415197790848117e-02 -9.274349546619292672e-03 2.871852453451742559e-03 4.544364186272187300e-05
6.434483248567929303e-02 -7.403037152548128108e-03 2.437834202822106167e-03 1.951707148783274337e-03
