"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.362434500542764326e-02,-8.400489272369590990e-03,1.798466940040395435e-03,8.820596121823787161e-04,9.073815977044622774e-04,9.007714988326521316e-04,6.367856574561608918e-02,-8.401007558992049096e-03,1.819111218632235571e-03,6.271856195400302147e-02,-9.319941530046685352e-03,8.680716772388741287e-04,6.444528211694017239e-02,-7.480037065197286950e-03,2.686392944420454287e-03
