weight logl k1 k2
0.000000000000000000e+00 -2.578895304153330997e+07 1.359369718951969341e-01 6.624101267119697489e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.765859085562800246e-01 1.515793836512269177e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.174197941848000415e-02 1.421288688649935406e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.147022312066527494e-02 1.096985540982075014e-01
0.000000000000000000e+00 -2.578895304153330997e+07 1.170104635599622522e-02 1.077727648079456202e-01
0.000000000000000000e+00 -2.578895304153330997e+07 1.295289629161708866e-01 2.360360537731831521e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.989842855228308061e-01 3.451676142182802387e-02
0.000000000000000000e+00 -2.578895304153330997e+07 1.061765361585996770e-01 5.274764127204512043e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.923207146969481807e-01 6.108703517900548885e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.829274750873917776e-01 3.752420070418349685e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.956080433525912987e-02 1.019432943551017434e-01
0.000000000000000000e+00 -2.578895304153330997e+07 9.895277055232004626e-01 1.271085558236997315e-01
0.000000000000000000e+00 -2.578895304153330997e+07 8.771968931594001928e-01 7.938751788476594573e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.058759037608960174e-02 1.588499697476892791e-01
0.000000000000000000e+00 -2.578895304153330997e+07 1.039961107447470168e-01 9.465885635793058750e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.724741729094770193e-01 1.070971205021586936e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.226038933557420663e-02 7.652860995549792822e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.027776329580555981e-02 5.575644211228514280e-02
0.000000000000000000e+00 -2.578895304153330997e+07 4.952483478202795997e-02 4.968240308112226167e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.820801123926761411e-01 1.402336266579251589e-02
0.000000000000000000e+00 -2.578895304153330997e+07 1.309103582225229490e-01 2.093755124664531397e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.745157779025492850e-02 1.002609538493436370e-01
0.000000000000000000e+00 -2.578895304153330997e+07 1.593492485197915975e-01 3.572150629445558501e-02
0.000000000000000000e+00 -2.801682593312676181e+05 5.442641916890278431e-02 1.517370874344547982e-01
0.000000000000000000e+00 -2.724008883076066850e+05 4.278230203657373831e-02 1.724181489216092267e-01
0.000000000000000000e+00 -2.604419530120695126e+05 9.911723838941788323e-02 1.330313172083358308e-01
