k1 k2
7.959379381947215282e-02 -1.445669976534963430e-02
7.907875045010440140e-02 -1.438084814963760949e-02
7.983095164736181415e-02 -1.486103972395180772e-02
7.912153351175196803e-02 -1.374467314541963359e-02
7.873894356684116302e-02 -1.546178703019215894e-02
7.984568670562092185e-02 -1.429747299189940146e-02
7.948145100742412539e-02 -1.528826333679904337e-02
8.046647601424813945e-02 -1.405415482623735557e-02
7.980143975159426084e-02 -1.425362984789914356e-02
7.911304991028586531e-02 -1.505389578404747741e-02
8.048275519265379874e-02 -1.431777559041536030e-02
7.999698576760047586e-02 -1.432605277096397900e-02
7.918066212809798943e-02 -1.446759478615240735e-02
7.962496907461560913e-02 -1.446778866310331757e-02
7.935609361663900629e-02 -1.449228528389073789e-02
7.814924887934920905e-02 -1.570766509717243242e-02
7.890554450671299902e-02 -1.417738021646583468e-02
7.896109572533435705e-02 -1.417084530416112820e-02
7.950280313660829101e-02 -1.347490240103879633e-02
7.925496020519132157e-02 -1.445854141303085094e-02
7.899751868038493163e-02 -1.459695596752359770e-02
7.932725480251826000e-02 -1.458654728418881663e-02
7.999714474351599103e-02 -1.415072359692813586e-02
7.924700639188703155e-02 -1.420679520060627588e-02
7.935366017168271613e-02 -1.521248419800705354e-02
7.887951275110149929e-02 -1.373009806246151820e-02
7.959379381947215282e-02 -1.445669976534963430e-02
7.903392651414611891e-02 -1.387112881606047954e-02
7.883535960191676017e-02 -1.389213504173945901e-02
7.982486231230162543e-02 -1.465488843346091086e-02
7.743726333073228107e-02 -1.426922473401166791e-02
7.957597419939543837e-02 -1.461099264355834870e-02
7.926197688337735525e-02 -1.488141458268774087e-02
7.931278241179287591e-02 -1.291868188271830253e-02
7.937746232098305543e-02 -1.385954963397646733e-02
7.898702106134938838e-02 -1.499058278867014538e-02
7.884353771566851576e-02 -1.360467714201377132e-02
7.961613792629729236e-02 -1.322905262108009516e-02
7.882267373691007051e-02 -1.402607154183806160e-02
7.918466530516785062e-02 -1.492554789920400027e-02
7.901928650546724553e-02 -1.445989455425214509e-02
7.895012821295163685e-02 -1.499474291962768491e-02
8.002700610080284993e-02 -1.378826584574921466e-02
7.942426582064626706e-02 -1.455647069115087455e-02
7.949902672043349106e-02 -1.561370721572544196e-02
7.823954237244631904e-02 -1.511251720887815675e-02
7.957623717518300110e-02 -1.453288290254770021e-02
8.019423841166595235e-02 -1.424138819767219177e-02
7.961146857962120293e-02 -1.542509547566420225e-02
7.830926072503086033e-02 -1.456852173498239533e-02
7.975516510192037778e-02 -1.384007811803397714e-02
7.894135811504654487e-02 -1.526949379166936405e-02
7.913410234020204492e-02 -1.455713385841954366e-02
7.899860849753093106e-02 -1.423987753071041806e-02
8.017663487904788666e-02 -1.365917507975020206e-02
7.930859849031327014e-02 -1.324104460273346773e-02
7.884353771566851576e-02 -1.360467714201377132e-02
7.925188291460008583e-02 -1.468236807764836116e-02
7.941386594901264639e-02 -1.478563877046631947e-02
7.995581044711730367e-02 -1.419123108501552100e-02
7.877759767944353397e-02 -1.468282006117575811e-02
7.850731307644007173e-02 -1.490282129196460192e-02
8.015128184380407306e-02 -1.450356042889269781e-02
7.880363952850569231e-02 -1.471465218206916004e-02
7.873462975620296178e-02 -1.424416042433969409e-02
7.912632047226994536e-02 -1.440998422501758858e-02
8.021207951814759984e-02 -1.361892604765614634e-02
7.948020541700331898e-02 -1.412210560072843513e-02
7.990158441566277969e-02 -1.546123696083367971e-02
8.005270615954671043e-02 -1.350038425015284704e-02
7.918466530516785062e-02 -1.492554789920400027e-02
7.864023956575327823e-02 -1.382410499807187887e-02
7.927360921484846723e-02 -1.411208778294117949e-02
7.982240852106306517e-02 -1.426835219982400260e-02
7.971267655710420619e-02 -1.349045859691852534e-02
7.916624784424045047e-02 -1.481438278918394136e-02
7.950280313660829101e-02 -1.347490240103879633e-02
7.901928650546724553e-02 -1.445989455425214509e-02
7.878363816610697845e-02 -1.379088289035425297e-02
7.902043075569142871e-02 -1.453282185557133732e-02
7.932775882568740555e-02 -1.458152658608855012e-02
7.919947070076890916e-02 -1.501757039571854913e-02
7.905042615514126791e-02 -1.484048724060346713e-02
7.867133155361674679e-02 -1.483654096221095897e-02
7.831399332656438506e-02 -1.391326292371464213e-02
7.951319098230377747e-02 -1.489538558792206924e-02
7.897543204104762182e-02 -1.392647351180778537e-02
7.850046441649061180e-02 -1.457318151599241995e-02
7.944162465831583475e-02 -1.301338335312438033e-02
8.095997465820478634e-02 -1.398830391562373709e-02
7.935354862362653527e-02 -1.470306973933395434e-02
7.963489171362583829e-02 -1.434753499242533148e-02
7.952693843884076075e-02 -1.336558269981324987e-02
7.915830729416334366e-02 -1.373438430487268491e-02
